#Data tag : 19v3 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
306552:6381,102:0,1510470606,ADJUST,2510,0.024060769,0,0.0,HFOC
306553:6381,2:2,1510470644,ADJUST,2510,221.494444640,211.683493958,3.1,HFOC
306553:6381,3:3,1510470667,ADJUST,2510,362.664891860,356.356691115,5.0,HFOC
306553:6381,4:4,1510470690,ADJUST,2510,362.258113857,355.913067356,5.0,HFOC
306553:6381,5:5,1510470714,ADJUST,2510,358.251344999,351.993664863,5.0,HFOC
306553:6381,6:6,1510470737,ADJUST,2510,309.069837095,303.800572201,4.3,HFOC
306553:6381,7:7,1510470760,ADJUST,2510,336.498109133,330.674121000,4.7,HFOC
306553:6381,8:8,1510470784,ADJUST,2510,336.759413011,330.938733327,4.7,HFOC
306553:6381,9:9,1510470807,ADJUST,2510,343.097279767,337.153418919,4.8,HFOC
306553:6381,10:10,1510470830,ADJUST,2510,368.087219580,361.621960445,5.1,HFOC
306553:6381,11:11,1510470854,ADJUST,2510,367.538400684,361.095958621,5.1,HFOC
306553:6381,12:12,1510470877,ADJUST,2510,367.092954931,360.644634592,5.1,HFOC
306553:6381,13:13,1510470900,ADJUST,2510,366.442736457,360.016630265,5.1,HFOC
306553:6381,14:14,1510470923,ADJUST,2510,365.982524435,359.560286885,5.1,HFOC
306553:6381,15:15,1510470947,ADJUST,2510,365.511070080,353.953641478,5.1,HFOC
306553:6381,16:16,1510470970,ADJUST,2510,365.095459058,358.689780368,5.1,HFOC
306553:6381,17:17,1510470993,ADJUST,2510,364.619019802,358.248184809,5.1,HFOC
306553:6381,18:18,1510471017,STABLE BEAMS,2510,364.054162791,351.011683953,5.1,HFOC
306553:6381,19:19,1510471040,STABLE BEAMS,2510,363.601379928,36.003681380,5.1,HFOC
306553:6381,20:20,1510471063,STABLE BEAMS,2510,363.080904007,320.304839551,5.0,HFOC
306553:6381,21:21,1510471087,STABLE BEAMS,2510,362.518707973,347.194991434,5.0,HFOC
306553:6381,22:22,1510471110,STABLE BEAMS,2510,361.987228921,346.858555488,5.0,HFOC
306553:6381,23:23,1510471133,STABLE BEAMS,2510,361.569791292,346.650851870,5.0,HFOC
306553:6381,24:24,1510471157,STABLE BEAMS,2510,361.050183541,346.144205050,5.0,HFOC
306553:6381,25:25,1510471180,STABLE BEAMS,2510,360.623981373,345.774617098,5.0,HFOC
306553:6381,26:26,1510471203,STABLE BEAMS,2510,360.156793120,345.356395333,5.0,HFOC
306553:6381,27:27,1510471227,STABLE BEAMS,2510,359.671829880,344.953282789,5.0,HFOC
306553:6381,28:28,1510471250,STABLE BEAMS,2510,359.166336248,344.416504396,5.0,HFOC
306553:6381,29:29,1510471273,STABLE BEAMS,2510,358.717605676,339.151236215,5.0,HFOC
306553:6381,30:30,1510471296,STABLE BEAMS,2510,358.242408891,249.555108325,5.0,HFOC
306553:6381,31:31,1510471320,STABLE BEAMS,2510,357.789383836,100.696977655,5.0,HFOC
306553:6381,32:32,1510471343,STABLE BEAMS,2510,357.331277365,44.487694006,5.0,HFOC
306553:6381,33:33,1510471366,STABLE BEAMS,2510,356.901831609,34.702507308,5.0,HFOC
306553:6381,34:34,1510471390,STABLE BEAMS,2510,356.396820692,103.532634897,5.0,HFOC
306553:6381,35:35,1510471413,STABLE BEAMS,2510,355.908335346,339.975320699,4.9,HFOC
306553:6381,36:36,1510471436,STABLE BEAMS,2510,355.503187271,339.956080143,4.9,HFOC
306553:6381,37:37,1510471460,STABLE BEAMS,2510,355.102447047,339.503488998,4.9,HFOC
306553:6381,38:38,1510471483,STABLE BEAMS,2510,354.602253844,339.037680449,4.9,HFOC
306553:6381,39:39,1510471506,STABLE BEAMS,2510,354.140365402,338.634722598,4.9,HFOC
306553:6381,40:40,1510471530,STABLE BEAMS,2510,353.713490164,338.247449868,4.9,HFOC
306553:6381,41:41,1510471553,STABLE BEAMS,2510,353.235929060,337.830668364,4.9,HFOC
306553:6381,42:42,1510471576,STABLE BEAMS,2510,352.872164250,337.413299114,4.9,HFOC
306553:6381,43:43,1510471599,STABLE BEAMS,2510,352.430267027,332.204248186,4.9,HFOC
306553:6381,44:44,1510471623,STABLE BEAMS,2510,351.981466841,336.640642177,4.9,HFOC
306553:6381,45:45,1510471646,STABLE BEAMS,2510,351.572076203,336.308688776,4.9,HFOC
306553:6381,46:46,1510471669,STABLE BEAMS,2510,350.974070419,335.728065657,4.9,HFOC
306553:6381,47:47,1510471693,STABLE BEAMS,2510,350.527720607,335.347965537,4.9,HFOC
306553:6381,48:48,1510471716,STABLE BEAMS,2510,350.084512596,335.032807520,4.9,HFOC
306553:6381,49:49,1510471739,STABLE BEAMS,2510,349.579827993,329.739532176,4.9,HFOC
306553:6381,50:50,1510471763,STABLE BEAMS,2510,349.138282425,334.055440542,4.9,HFOC
