sec,LHC.BPM.1L5.B1_DOROS:POS_H,LHC.BPM.1L5.B1_DOROS:POS_V,LHC.BPM.1L5.B2_DOROS:POS_H,LHC.BPM.1L5.B2_DOROS:POS_V,LHC.BPM.1R5.B1_DOROS:POS_H,LHC.BPM.1R5.B1_DOROS:POS_V,LHC.BPM.1R5.B2_DOROS:POS_H,LHC.BPM.1R5.B2_DOROS:POS_V
1510428787,-3.2593,-1.2545,4.0381,-1.2076,3.7179,-1.5903,-3.939,-1.7343
1510428789,-3.2596,-1.2547,4.0383,-1.2123,3.7183,-1.5902,-3.9395,-1.7304
1510428790,-3.2595,-1.2548,4.0382,-1.2093,3.7182,-1.5901,-3.9396,-1.7328
1510428791,-3.2596,-1.2547,4.0383,-1.2079,3.7183,-1.5902,-3.9398,-1.7338
1510428792,-3.2592,-1.2545,4.0388,-1.2116,3.7178,-1.5904,-3.94,-1.731
1510428798,-3.2595,-1.2548,4.0406,-1.208,3.7183,-1.59,-3.9417,-1.7336
1510428799,-3.2596,-1.2549,4.0402,-1.2116,3.7184,-1.5897,-3.9414,-1.7307
1510428801,-3.259,-1.2552,4.039,-1.2073,3.718,-1.5894,-3.9401,-1.7344
1510428802,-3.2591,-1.2554,4.0388,-1.211,3.7181,-1.5892,-3.9397,-1.7315
1510428804,-3.2599,-1.2554,4.0385,-1.2068,3.7189,-1.589,-3.9391,-1.7349
1510428805,-3.2595,-1.2555,4.0387,-1.2094,3.7187,-1.5889,-3.9394,-1.7327
1510428808,-3.2593,-1.2552,4.0388,-1.2076,3.7183,-1.5891,-3.9392,-1.7343
1510428812,-3.2588,-1.255,4.0395,-1.2088,3.7181,-1.5892,-3.9398,-1.7333
1510428814,-3.2592,-1.2551,4.0397,-1.2069,3.7182,-1.5892,-3.9399,-1.7351
1510428823,-3.2586,-1.2548,4.0393,-1.2095,3.7177,-1.589,-3.9394,-1.7328
1510428824,-3.2589,-1.2549,4.039,-1.2064,3.718,-1.5889,-3.9392,-1.7352
1510428825,-3.2585,-1.255,4.0389,-1.2092,3.7178,-1.589,-3.9391,-1.7331
1510428832,-3.2589,-1.2547,4.0376,-1.2108,3.7184,-1.5893,-3.9376,-1.7319
1510428833,-3.2593,-1.255,4.0374,-1.2085,3.7188,-1.589,-3.9371,-1.7336
1510428835,-3.2589,-1.2549,4.0381,-1.2099,3.7184,-1.5891,-3.9377,-1.7324
1510428836,-3.2587,-1.2548,4.0382,-1.2105,3.7181,-1.5892,-3.9375,-1.732
1510428840,-3.2588,-1.2544,4.0381,-1.2079,3.7183,-1.5897,-3.9379,-1.7339
1510428842,-3.258,-1.2544,4.038,-1.2109,3.7174,-1.5899,-3.938,-1.7317
1510428846,-3.2577,-1.2543,4.0373,-1.2118,3.717,-1.5901,-3.9375,-1.731
1510428850,-3.2569,-1.2542,4.0374,-1.2103,3.7163,-1.5901,-3.9373,-1.7321
1510428852,-3.2568,-1.2538,4.0376,-1.2105,3.7162,-1.5905,-3.9375,-1.7318
1510428853,-3.2567,-1.2539,4.0379,-1.2117,3.716,-1.5904,-3.9376,-1.731
1510428858,-3.2566,-1.2537,4.0373,-1.2089,3.7157,-1.5908,-3.9373,-1.7332
1510428860,-3.2564,-1.2537,4.0372,-1.2103,3.7152,-1.591,-3.937,-1.7321
1510428861,-3.2566,-1.2533,4.037,-1.2081,3.7157,-1.5913,-3.9372,-1.7337
1510428863,-3.257,-1.2536,4.0375,-1.212,3.716,-1.591,-3.9378,-1.7306
1510428865,-3.2566,-1.2535,4.0379,-1.2106,3.7154,-1.5912,-3.9382,-1.7318
1510428866,-3.256,-1.2531,4.0389,-1.213,3.7149,-1.5915,-3.9396,-1.7296
1510428867,-3.2556,-1.2528,4.0399,-1.21,3.7147,-1.5917,-3.9414,-1.7319
1510428869,-3.2557,-1.2522,4.0406,-1.2131,3.714,-1.5928,-3.9418,-1.7292
1510428870,-3.2556,-1.2525,4.0404,-1.2094,3.7138,-1.5924,-3.9416,-1.7323
1510428871,-3.2555,-1.2528,4.0395,-1.2091,3.7137,-1.5919,-3.9407,-1.7328
1510428874,-3.2565,-1.2531,4.0384,-1.2084,3.715,-1.5917,-3.9392,-1.7335
1510428878,-3.2567,-1.2533,4.039,-1.2118,3.7151,-1.5916,-3.9402,-1.7308
1510428880,-3.2563,-1.2536,4.0389,-1.2088,3.7149,-1.5913,-3.9402,-1.733
1510428881,-3.2566,-1.2535,4.0393,-1.2121,3.7155,-1.5912,-3.9406,-1.7303
1510428882,-3.257,-1.2536,4.0392,-1.2111,3.7158,-1.5909,-3.9404,-1.7308
1510428883,-3.2573,-1.2538,4.0388,-1.2087,3.7164,-1.5907,-3.9397,-1.7329
1510428884,-3.2571,-1.2539,4.0385,-1.2122,3.7162,-1.5906,-3.9394,-1.7302
1510428887,-3.2575,-1.2542,4.0384,-1.2116,3.7163,-1.5904,-3.9389,-1.7305
1510428890,-3.2576,-1.2542,4.0383,-1.2114,3.7169,-1.5903,-3.9387,-1.731
1510428892,-3.2575,-1.2544,4.0382,-1.2093,3.7168,-1.5901,-3.9385,-1.7327
1510428894,-3.2575,-1.2545,4.038,-1.2135,3.7168,-1.5899,-3.9382,-1.7293
1510428897,-3.2579,-1.2551,4.0371,-1.2126,3.7174,-1.5893,-3.9367,-1.7303
1510428898,-3.2587,-1.2556,4.0342,-1.2113,3.7183,-1.5888,-3.933,-1.7315
1510428899,-3.259,-1.2563,4.0328,-1.2075,3.719,-1.588,-3.9307,-1.735
1510428900,-3.2593,-1.2573,4.033,-1.2103,3.72,-1.5867,-3.931,-1.7329
1510428901,-3.2592,-1.2572,4.0327,-1.2127,3.7201,-1.5866,-3.9308,-1.7311
1510428903,-3.2588,-1.2549,4.0362,-1.2105,3.7197,-1.5889,-3.9352,-1.7317
1510428904,-3.2581,-1.2546,4.0382,-1.2147,3.7185,-1.5892,-3.9373,-1.7282
1510428905,-3.2577,-1.2549,4.0393,-1.2124,3.7179,-1.5889,-3.9387,-1.73
1510428906,-3.2574,-1.2546,4.0396,-1.21,3.7177,-1.5894,-3.9388,-1.7319
1510428909,-3.2576,-1.2549,4.0385,-1.2091,3.7181,-1.5888,-3.9378,-1.7326
1510428911,-3.259,-1.2554,4.0368,-1.2142,3.7196,-1.5884,-3.9356,-1.7289
1510428913,-3.2588,-1.2563,4.0354,-1.2091,3.7189,-1.5877,-3.9344,-1.7332
1510428916,-3.259,-1.2555,4.0355,-1.2083,3.7189,-1.5887,-3.9348,-1.734
1510428918,-3.2583,-1.2555,4.0376,-1.2134,3.7183,-1.5885,-3.9375,-1.7298
1510428919,-3.258,-1.2554,4.0377,-1.2094,3.718,-1.5888,-3.9377,-1.7327
1510428920,-3.2581,-1.2553,4.0379,-1.2088,3.7179,-1.589,-3.9378,-1.7332
1510428924,-3.2585,-1.2553,4.0389,-1.2099,3.7178,-1.5892,-3.9388,-1.7321
1510428928,-3.2591,-1.2555,4.0382,-1.2114,3.7184,-1.5889,-3.9386,-1.7313
1510428932,-3.2589,-1.2553,4.0378,-1.2121,3.7183,-1.5893,-3.9385,-1.7306
1510428933,-3.2592,-1.2554,4.0381,-1.2085,3.7187,-1.5892,-3.9389,-1.7334
1510428935,-3.2583,-1.2552,4.0403,-1.2118,3.7174,-1.5895,-3.9415,-1.7308
1510428936,-3.2578,-1.255,4.0419,-1.2103,3.7166,-1.5898,-3.9436,-1.7318
1510428937,-3.2575,-1.2543,4.0421,-1.2074,3.7162,-1.5907,-3.9439,-1.7338
1510428940,-3.2566,-1.2551,4.0412,-1.2073,3.715,-1.59,-3.9428,-1.7346
1510428947,-3.2564,-1.2555,4.0386,-1.2076,3.7152,-1.5895,-3.9396,-1.7343
1510428948,-3.2565,-1.2556,4.039,-1.209,3.7153,-1.5894,-3.9399,-1.7331
1510428949,-3.2562,-1.2553,4.0396,-1.2121,3.715,-1.5897,-3.9405,-1.7306
1510428953,-3.2558,-1.2553,4.04,-1.2118,3.715,-1.5894,-3.9409,-1.7307
1510428954,-3.2559,-1.2554,4.0397,-1.2079,3.7153,-1.5892,-3.9402,-1.7338
1510428956,-3.2566,-1.2553,4.0392,-1.2131,3.7161,-1.5894,-3.9396,-1.7298
1510428958,-3.2569,-1.2556,4.0389,-1.2087,3.7165,-1.5891,-3.9391,-1.7332
1510428960,-3.2572,-1.2554,4.0384,-1.2116,3.7172,-1.5892,-3.9386,-1.7309
1510428961,-3.257,-1.2557,4.0383,-1.2081,3.717,-1.5889,-3.9382,-1.7337
1510428966,-3.2573,-1.2563,4.0372,-1.2131,3.7171,-1.5883,-3.9362,-1.73
1510428967,-3.2583,-1.2568,4.0343,-1.2104,3.7184,-1.588,-3.9325,-1.7324
1510428968,-3.2581,-1.2575,4.0333,-1.207,3.7188,-1.5869,-3.9311,-1.7353
1510428970,-3.258,-1.258,4.0339,-1.2119,3.7188,-1.5864,-3.932,-1.7315
1510428971,-3.2581,-1.2569,4.0342,-1.2085,3.7189,-1.5876,-3.9327,-1.7336
1510428972,-3.2575,-1.2557,4.036,-1.2097,3.7183,-1.5887,-3.9349,-1.7323
1510428975,-3.2555,-1.2551,4.0397,-1.2088,3.7159,-1.5895,-3.9394,-1.7327
1510428977,-3.2559,-1.2554,4.0396,-1.2132,3.7161,-1.5892,-3.9389,-1.7295
1510428979,-3.2562,-1.2557,4.038,-1.2095,3.7166,-1.5888,-3.9376,-1.7325
1510428981,-3.2564,-1.2562,4.0368,-1.2104,3.7169,-1.5884,-3.9362,-1.7321
1510428985,-3.2563,-1.2561,4.0365,-1.208,3.7164,-1.5889,-3.9364,-1.7342
1510428986,-3.256,-1.256,4.0372,-1.2088,3.7156,-1.5891,-3.9374,-1.7336
1510428988,-3.2556,-1.2558,4.0385,-1.2099,3.7151,-1.5892,-3.9389,-1.7325
1510428993,-3.2555,-1.2556,4.0403,-1.2088,3.7146,-1.5897,-3.941,-1.7332
1510428998,-3.2566,-1.2555,4.0398,-1.2112,3.7161,-1.5897,-3.9408,-1.7312
1510429009,-3.2571,-1.2557,4.0398,-1.2085,3.7169,-1.5892,-3.9406,-1.7335
1510429013,-3.2572,-1.2559,4.0388,-1.2076,3.7171,-1.5889,-3.9394,-1.7342
1510429015,-3.2574,-1.2559,4.0393,-1.2122,3.7174,-1.5888,-3.9394,-1.7306
1510429017,-3.2582,-1.2558,4.0389,-1.2092,3.7186,-1.5887,-3.9391,-1.7331
1510429018,-3.2579,-1.2559,4.0397,-1.2124,3.7181,-1.5886,-3.9399,-1.7305
1510429021,-3.2576,-1.2555,4.0399,-1.2119,3.7178,-1.589,-3.9402,-1.7308
1510429029,-3.2576,-1.2555,4.0386,-1.2123,3.7175,-1.5892,-3.9388,-1.7305
1510429034,-3.2565,-1.255,4.0389,-1.2085,3.7159,-1.5896,-3.9392,-1.7336
1510429036,-3.2573,-1.2551,4.0395,-1.213,3.7171,-1.5896,-3.9399,-1.7299
1510429037,-3.2578,-1.2552,4.0398,-1.2088,3.7177,-1.5894,-3.9403,-1.7332
1510429042,-3.2579,-1.255,4.0392,-1.2102,3.7176,-1.5899,-3.9399,-1.7323
1510429044,-3.2574,-1.2548,4.0389,-1.2087,3.7167,-1.5901,-3.9396,-1.7334
1510429046,-3.2561,-1.2545,4.0393,-1.2121,3.7151,-1.5906,-3.9403,-1.7308
1510429047,-3.2563,-1.2546,4.0394,-1.2106,3.7152,-1.5905,-3.9404,-1.7321
1510429051,-3.2563,-1.2544,4.04,-1.208,3.7157,-1.5904,-3.941,-1.7339
1510429053,-3.2566,-1.2541,4.0406,-1.2126,3.7161,-1.5907,-3.9413,-1.7305
1510429070,-3.2564,-1.2542,4.0395,-1.2079,3.7165,-1.5905,-3.9394,-1.7341
1510429077,-3.2563,-1.254,4.0415,-1.2064,3.7162,-1.5906,-3.9418,-1.7351
1510429078,-3.2556,-1.2539,4.0429,-1.2103,3.7154,-1.5909,-3.9437,-1.732
1510429082,-3.2551,-1.2537,4.0416,-1.2108,3.7143,-1.5914,-3.9423,-1.7319
1510429083,-3.2554,-1.2543,4.0408,-1.2101,3.7147,-1.5907,-3.9412,-1.7325
1510429085,-3.2557,-1.2539,4.0395,-1.2088,3.7149,-1.5912,-3.9401,-1.7336
1510429086,-3.2556,-1.2541,4.0397,-1.212,3.7146,-1.5911,-3.9406,-1.731
1510429087,-3.2551,-1.2542,4.0398,-1.2089,3.7143,-1.591,-3.941,-1.7337
1510429088,-3.2548,-1.254,4.0402,-1.2065,3.7138,-1.5912,-3.9411,-1.7356
1510429089,-3.2546,-1.2537,4.0408,-1.2103,3.7133,-1.5916,-3.9415,-1.7325
1510429092,-3.2546,-1.2535,4.0413,-1.209,3.714,-1.5916,-3.9425,-1.7332
1510429093,-3.2554,-1.2537,4.0419,-1.2128,3.7148,-1.5914,-3.9428,-1.7302
1510429095,-3.2559,-1.2539,4.0412,-1.2072,3.7158,-1.5911,-3.9421,-1.7345
1510429102,-3.256,-1.2545,4.0398,-1.2074,3.716,-1.5904,-3.941,-1.7346
1510429105,-3.2562,-1.2545,4.04,-1.2087,3.716,-1.5906,-3.9407,-1.7337
1510429108,-3.2572,-1.2552,4.0378,-1.2101,3.7171,-1.5896,-3.9378,-1.7327
1510429109,-3.2578,-1.2559,4.0352,-1.2068,3.7179,-1.589,-3.9342,-1.7356
1510429110,-3.2579,-1.2567,4.0351,-1.21,3.7185,-1.5877,-3.9339,-1.7334
1510429111,-3.2578,-1.2574,4.0354,-1.212,3.7188,-1.5867,-3.9346,-1.7321
1510429112,-3.2574,-1.2566,4.0355,-1.2087,3.7186,-1.5877,-3.9347,-1.7343
1510429113,-3.2577,-1.2552,4.0366,-1.2096,3.7188,-1.5893,-3.9363,-1.7329
1510429114,-3.2572,-1.2544,4.0383,-1.2144,3.718,-1.5899,-3.9382,-1.7289
1510429115,-3.256,-1.2547,4.0394,-1.2132,3.7167,-1.5896,-3.9398,-1.7297
1510429116,-3.2554,-1.255,4.0401,-1.2092,3.7157,-1.5893,-3.9401,-1.733
1510429117,-3.2555,-1.2544,4.0397,-1.2116,3.7152,-1.5901,-3.9395,-1.731
1510429118,-3.2554,-1.2542,4.0393,-1.2143,3.7149,-1.5902,-3.9392,-1.7289
1510429121,-3.2563,-1.255,4.0384,-1.2149,3.717,-1.5891,-3.9382,-1.7286
1510429122,-3.2568,-1.2554,4.0382,-1.2133,3.7176,-1.5888,-3.9377,-1.7299
1510429123,-3.2571,-1.2559,4.0378,-1.2095,3.7179,-1.5884,-3.9372,-1.7332
1510429127,-3.2573,-1.255,4.0374,-1.2107,3.7175,-1.5894,-3.9376,-1.7319
1510429128,-3.2566,-1.2552,4.0385,-1.2147,3.7169,-1.5893,-3.9389,-1.7287
1510429129,-3.2567,-1.255,4.0391,-1.2128,3.7171,-1.5892,-3.9396,-1.7303
1510429132,-3.2578,-1.2551,4.0388,-1.2145,3.7178,-1.5895,-3.9391,-1.7288
1510429136,-3.2578,-1.2551,4.0396,-1.2134,3.7178,-1.5895,-3.9403,-1.7296
1510429139,-3.2591,-1.255,4.0386,-1.2147,3.7193,-1.5896,-3.9393,-1.7287
1510429143,-3.2587,-1.2549,4.0393,-1.2129,3.7185,-1.59,-3.9404,-1.7301
1510429146,-3.2579,-1.2545,4.0406,-1.2143,3.7178,-1.5903,-3.9424,-1.7288
1510429147,-3.2571,-1.2543,4.0421,-1.211,3.7166,-1.5906,-3.9441,-1.7313
1510429149,-3.2566,-1.254,4.042,-1.2142,3.7157,-1.5915,-3.9434,-1.7285
1510429150,-3.2563,-1.2543,4.0418,-1.2106,3.7153,-1.591,-3.9433,-1.7317
1510429151,-3.2562,-1.2547,4.0406,-1.2105,3.7155,-1.5905,-3.9421,-1.732
1510429152,-3.2564,-1.2548,4.0396,-1.2137,3.7159,-1.5903,-3.9413,-1.7296
1510429154,-3.2566,-1.2545,4.0387,-1.2105,3.7162,-1.5906,-3.94,-1.7321
1510429155,-3.2567,-1.2547,4.0388,-1.2144,3.7163,-1.5903,-3.9402,-1.729
1510429158,-3.2566,-1.2545,4.0392,-1.2124,3.7158,-1.5907,-3.9403,-1.7304
1510429162,-3.2569,-1.2548,4.0401,-1.2161,3.717,-1.59,-3.941,-1.7273
1510429164,-3.2572,-1.2549,4.0392,-1.2112,3.7172,-1.5901,-3.9397,-1.7312
1510429167,-3.257,-1.2548,4.0384,-1.2113,3.7173,-1.5902,-3.9392,-1.731
1510429171,-3.2569,-1.255,4.0374,-1.2118,3.7169,-1.5901,-3.9382,-1.7309
1510429177,-3.257,-1.2554,4.0367,-1.2104,3.7165,-1.59,-3.9369,-1.7318
1510429178,-3.2574,-1.256,4.0344,-1.2131,3.7173,-1.5892,-3.9335,-1.7302
1510429180,-3.2572,-1.2572,4.035,-1.2107,3.7174,-1.5872,-3.9339,-1.7324
1510429182,-3.2572,-1.2551,4.0358,-1.2159,3.7177,-1.5893,-3.9354,-1.7273
1510429183,-3.2568,-1.2544,4.0369,-1.2128,3.7172,-1.5902,-3.9369,-1.7294
1510429184,-3.2558,-1.2546,4.038,-1.2147,3.716,-1.59,-3.938,-1.7279
1510429185,-3.2552,-1.2552,4.0386,-1.2157,3.7151,-1.5895,-3.9385,-1.7273
1510429186,-3.2554,-1.2547,4.038,-1.212,3.7153,-1.59,-3.9374,-1.7301
1510429187,-3.2559,-1.2546,4.0378,-1.2136,3.7158,-1.5901,-3.9371,-1.7289
1510429190,-3.2564,-1.2554,4.0365,-1.214,3.7172,-1.5893,-3.9362,-1.7285
1510429191,-3.2563,-1.2556,4.0366,-1.2167,3.7171,-1.5891,-3.9359,-1.7265
1510429196,-3.2563,-1.2556,4.0358,-1.2117,3.7168,-1.5894,-3.9352,-1.7307
1510429198,-3.2559,-1.2555,4.0378,-1.2128,3.7163,-1.5896,-3.9379,-1.7297
1510429199,-3.2562,-1.2552,4.0389,-1.2106,3.7164,-1.5901,-3.9392,-1.7313
1510429200,-3.2561,-1.2549,4.0404,-1.2139,3.716,-1.5907,-3.9411,-1.7286
1510429201,-3.2554,-1.2546,4.0425,-1.2124,3.7151,-1.591,-3.9434,-1.7296
