Timestamp, IP5-H:Angle, IP5-H:Residuals, IP5-V:Angle, IP5-V:Residuals
NUMBER-POINTS 591
1.542225001969E12,5.562952433981042,17.954453120313023,-1.7623238852556666,15.252819889392883
1.542225003009E12,5.4848728808016505,18.59424768736364,-1.785364209123062,15.397499215462831
1.542225004009E12,5.470202310202648,18.826626531695084,-1.6675690034624158,15.619493381905752
1.54222500501E12,5.520792027844213,18.363724872401534,-1.6769284418864538,15.374494364912467
1.542225006009E12,5.586601424402906,17.77614362246561,-1.631454289970607,15.764610258693233
1.542225007969E12,5.49285454458537,17.877871909772477,-1.7550101248458394,15.69747569190681
1.542225009024E12,5.4062155052456,18.138584706232237,-1.7169424412683616,15.792533606950208
1.54222501001E12,5.524735953479072,17.87996521276072,-1.7693329353019955,14.721254856372125
1.54222501101E12,5.463487069782591,17.687014754937607,-1.7572096337618863,14.922816610654845
1.54222501201E12,5.455757940500272,17.886855163363396,-2.0034933557515253,15.352854098490969
1.542225013009E12,5.577110340359887,17.865200921701735,-2.0080865037524043,15.169158103709746
1.54222501401E12,5.553022336751001,17.73827489815495,-2.0596366914155677,15.570178534047068
1.542225015009E12,5.660713797468068,17.525015955078167,-1.7738202001794143,16.297625675636063
1.542225016009E12,5.6199252631442285,17.952058407007236,-1.6414233165316165,15.605638656228358
1.542225017984E12,5.5276575107504495,18.838110148853023,-1.8367203484834154,15.437123775011056
1.542225019049E12,5.4332312917811825,19.02623088456761,-1.8085931786970377,15.098250848627808
1.542225020009E12,5.444386944640995,19.08955530602367,-1.7220371811666968,16.246226115160663
1.542225021009E12,5.583957090432122,17.99521613934931,-1.8749430054722027,16.78158335380354
1.542225022009E12,5.657759858461327,17.417747777059727,-1.7723802886634779,15.87570635658169
1.54222502301E12,5.531418703535476,17.31553685836563,-1.6711833729555279,15.350082426899274
1.542225024009E12,5.566954167103394,17.685153691040032,-1.565256977588653,15.524340295975767
1.542225025009E12,5.694726926369673,17.814095978730318,-1.765678636818523,15.683740574009274
1.542225026009E12,5.603631872520189,17.65328146749141,-1.7522047266168852,15.96483849968943
1.542225027969E12,5.571766269560094,18.908314712556294,-2.057243609072261,14.629389885172689
