Timestamp, IP5-H:Angle, IP5-H:Residuals, IP5-V:Angle, IP5-V:Residuals
NUMBER-POINTS 603
1.54221720049E12,-4.803188924155094,7.496763764899475,-5.605164371013372,11.694807981667086
1.54221720149E12,-4.864518570971591,7.7597150258850585,-5.502346880575128,11.342737462726038
1.542217202489E12,-4.695404677012757,7.3090678626730075,-5.67581578023061,10.897802475329899
1.542217203489E12,-4.827828577043977,6.5210308217802435,-5.706435600377751,10.218294558504775
1.54221720449E12,-4.631533990448139,6.643545150803764,-5.723808448812481,10.443908480626003
1.542217205489E12,-4.705886642833971,6.850462658002608,-5.810252688516509,10.49015013003325
1.542217206489E12,-4.847250388112036,6.999358519713887,-5.911491024153247,9.65507622605441
1.542217207489E12,-4.862156152395179,6.755673026382793,-5.715380947691112,9.259313260920328
1.542217208529E12,-4.836642804369025,6.850314159433074,-5.851715528326734,6.697852080417152
1.542217209489E12,-4.869178919995609,6.652658776969292,-5.855768239736008,6.410734003155219
1.542217210489E12,-4.7928440170268445,6.642600000428897,-5.8242566401963165,6.495983528713338
1.542217211529E12,-4.6400208141993415,6.712384553426026,-5.772051340909847,6.383003198794388
1.542217212489E12,-4.798900008701281,6.447334112623259,-5.506537877961432,8.39967505410047
1.54221721349E12,-4.707648084732635,6.400919592006849,-5.894401086624874,6.3223730671094485
1.542217214489E12,-4.783790081002539,6.677188822014386,-5.917008822949491,6.399719773826314
1.542217215569E12,-4.615305931403386,6.750430466516028,-6.061128008526242,6.298995132836119
1.54221721653E12,-4.787976591411328,6.784513395458735,-6.093894237709501,6.224521008999316
1.542217217489E12,-4.7307966443874845,6.877034424385768,-6.058190752626435,6.937191005325674
1.542217218529E12,-4.77588848924736,6.603156882528113,-5.878554571003717,6.659105088658452
1.54221721953E12,-4.8054212897262145,6.701024073524298,-5.914007058889094,6.7609884591332134
1.542217220489E12,-4.816277138929698,6.526007984461667,-6.033351093222098,7.285972343108089
1.542217221489E12,-4.8728074682540985,6.792806568299987,-5.8677859169561515,6.244441733847927
1.542217222489E12,-4.7310218051543105,6.490850013371187,-5.820990797741221,5.4983725702851025
1.542217223489E12,-4.715960870123782,6.6710877130549635,-6.0747951840461925,4.408324828593977
1.542217224529E12,-4.816184425723096,6.949619950519743,-6.178237307133113,4.675557163382278
1.542217225529E12,-4.857150536861513,6.905548534465723,-6.065251092719103,4.7630457014715475
1.542217226489E12,-4.813392270447242,7.120204897660105,-6.019961589455964,4.682452138177404
1.542217227489E12,-4.765651364197834,6.920652426568827,-5.516026613292604,5.554918501417431
1.542217228529E12,-4.636287153162894,7.117836953549067,-5.64743095430122,5.891800668990235
1.542217229489E12,-4.599982376812228,7.338398773649459,-5.9604381117391245,5.515546603224102
1.542217230489E12,-4.70905963989687,7.580388244575887,-6.035215907481814,5.991145888618122
1.542217231489E12,-4.510871285222001,7.255997071915532,-6.045462066604035,5.741701755603136
1.542217232489E12,-4.636491034304561,6.87709180936338,-6.035963930432314,5.965277383288494
1.542217233489E12,-4.601431277730427,6.851995719997059,-5.672314425953291,5.531585615584897
1.542217234489E12,-4.870552304693288,5.76269425741062,-5.8477137374490065,5.003023165433772
1.542217235489E12,-4.852857829850681,5.365366974015455,-5.71778849549009,5.11333449973747
1.54221723649E12,-4.951893856861578,5.154286548514433,-5.691176181168609,5.091962300808396
1.542217237489E12,-4.871268356030752,5.4656738800448625,-5.724331675428018,5.757347354217133
1.542217238529E12,-4.7688653620348305,5.736914798917834,-5.731905153244842,5.8262902661170495
1.54221723949E12,-4.949558168950826,5.914562256764477,-6.011467074502707,4.606537942609298
1.542217240489E12,-4.825002697073001,6.303955981354418,-5.953031269425386,5.815345256608399
1.54221724149E12,-4.864559379579625,6.464334898951215,-5.723737900710924,6.306912203169526
