Timestamp, IP5-H:Angle, IP5-H:Residuals, IP5-V:Angle, IP5-V:Residuals
NUMBER-POINTS 661
1.501213503966E12,0.01183831356240839,1.410950787133002,0.016868015807257473,2.291381419833639
1.501213506966E12,0.0517832934682544,1.9214222712562308,0.04727551636270911,1.2395195925842224
1.501213509966E12,-0.036008422936230994,1.4976289805392373,0.006163777875006016,1.515759483677094
1.501213512966E12,0.019941858702843904,0.961945555047794,0.03128146373056889,2.150884165005352
1.501213515966E12,0.0333205318335489,1.2002272758949097,0.027166103302833085,1.7013489576814103
1.501213518966E12,-0.018516799360072653,1.6927675132520381,0.04856258833904466,2.2427727755702267
1.501213521966E12,-0.01446599378707401,1.3324033543538196,0.01581823939362847,2.7061868302545666
1.501213524967E12,0.004313517820612136,2.17440854889963,0.06622223994357905,2.683159745966392
1.501213527046E12,0.02455254499231761,1.9619658913010183,0.05233652641273229,2.103706884624577
1.501213530966E12,0.03473380772810815,1.9804597699298878,0.018970126311574673,2.963189362950596
1.501213533966E12,-4.2257225656989317E-4,2.4036652482367,0.019695816200701346,3.0854940767644887
1.501213536966E12,-0.07673736588463616,2.645813283337231,-0.005326962433174497,2.9474538925314864
1.501213538966E12,-0.035222230194475124,2.1532565716606102,-2.9487928208983766E-4,2.8920631667473398
1.501213542966E12,-0.006315075215053838,2.1386445636080467,0.04824978950801315,3.0066872722386573
1.501213545966E12,-0.01081908418916845,1.4078931010557498,0.08849888438496017,1.8841024691832011
1.501213548967E12,0.004776311864423138,1.7530728159609856,0.06540309005001663,2.2214772593139314
1.501213551966E12,-0.023067623888487314,1.9108851569158034,0.026012403455980587,2.6603736749558347
1.501213554966E12,0.00954287940469147,2.371204769780207,-0.002529090201720945,3.183428867756795
1.501213557046E12,-0.014635376724983856,1.5221838059759523,0.045854833527026906,1.9657317525143945
1.501213560967E12,0.004360574985315698,1.8478670920423526,0.03821521109878351,1.8831429356437321
1.501213563966E12,0.009224470041666988,2.1973729998475826,0.06759290767300676,2.41665771851977
1.501213566966E12,-0.010254488740122508,2.19950436905413,0.030995666791470887,1.6841620098196668
1.501213568966E12,-0.01166494636864541,1.7241332340245499,-0.009345192445659957,2.490508124650326
1.501213572966E12,0.03815491351196478,1.5898276205010786,0.02770394963096237,1.6463479860723935
1.501213575966E12,0.0016375484937465022,1.9694033076458086,0.023323601140014465,2.9316979814730564
1.501213578967E12,0.015591012495625072,2.025483415374404,0.08502807496956637,2.5386148625710088
1.501213581966E12,-0.0015057532500466935,1.9094468423399547,0.05842371640279161,1.8558066697000482
1.501213584967E12,-0.011605034330196388,1.9038148986341827,0.04182038373849445,2.2969431217889626
1.501213587046E12,0.015742045600247397,1.3059804098607795,0.027667241182485973,2.642525095000211
1.501213590966E12,-0.021594859198534606,1.7462759512258208,0.026840235847749465,2.396135123157478
1.501213593966E12,-0.009452917649851159,1.8106888713899059,0.03923506428829444,2.0130259742613603
1.501213596967E12,-0.011462262427087833,1.4071338371073627,0.01561850001083461,3.1853912188390408
1.501213599966E12,0.009408676061527154,1.3463086806807403,0.03818778202913305,2.5352706805278564
1.501213602966E12,-0.03503231017235326,2.018779082699778,0.03661422153343031,2.068170735717518
1.501213605966E12,-0.014317739816351779,1.5067398287209464,0.038442282994292316,1.629084433289745
1.501213608967E12,-0.0240090960012328,1.544506932136824,0.07071203483126372,1.8265871875005693
1.501213611966E12,-0.024517563375010536,1.4237315288529888,0.06680794212079746,1.79724724794253
1.501213614966E12,-0.02550951652397147,1.8793683229155855,0.05383575758670482,2.985891631290724
1.501213617046E12,-0.03496649379296133,2.17790436452158,0.08407743685500879,2.6403806794403577
1.501213620966E12,0.01966855478116375,1.441700943536195,0.03855183020254145,2.8707473844198295
1.501213623007E12,0.0043853835343388575,1.3814658604891727,0.07615032961613935,2.5367952083877086
1.501213626966E12,0.012896989656868772,1.537437226615524,0.08592190000205063,2.5341950301118663
1.501213628966E12,0.01789941481411638,1.5284302145905386,0.06949266201902105,2.8263638381878162
1.501213632006E12,-0.015561301185002712,2.1205083762905588,0.0764651317912234,2.3195530099714805
1.501213634966E12,-0.012871750334330372,2.158444844994337,0.06201976933926298,2.3614151106193018
1.501213637046E12,-0.006397997220591668,1.9961822033007117,0.06850182721742454,2.420876402436941
1.501213641006E12,-1.573866933020611E-4,2.7489821681005946,0.09326466841936086,2.589580418435112
1.501213644007E12,-0.014446964886813437,2.4827766629039836,0.04568490809008402,2.5602394858366675
1.501213647086E12,0.0012224099446429336,2.09135073604118,0.04777192665520265,1.9498065058370673
1.501213650006E12,-0.015806258389729554,2.0435244215238626,0.04280804269975918,1.5815073632652958
1.501213653006E12,4.00911712007492E-4,1.7412496634330819,0.040679749753453974,2.3456373671988446
1.501213656006E12,-0.01173404565517954,2.201093037682657,0.027068025160258576,2.335661640456022
1.501213659006E12,-0.014643799327713383,1.550121405394748,0.055564986812559294,2.5351431348227687
1.501213662006E12,-0.023966970966767562,2.2088669210732834,0.06015985601573046,2.267267962081931
1.501213665006E12,-0.012578916954504386,2.0684225213280913,0.06163173987452569,2.304103670416779
1.501213667085E12,-0.018038185715185357,2.3358516173157504,0.06222129899685788,2.172119186024331
1.501213671006E12,-0.03766964711548784,2.157958272674677,0.07223160236262861,2.8055052584594686
1.501213674006E12,-0.05589848969100553,2.8275536597419686,0.06881574309579702,3.2273643442740374
1.501213677086E12,-0.023812539197901498,2.176515072310927,0.08844856589438026,1.7566967677008178
1.501213680006E12,-0.04486656597411845,2.537471569742079,0.07608468782635619,2.245806584981017
1.501213683006E12,-0.03987317787708795,2.5497811771769667,0.07544669652573364,3.0805697107679624
1.501213686006E12,-0.01655200781020035,2.3228899746339575,0.09469953433473725,3.9036296520793425
1.501213689006E12,-0.02796813629952133,2.591332275708812,0.08494693077262903,3.020793610313504
1.501213692006E12,-0.03841003440161074,2.4167737071351643,0.06424621376646716,2.1461535325415477
1.501213695006E12,-0.03686845117776106,2.498872852472296,0.12251629731519129,2.551320088144622
1.501213697086E12,-0.07896470498859996,2.575786954742441,0.11590236424350046,1.719446169454238
1.501213701006E12,-0.08929674878326534,2.5593102404903605,0.1054747767930752,2.5770790104011985
1.501213704007E12,-0.10084449919935423,2.491235644053088,0.12209425411873913,2.374960924224525
1.501213707085E12,-0.13413535923799866,2.5691770777739014,0.13754720667004328,2.483247861218086
1.501213710006E12,-0.1264243297705282,2.541449115603442,0.1370981648634066,2.694928729527123
1.501213713006E12,-0.1110782708782652,2.539055449035204,0.14721585358172098,2.664248220748967
1.501213716006E12,-0.09708938597137398,2.3135356588911984,0.13874510519999197,1.9784270298868234
1.501213719006E12,-0.13497972347516637,2.3079558463239764,0.1614369930384495,2.499239605229358
1.501213722006E12,-0.13041524592289017,2.384029644844649,0.1259527966814593,2.749989303326111
1.501213725006E12,-0.12289414546291744,2.8314599117815646,0.11167608137090905,2.4677478567123443
1.501213727086E12,-0.1264867957887185,2.883403468576752,0.12266159111235299,3.322157714427381
1.501213731007E12,-0.12820821753618794,2.724168599187942,0.11760454091521648,2.2870434614847444
1.501213734006E12,-0.0747138708697327,2.747561657393769,0.14482257209958335,2.95695702111997
1.501213737086E12,-0.08993037643331328,2.673495346525055,0.1439656392550704,3.582076717241932
1.501213740006E12,-0.07658702986636118,3.098268938891596,0.13635031334112363,3.5297188148999425
1.501213743006E12,-0.025401107412713876,2.6690791981720503,0.12004970170174718,3.8113964241889993
1.501213746006E12,-0.04596571408416833,2.59166871765066,0.03600189922282178,2.742512460091644
1.501213749006E12,-0.015093699535597485,2.4720386556240816,0.061564505710214074,2.4991409603811228
1.501213752006E12,0.014955791682892494,2.721326026245958,0.07165254620754959,3.1791842061958944
1.501213755007E12,0.04110331426167143,2.6519266657631673,0.09564548225883615,3.716346439161999
1.501213757086E12,0.05778490597882606,2.568128618337383,0.08236994661237958,4.085227913190672
1.501213761006E12,0.056543345610170645,3.2114539822168546,0.023364471167389586,2.801628623801349
1.501213764006E12,0.031149140707536944,3.146512204064623,0.0668144505500401,3.455764976522619
1.501213767086E12,0.06855098835526734,2.578309898867801,0.12293939091988806,4.625822801137906
1.501213770006E12,0.04359528230176025,3.3191543511453405,0.040318313378044,3.0279198156050127
1.501213773007E12,0.010375976789267122,3.2932592701750356,0.09524591916050387,4.925795712414411
1.501213776007E12,-0.0027672190750424146,3.4235288181697316,0.03473190589823853,3.9332180504610212
1.501213779006E12,0.01531461844781432,3.6748612950915005,0.06470301782328171,4.77972710071166
1.501213782006E12,-0.010349626687843682,3.144956419686761,0.024888866577115344,3.216086069406707
1.501213785006E12,8.920763676818845E-4,4.005405037539311,0.07659460939758504,6.05265237324645
1.501213787086E12,0.007889461689490578,3.5785324428170497,0.062386718232584244,5.793604243516001
1.501213791006E12,0.03870029261974893,2.9789789343100073,0.05415201440572597,6.264697237212892
1.501213794006E12,0.02896434891636269,3.3596510931746413,0.06757910237872582,5.666432852681075
1.501213797086E12,0.03431571476462906,3.4311000655311044,0.05766646361570377,6.172723591497382
1.501213800006E12,0.04603011188654612,3.0999126173981475,0.07797699025535937,6.757446612931608
1.501213803009E12,0.02843996503126837,3.2584924941457163,0.08468232315629876,6.138099750272011
1.501213806006E12,0.02242903889460295,3.1996148052897926,0.07236788346401135,6.72922921765913
1.501213809007E12,0.011166995797939692,3.1491098332654714,0.07524488925402968,6.6414035335675985
1.501213812006E12,-0.017427760767850162,3.6344242946014145,0.01986662602779476,4.741985635071735
1.501213815006E12,-0.08340551697714045,3.5235358722492327,0.0640502717857268,7.1085349901483985
1.501213817086E12,-0.09702248436850333,3.5818988143670394,-0.0011420625169997912,5.009468832574079
1.501213821006E12,-0.1831208161784449,3.7855589575472033,0.035050908448114086,6.618293430552
1.501213824007E12,-0.24331921522468092,4.0221238053508435,-0.03323282269569307,5.083363306291136
1.501213827086E12,-0.29042287210163964,2.867946369799802,0.02540758850915187,7.715547592397214
1.501213830006E12,-0.35009775110706076,3.5621283096336067,-0.06213676688442694,4.923684129026054
1.501213833006E12,-0.4252993062420752,3.394936918530414,-0.03720884662080953,5.375864878066437
1.501213836006E12,-0.5005973000114893,4.380804751372055,-0.041685075269449,4.712816374493207
1.501213839007E12,-0.5752709418114617,3.1966689360545795,0.05758625409296567,8.432539864134391
1.501213842007E12,-0.6361960899844634,4.2808783747805,-0.0665453791350261,5.148806188466307
1.501213845006E12,-0.6524055999807217,3.136161533687788,-0.050716979889704666,4.90174648344433
1.501213847086E12,-0.660648186066057,3.3741385042043444,-0.051965429353939364,5.805429891278206
1.501213851006E12,-0.6529144982624568,3.0806880089221806,-0.08113890716468025,4.496248105603173
1.501213854006E12,-0.6427880474819154,2.6390531046217194,-0.06607309163485572,5.0650686449749385
1.501213857085E12,-0.658443423252749,2.757393979437821,-0.07316078778666354,4.758971969802845
1.501213860006E12,-0.6565734340702928,2.693455993823823,0.03332918750713854,8.606272665650204
1.501213863006E12,-0.6547988139977662,2.2996121126603017,0.005983826919433674,8.436523674224448
1.501213866006E12,-0.6630754194204556,3.387859603562477,0.001300017594854695,8.2208626562741
1.501213869006E12,-0.6685019837493258,3.9869963409884694,7.969647075274788E-4,8.39408635299353
1.501213872006E12,-0.6840750139826219,2.5555254599106183,0.03231422575694689,8.776713343284511
1.501213875007E12,-0.6382026487014898,3.0904385044598377,-0.04183746969653282,5.563116418983809
1.501213877086E12,-0.64134548261351,2.435062189175428,-0.052002995617581114,5.123515457191115
1.501213881007E12,-0.6280962947557649,2.9237113176849596,-0.07704191657273493,5.580619544761965
1.501213884007E12,-0.6320389528296891,2.7786539801816916,0.021016824756232764,8.181945303724966
1.501213887086E12,-0.6331158006121361,3.054020206273445,0.01855425665325685,8.522890274939591
1.501213890006E12,-0.6426080922238371,2.820174736157965,-0.031511357147077805,5.791999917905468
1.501213893006E12,-0.6380776880060265,2.3114781967516422,-0.04800041051345071,4.787272671778538
1.501213896006E12,-0.6539980083111685,2.6136011619734876,-0.01993898377408268,5.385670039639981
1.501213899006E12,-0.653171998554743,2.5271149934766965,-0.03716786094737785,5.048594534480279
1.501213902006E12,-0.6367999484901122,3.062833666441326,0.045930367226108444,7.737865539589545
1.501213905006E12,-0.6465874554811162,3.0028058429659126,-0.03222913992265273,5.60290271944132
1.501213907085E12,-0.6681482146333411,3.205553871726648,-0.03291169494752308,5.054850317985589
