Timestamp, IP5-H:Pos, IP5-H:Residuals, IP5-V:Pos, IP5-V:Residuals
NUMBER-POINTS 661
1.501247163286E12,-4.0717990043315515,6.1730728087168,-7.974677912358933,5.150798105577426
1.501247166286E12,-4.0836863520691065,6.566097402691482,-7.969973273142479,5.8702973131156275
1.501247169366E12,-4.099295208397257,6.078629401908361,-7.696494047315566,6.585877727254455
1.501247172326E12,-4.170351116791571,6.0904520334098144,-6.736177328144187,7.178181203767567
1.501247175286E12,-3.8655264591525906,6.083519589978082,-6.854147071423685,8.190528569034415
1.501247178286E12,-3.8661763410534657,6.019553222716854,-7.441588255573048,6.612307820672747
1.501247181286E12,-3.7070326404472893,6.695813627239005,-7.510776687436861,7.2797507511692965
1.501247184286E12,-3.5324184333483335,6.165355964319995,-6.875282087009557,7.933707893803133
1.501247187286E12,-3.854737616101905,6.612417745069923,-7.253959204045666,7.345917230186725
1.501247189365E12,-3.8172850211012013,6.050765344630828,-8.643149559044662,6.79416124669841
1.501247193286E12,-4.234583832515468,6.150209559013572,-8.079254012503224,6.127601093703438
1.501247196286E12,-4.257262815891973,6.569299724883533,-7.753674890501712,6.549170169789059
1.501247199366E12,-3.8341336176967005,6.731140024731048,-6.794877525047685,7.939576510914805
1.501247202286E12,-4.06361197494693,6.5554114997688195,-6.4148320095491735,8.580768811038732
1.501247205286E12,-4.224958153995656,6.43697131593029,-7.025924395198965,7.845525230416146
1.501247208286E12,-4.192653070704067,6.078962512102829,-7.492031125297168,8.129459329972448
1.501247211326E12,-4.054928055494379,6.130102963806127,-7.2702981248813705,7.8605944468083875
1.501247214286E12,-4.280354519069478,6.713348330746503,-7.667785193000058,8.976141482597995
1.501247217326E12,-4.3244655000852426,6.015030227341982,-7.260584121674183,7.468190688437426
1.501247219366E12,-4.100012747901926,5.902079935849189,-7.869436566264717,8.36971796920515
1.501247223286E12,-4.710243076291333,6.102251077176713,-7.281168898221728,8.424849044349608
1.501247226326E12,-4.289964526970113,6.319454158787832,-7.301451387482052,7.2483516329321285
1.501247229366E12,-4.1382863651395025,5.6904636788442415,-7.3654966150893575,7.455305435871173
1.501247232326E12,-4.845887839861855,4.559965766765642,-7.428264422373448,7.08297352541554
1.501247235286E12,-5.097479210582534,7.506989269729832,-8.746801614294506,5.967906129175203
1.501247238326E12,-4.939190973760434,7.583517928889979,-7.267182643901443,7.260243155183626
1.501247241286E12,-5.133264051068967,7.6290019136816065,-7.536756511157351,6.929546762176752
1.501247244326E12,-5.496753282094226,8.108985800680827,-7.748228832735508,7.297195322270972
1.501247247326E12,-5.038672444548704,7.447752969236648,-7.53746169797695,7.008741873212624
1.501247249406E12,-5.349328057777633,7.982578772716799,-8.27952429695268,6.770327187652108
1.501247253326E12,-5.3418183336879554,8.863303017070926,-8.041945636575662,8.183028325164095
1.501247256326E12,-4.8907342132632685,8.884740889087077,-7.5584857776294765,7.841290167219296
1.501247259406E12,-3.8719026127197234,6.144227730618628,-8.24311536749385,6.934293744288012
1.501247262326E12,-3.3129210464907555,6.25445078350495,-8.341684287948071,7.384500742978536
1.501247265326E12,-3.5319299540267983,6.43738640487199,-9.047920084097873,7.446752068871202
