Timestamp, IP5-H:Pos, IP5-H:Residuals, IP5-V:Pos, IP5-V:Residuals
NUMBER-POINTS 602
1.510436400168E12,3.265448249406059,6.306486615396019,-0.8506556294882094,5.860640358541625
1.510436403167E12,3.0223741315590917,5.916019681328762,-0.8577946878825496,4.377730397433701
1.510436406167E12,3.328792223861492,5.684279031906339,-0.09880564516141561,4.915831747024245
1.510436409168E12,3.1445448329783403,6.063593485246886,0.14962988091001167,5.268701816789845
1.510436412168E12,3.3241579876338205,5.773044541126185,0.07045463389467987,4.976661214550427
1.510436415168E12,3.236968379010314,5.7500776942736636,-0.32791303989407905,3.9432218333194853
1.510436417248E12,3.243428724828872,5.617612397913906,-0.5859671904599,4.585398956735002
1.510436421168E12,3.2819754260364076,5.774165413298205,-0.7614927874725821,4.336607134555113
1.510436424168E12,3.295837317514335,5.674958960835162,-0.08109830784792128,4.651044066083034
1.510436427248E12,3.161758744749736,5.851910804329583,0.1160509582760337,4.666562087471859
1.510436430168E12,3.0821207668980164,5.87927913366028,-0.6267707602985706,4.658322316645204
1.510436433168E12,2.9462953849324287,5.5681282897525435,-1.1160772115964261,4.79136435245198
1.510436436167E12,3.08183015412829,6.125068212910541,-0.6689131057925743,4.793465014674197
1.510436439168E12,3.1200445551019764,5.785078839339618,-0.1966572762620325,4.754351458616898
1.510436442168E12,3.143537905970147,5.990042635567658,0.3124769668516417,5.200080760248193
1.510436445168E12,3.0778339177564833,6.086423132239453,0.46483137108318934,4.410186572896023
1.510436447248E12,3.0223199798700877,6.24686918845394,-0.813783924504614,5.342108024340086
1.510436451168E12,3.175936170257979,6.583670944586772,-0.4519402188348278,5.504599485842406
1.510436454168E12,3.219304620853058,6.308381204741739,-0.9650738888530844,4.759975365931363
1.510436457248E12,2.973350999600284,6.013831050821313,-1.2085740169028705,5.252307918618137
1.510436460168E12,3.0891675966523833,5.950512403617831,-0.9265652267350847,4.540672159989842
1.510436463168E12,3.1513545001010126,5.657555954732029,-0.5055032260196609,4.893403763678544
1.510436466168E12,2.9229353485472793,5.8812584250029705,0.045766363015052894,4.9688858132788845
1.510436469168E12,2.753287619592303,6.191124209418001,-0.036852605085572504,5.56923328912936
1.510436472168E12,3.1337782890221235,6.41806675161932,-1.4279334028083235,5.64234603238856
1.510436475168E12,3.7911500697649902,6.005810329911945,-1.5028365949327023,5.854238278795768
1.510436477248E12,3.8332840096991596,5.926012053525239,-0.22670922462609502,5.617668329077002
1.510436481288E12,3.634398099864571,5.950321868328422,-0.40858596770888816,6.227783206157304
1.510436484168E12,3.55201390973646,6.444285422018487,-0.40220522858369917,6.2217204462226485
1.510436487248E12,3.4312364128949104,5.876436137177935,-0.6187394388708793,5.39606206841591
1.510436490168E12,3.251556257182113,6.342291788078011,-1.2279068585516384,5.145560498028267
