Timestamp,B1_H_L,B1_H_R,B1_V_L,B1_V_R,B2_H_L,B2_H_R,B2_V_L,B2_V_R
1501213692,-2.99366,-1.07164,0.400097,0.42387,1.36769,1.21133,0.254655,0.0598436
1501213695,-3.09715,-1.83815,0.918454,-0.317408,2.35721,1.87862,-0.105492,-0.788449
1501213697,-3.84165,-2.11185,0.907867,0.161977,3.52829,2.37077,0.101651,-1.20436
1501213701,-4.95727,-2.7679,0.797174,0.0766578,4.80955,2.98573,0.183353,-0.801914
1501213704,-4.64961,-2.73381,0.548506,0.255795,6.26944,3.31549,0.430195,-1.8665
1501213707,-5.75389,-4.14136,0.275028,1.53767,7.71519,3.80736,0.321907,-1.64157
1501213710,-5.35302,-3.43726,1.08706,0.212184,8.64563,3.99987,0.295152,-2.00808
1501213713,-5.34908,-3.21595,1.26248,0.670548,10.0243,4.50632,0.894151,-1.77515
1501213716,-4.83146,-3.25081,1.16147,0.446301,11.6717,5.24768,1.17835,-1.56948
1501213719,-4.95385,-3.41143,1.45039,0.238189,13.1365,5.39742,1.22704,-1.50833
1501213722,-5.81042,-3.82309,1.3178,0.810461,14.0107,6.10908,1.58702,-1.19073
1501213725,-6.18954,-4.08185,1.55705,0.723132,14.6266,6.68245,1.18088,-0.804899
1501213727,-6.43131,-4.77861,1.93054,-0.119074,14.7461,6.07968,1.57117,-1.82463
1501213731,-7.70296,-5.22383,0.621261,0.193084,15.7559,5.08578,1.91627,-0.378382
1501213734,-8.52682,-6.33833,0.152439,0.145434,16.1349,6.30665,2.593,-1.0044
1501213737,-8.85697,-5.90262,0.0114354,0.603124,17.3205,6.07066,1.81855,-1.05203
1501213740,-9.55549,-6.34884,-0.385148,-0.122425,18.7378,6.24744,2.86346,-0.966612
1501213743,-8.87826,-6.12947,-0.470568,-0.156351,19.8798,6.52311,2.17715,-0.278359
1501213746,-10.1845,-6.70088,-1.52602,-0.794558,20.504,6.68886,2.30767,-0.905348
1501213749,-10.4245,-7.51243,-0.293827,-0.33219,22.3725,7.27059,2.76328,-1.19139
1501213752,-11.1533,-8.05333,-0.571102,-0.695494,22.8938,7.55115,3.51582,-0.975765
1501213755,-12.2454,-7.23418,-0.749774,-0.515744,23.6581,7.64098,2.42002,-0.111436
1501213757,-12.6397,-8.36581,-1.59535,-1.40721,24.734,7.94636,1.56262,-0.202904
1501213761,-12.8549,-8.30912,-1.26413,-0.579691,25.5018,7.67544,3.37426,0.60276
1501213764,-12.6002,-8.35598,-1.30717,0.0321662,26.2352,7.91408,3.78395,0.962901
1501213767,-12.4324,-8.36547,-1.23784,-1.69229,26.4732,8.04815,3.17815,0.189904
1501213770,-13.027,-8.9598,-1.74577,-1.05302,26.8339,8.37027,3.28664,-0.20968
1501213773,-13.5133,-9.11206,-1.38501,-1.11741,28.0567,8.38936,2.73166,0.0491154
1501213776,-14.335,-9.29691,-1.6266,-2.52067,28.3231,8.13888,2.12633,0.0848965
1501213779,-14.1756,-9.52696,-1.65802,-2.39513,29.5693,7.72672,2.25794,0.821888
1501213782,-14.8295,-9.64776,-0.945372,-2.67041,30.3344,8.01729,2.76783,0.385506
1501213785,-15.1743,-9.8345,-1.28996,-2.85645,30.6411,7.63136,2.42621,0.203535
1501213787,-15.3351,-9.24545,-1.4973,-2.86078,31.3664,7.45069,1.3965,0.624568
1501213791,-15.2906,-9.74456,-1.47918,-2.74012,32.3798,7.33537,0.815334,0.831373
1501213794,-15.9349,-10.027,-1.3699,-3.61984,33.3288,7.36508,0.952865,0.435719
1501213797,-16.3378,-10.1936,-1.06221,-3.89573,34.5939,7.09347,1.24223,1.5254
1501213800,-16.5239,-10.4038,-3.15968,-1.90214,35.0965,6.45993,1.10798,0.584511
1501213803,-17.5312,-11.0242,-2.718,-3.24224,35.071,5.90877,1.25708,0.555044
1501213806,-18.0003,-11.9894,-1.68935,-2.91883,34.5037,4.92765,0.443616,1.34227
1501213809,-18.0777,-11.9867,-2.29272,-2.2651,35.144,5.3234,0.565349,0.489267
1501213812,-17.858,-11.2802,-2.31484,-3.1391,35.549,5.2514,0.646105,0.390756
1501213815,-16.1133,-10.0299,-1.08865,-1.82142,36.0406,4.66307,0.342047,0.807428
1501213817,-15.2445,-8.74601,-1.30838,-0.733365,36.9591,4.91928,0.189389,0.636784
1501213821,-13.4763,-7.35381,-0.321258,-0.330149,38.5109,4.50104,-0.369072,-0.261221
1501213824,-12.8874,-5.65264,-0.460102,0.783182,39.3317,4.91705,-0.371319,-0.0488333
1501213827,-12.0104,-4.39244,0.605272,0.859253,40.1719,5.16563,-0.808038,-1.05575
1501213830,-10.7649,-4.27045,1.13658,1.76825,41.0692,4.80936,-0.463641,-1.16843
1501213833,-11.551,-3.41138,1.45162,2.44002,42.0884,4.81533,-1.02357,-0.631273
1501213836,-11.2383,-2.70481,1.63461,3.24718,43.3102,4.87836,-0.939305,-0.923392
1501213839,-9.80563,-1.19459,1.91221,2.95502,43.4536,4.0295,-0.775055,-1.56943
1501213842,-8.35593,-0.279933,2.63027,4.15981,43.8933,3.49132,0.0562092,-2.10974
1501213845,-6.61555,0.939561,3.55149,3.97156,43.4759,3.29483,-0.436944,-1.87585
1501213847,-7.76165,0.866474,2.93626,3.67584,43.4633,2.83635,-0.691954,-1.82301
1501213851,-7.15422,0.841552,2.55562,3.68987,43.375,2.63992,-1.09005,-2.01342
1501213854,-7.33676,1.19456,2.56677,4.19251,43.6757,3.43532,-0.396752,-1.67139
1501213857,-8.61399,0.434104,2.29099,3.40017,43.8797,3.3897,-0.202086,-1.90979
1501213860,-8.08628,0.487839,2.53931,3.95915,43.6578,3.37841,-1.35853,-1.98651
1501213863,-7.38689,1.18389,2.04864,4.43725,42.8485,3.1849,-0.8099,-1.40944
1501213866,-7.76018,0.587064,2.05788,4.23429,43.8917,3.49267,-0.754119,-2.54466
1501213869,-7.72104,0.272416,1.37974,4.03348,43.7109,3.57297,-1.05506,-1.44456
1501213872,-7.70875,1.06181,1.21777,4.06247,43.3435,2.60495,-1.9238,-1.90587
1501213875,-8.35023,0.654346,1.38699,4.42667,43.4864,3.49298,-1.65539,-1.96904
1501213877,-7.26594,1.21995,1.96635,4.23092,42.7441,3.5478,-1.13968,-1.38954
1501213881,-8.36907,1.41396,2.10398,4.55731,42.8222,3.46579,-0.95123,-1.26978
1501213884,-7.97787,1.25772,2.2676,4.43857,42.9525,3.59777,-1.40014,-0.851143
1501213887,-9.07656,0.842846,2.66436,4.73088,43.4134,3.92867,-2.03932,-1.64607
1501213890,-9.13365,0.64139,1.69233,3.88023,43.4006,3.96266,-1.78705,-1.91157
1501213893,-8.86618,0.879636,1.70431,3.37124,43.6564,4.02344,-1.58524,-1.58466
1501213896,-8.81104,0.857087,1.49433,3.27597,43.6736,4.01303,-1.22916,-1.80676
1501213899,-9.08464,0.344899,1.34956,3.19632,43.3708,4.20326,-0.765825,-2.1975
1501213902,-9.35207,0.486124,1.40388,3.29562,43.4633,4.63494,-1.40164,-1.72934
1501213905,-9.02981,0.14507,1.68629,2.87684,44.1115,4.55037,-1.44993,-0.67741
1501213907,-9.20504,-0.278264,3.0309,3.37174,44.134,4.27247,-0.569198,-1.33864
1501213911,-8.29282,0.886702,3.36272,3.26184,43.6842,3.86322,-0.54523,-1.09964
1501213914,-8.13307,1.86443,2.06952,3.03399,43.4387,3.87225,-0.621387,-0.76754
1501213917,-7.74189,1.95703,2.21362,2.80839,44.3253,4.89655,-1.22267,-1.45976
1501213920,-7.61351,2.03479,2.97595,3.53518,43.4417,4.33852,-0.259712,-0.379196
1501213923,-8.38635,1.11204,3.54608,3.85082,42.4616,3.49397,-0.834147,-1.61879
1501213926,-9.16153,0.860766,3.65643,3.9727,42.1675,2.72792,-0.293507,-1.06981
1501213929,-9.39294,0.670458,3.94935,3.80175,42.1934,2.17032,0.138361,-0.387895
1501213932,-8.5998,0.544595,4.03096,4.53185,41.9374,1.97639,-0.179167,-0.666618
1501213935,-9.36944,0.0847319,4.05967,3.99196,41.7703,1.52442,-0.961342,-0.627015
1501213937,-8.85608,0.498237,3.7995,4.68408,41.6117,1.74815,-0.870678,-0.0180005
1501213941,-8.82208,0.220774,4.02181,5.01086,41.6769,1.57624,-0.873045,-0.968128
1501213944,-9.44656,0.367129,2.83635,4.16762,42.1493,1.46678,-0.853344,-1.47342
1501213947,-8.96197,0.664225,1.84153,3.1803,42.9072,1.94324,0.520228,-0.713782
1501213950,-8.56432,0.525562,3.38928,2.83584,42.7411,2.12289,-0.128866,-0.714708
1501213953,-8.90513,0.736027,1.08851,3.25713,42.7991,1.98832,-0.385819,-1.51078
1501213956,-8.83016,0.485113,2.07984,2.92198,42.8342,1.81382,0.268275,-1.15359
1501213959,-7.73409,0.407605,2.52189,3.61172,42.528,1.9801,-0.517981,-1.28068
1501213962,-8.5777,0.917519,2.89449,3.88105,42.6543,1.83914,0.111473,-0.620358
1501213965,-8.74656,0.294165,2.35249,3.67376,42.8879,1.67397,-0.20857,-1.9459
1501213967,-8.66857,0.427139,2.2457,3.70577,43.0932,2.07728,-1.27123,-1.7089
1501213971,-9.08382,0.359562,1.01306,3.21101,42.8788,1.99343,-1.44767,-2.10439
1501213974,-9.23268,-0.129752,1.43383,2.01111,43.3408,2.3116,-1.70436,-2.63457
1501213977,-8.47111,-0.557221,1.88316,2.88912,43.0061,1.95952,-0.773324,-1.46989
1501213980,-8.26759,-0.0117625,1.7182,2.67288,43.1093,2.25334,-1.77161,-2.40131
1501213983,-7.99248,0.281559,2.8762,3.24404,42.6282,1.70973,-0.824932,-2.57668
1501213986,-8.88162,-0.457635,2.47383,3.40911,42.5561,2.26332,-1.00373,-2.98094
1501213989,-8.44574,-0.146626,3.29864,3.42687,42.5791,2.957,-1.87677,-2.10858
1501213992,-9.21904,0.295336,2.73798,3.40171,42.3628,2.73968,-1.22048,-2.11972
1501213995,-9.203,0.119636,3.25241,3.33595,42.298,2.55443,-0.48963,-1.75832
1501213997,-8.7608,0.46295,2.32234,3.45096,42.1366,2.93504,-1.43246,-2.97793
1501214001,-8.98298,0.339054,2.5497,3.67711,41.7289,2.60726,-0.863548,-3.04771
1501214004,-8.96453,0.239979,2.34643,3.41905,41.9647,3.03622,-0.430418,-3.55918
1501214007,-9.26002,0.518389,2.65164,3.5188,41.2269,2.49184,-1.1436,-2.14158
1501214010,-8.83188,0.441695,3.07119,3.96612,41.7664,2.87293,-0.445693,-1.7405
1501214013,-9.02514,0.249012,2.41873,3.86959,41.281,2.39318,-0.173587,-2.3501
1501214016,-8.88204,0.311423,2.34517,3.2568,41.5528,2.31638,-1.45588,-2.28972
1501214019,-8.72124,0.452016,3.15162,2.78347,42.0361,2.98452,-0.83569,-1.58459
1501214022,-8.7506,-0.0113422,2.29377,1.90396,41.5748,2.23108,0.0921451,-1.80535
1501214025,-8.56841,0.129439,2.15028,2.71799,41.6418,2.17243,-0.428334,-0.586975
1501214027,-8.47889,0.299666,2.36457,2.36605,41.6302,1.75689,-0.0455823,-0.0230801
1501214031,-8.16643,-0.1071,2.51363,2.02372,41.4462,1.52267,0.217299,-1.65674
1501214034,-8.47085,-0.240295,3.0042,2.92618,42.0422,1.37049,-0.609048,-1.63038
1501214037,-8.59566,0.329554,3.11843,3.48249,41.5731,1.51419,-0.743053,-1.49175
1501214040,-8.66121,0.439962,2.85913,2.9274,40.9569,1.68008,-0.876911,-1.62411
1501214043,-9.04873,0.198771,2.25524,3.40184,41.6319,3.13157,-0.196565,-1.30253
1501214046,-8.175,-0.0611983,2.51572,3.84248,44.4128,5.36909,-0.745347,0.48062
1501214049,-9.66759,-1.01528,2.48111,3.7579,46.8925,7.62225,0.391023,-0.404775
1501214052,-10.7311,-1.70693,2.08024,3.18632,46.3776,7.54349,0.0630865,-0.630839
1501214055,-9.48866,-0.592276,2.33262,3.59805,46.2821,6.8959,-1.42569,0.23448
1501214057,-8.95937,0.383696,2.17594,3.77245,44.0047,4.54254,-0.945306,-1.53182
1501214061,-8.41334,0.586953,2.16239,3.06984,39.7879,0.652836,-1.24922,-1.77857
1501214064,-8.7385,0.541982,1.36503,3.07785,40.2868,-0.0788144,-1.39887,-1.79764
1501214067,-8.46813,1.09139,1.25808,3.19394,39.1745,-1.18902,-1.33124,-2.11038
1501214070,-7.72795,0.508944,2.34499,3.23722,39.0885,-0.553205,-1.50937,-2.18581
1501214073,-7.67606,0.600935,1.31483,3.2894,40.4555,-0.0495062,-1.47612,-2.29572
1501214076,-8.2624,0.740904,1.89088,3.69272,41.2684,0.465792,-1.27282,-2.51998
1501214079,-8.11458,-0.0984858,2.50523,3.8767,42.0778,1.51567,-2.28558,-2.72144
1501214082,-8.15332,-0.185149,2.92824,4.18799,42.3242,2.11759,-2.27814,-1.55914
1501214085,-7.84692,0.0524528,3.1244,4.47261,42.611,2.71943,-0.900632,-2.37579
1501214087,-7.85208,0.0530124,2.29336,3.66331,42.1344,2.62432,-1.12204,-2.11621
1501214091,-7.72936,0.0992489,3.16502,4.05891,41.2964,1.88424,-1.02061,-1.3477
1501214094,-8.02974,0.936392,3.45953,4.39942,41.6494,1.59875,-0.584464,-0.505188
1501214097,-7.75932,0.557139,3.38466,4.41945,41.1514,1.58914,-1.15197,-0.451758
1501214100,-7.91135,1.18464,3.53374,4.23869,40.5561,0.956357,-1.37041,-1.79954
1501214103,-8.15753,1.10782,3.84862,4.27508,40.5851,0.77446,-1.00492,-1.26872
1501214106,-8.344,1.07195,3.05236,4.70327,40.3273,0.775604,-1.4825,-1.548
1501214109,-8.61525,0.271594,3.76116,4.77832,40.7178,1.59509,-1.32906,-1.84753
1501214112,-9.07971,0.0554708,4.3083,4.4145,41.0868,2.10909,-0.7816,-1.05837
1501214115,-8.63006,0.277032,3.76161,4.70227,40.9853,1.42931,-1.22891,-1.49335
1501214117,-8.79195,0.238851,3.96761,5.29253,40.9112,0.988614,-1.3464,-0.322157
1501214121,-8.42015,0.865172,2.76781,4.59348,40.0978,-0.414857,-1.05225,-1.57436
1501214124,-8.03384,1.25701,3.18189,3.88336,39.0678,-0.939215,-1.60223,-1.33554
1501214127,-7.92645,1.63443,2.66926,2.93982,38.6374,-1.35196,-2.16248,-2.77572
1501214130,-7.90221,1.44442,1.12072,2.17994,39.2698,-1.26259,-2.16741,-1.50814
1501214133,-7.57891,1.05392,1.61107,2.37734,40.0905,-0.116,-2.29477,-1.8815
1501214136,-7.83453,1.20588,1.94404,2.29351,40.5363,0.0443841,-2.59651,-2.34435
1501214139,-8.61377,0.679781,1.45264,2.30516,40.8691,0.66945,-2.95121,-1.49177
1501214142,-7.9921,0.290906,1.77007,1.0093,41.5921,1.64194,-2.96191,-2.43546
1501214145,-8.61586,0.324435,-0.284715,-0.644795,42.0114,1.83309,-3.4991,-2.32334
1501214147,-8.53274,0.426143,-0.607909,-0.34572,42.2584,2.23017,-3.5301,-2.94705
1501214151,-8.1506,0.470709,-0.215935,0.477258,43.0269,2.27005,-3.01732,-3.08981
1501214154,-7.70872,0.661266,-0.444427,0.439292,43.2751,3.05831,-3.19187,-3.16374
1501214157,-8.04068,1.42078,-0.683435,0.1641,43.1272,2.39828,-2.67989,-2.81614
1501214160,-8.40791,1.17822,-1.35421,0.0668626,42.8445,2.19067,-3.42158,-3.75248
1501214163,-7.38655,0.411893,-0.413357,0.305671,42.647,2.15978,-3.62853,-3.80263
1501214166,-9.08925,-0.102455,-0.845066,-0.846797,42.3564,1.89131,-4.21238,-3.1741
1501214169,-9.4573,-0.508305,-0.275422,-1.16897,42.0943,1.2816,-4.2281,-2.51204
1501214172,-9.35003,-0.33442,-0.710554,-0.407117,41.7266,0.942311,-3.14313,-3.60122
1501214175,-9.30943,0.321688,-1.57557,-0.0283451,41.6638,0.787732,-3.85976,-3.87782
1501214177,-9.14323,0.39487,-1.15263,-0.901115,41.3249,0.863793,-3.2168,-3.44789
1501214181,-9.45266,0.44388,-2.26048,-1.18715,42.1375,1.57491,-3.59471,-3.72253
1501214184,-9.32876,-0.0474165,-1.74077,-1.39701,42.2452,1.30272,-4.81905,-3.44128
1501214187,-9.22658,0.0616851,-1.3905,-1.74115,42.1994,1.71578,-3.90892,-4.54382
1501214190,-8.96371,-0.409532,-1.53272,-0.738764,42.7927,2.19788,-4.22888,-3.51737
1501214193,-9.90048,-0.880455,-1.56678,-1.58035,42.8137,2.31831,-2.95005,-3.87332
1501214196,-9.7528,-0.968269,-2.14275,-1.57603,43.2688,2.43246,-2.99344,-3.48249
1501214199,-10.0377,-0.696165,-1.10545,-0.838096,42.8903,1.99285,-4.18782,-3.02349
1501214202,-9.27045,0.0383214,-1.04749,-0.83745,42.4832,1.83723,-3.31,-4.22097
1501214205,-8.97916,-0.264186,-0.723363,-0.465186,41.8294,1.81154,-3.67676,-4.39552
1501214207,-9.15342,0.197839,-1.10246,-0.270666,41.7721,1.93667,-3.32063,-5.3862
1501214211,-9.03071,0.58447,-1.82805,-0.599005,41.8529,2.39193,-3.57096,-5.56894
1501214214,-9.39179,0.220889,-1.46106,-1.58788,41.6766,2.6683,-3.98432,-5.07717
1501214217,-9.42887,0.601842,-0.940308,-1.13226,42.2476,2.6846,-3.37811,-5.57343
1501214220,-8.83966,0.484783,-0.952697,-1.05841,42.2413,2.95783,-3.93827,-4.0186
1501214223,-9.40469,-0.369829,-0.33571,-0.78334,41.7085,2.34461,-3.71838,-4.37951
1501214226,-9.0278,0.253108,-1.32517,-0.511152,42.6703,3.05609,-3.24353,-4.37941
1501214229,-8.78796,0.50717,-0.797111,-1.19788,42.3728,3.02367,-4.29355,-3.41421
1501214232,-9.3891,-0.0073803,-0.45799,-0.507833,41.8959,2.36894,-3.65355,-4.81343
1501214235,-8.69231,0.0978508,0.492648,-1.03165,41.8978,2.12083,-4.23647,-4.331
1501214237,-8.45632,0.372037,-0.138412,-1.28885,41.7774,2.52833,-4.40019,-4.41434
1501214241,-8.63439,-0.0775537,-0.308265,-2.28929,41.9088,2.19716,-4.00255,-3.88996
1501214244,-8.77448,0.283058,-0.603275,-1.16931,41.6842,2.28549,-5.00105,-3.09993
1501214247,-8.26851,0.908846,-0.960755,-0.822356,41.6457,2.41349,-4.67346,-3.55229
1501214250,-8.76548,0.36714,-0.308068,-0.846355,41.452,2.39826,-4.95528,-2.7995
1501214253,-9.21428,0.0147084,-0.860478,-1.03841,41.9417,2.47768,-4.62875,-3.31943
1501214256,-10.1458,-0.283987,-1.08128,-0.641659,42.647,3.12848,-3.83178,-3.95826
1501214259,-10.1272,-0.510811,-1.14988,-0.711993,42.0808,2.56643,-5.29636,-3.1058
1501214262,-9.5718,-0.534351,-1.3721,-1.11944,42.1879,2.21221,-4.42458,-3.94402
1501214265,-9.91849,-0.38946,-2.14259,-1.11231,41.9726,2.4541,-4.58115,-3.59915
1501214267,-9.44894,-0.180047,-1.71921,-1.14726,41.8271,1.9125,-5.01725,-3.19507
1501214271,-9.96011,-0.48489,-1.15408,-0.815079,41.4399,2.10879,-4.18128,-2.95702
1501214274,-9.87701,-0.409949,-0.987426,-0.751727,41.8864,2.68423,-4.91171,-3.6742
1501214277,-9.68358,0.0868202,-1.99529,-1.20742,40.5835,1.92297,-4.80822,-3.19409
1501214280,-8.80586,-0.0533581,-2.24222,-1.21037,40.4312,1.45658,-4.15628,-3.41583
1501214283,-9.29532,-0.192061,-1.69887,-0.970495,41.1491,1.76798,-4.13182,-3.92173
1501214286,-10.0315,-0.518421,-2.04189,-1.74533,41.629,1.6769,-4.9597,-3.82965
1501214289,-10.0341,-0.560576,-2.28824,-1.4108,41.2121,1.76638,-4.4564,-2.40126
1501214292,-9.65021,-0.0861297,-1.24877,-1.0606,41.1649,1.37662,-4.19723,-2.45
1501214295,-9.56123,0.120689,-1.35467,-1.15454,41.57,1.58974,-4.13498,-3.13812
1501214298,-9.57431,0.539674,-2.11759,-1.87771,42.2169,1.26703,-4.26364,-3.66319
1501214301,-9.56338,-0.132658,-2.26558,-1.23944,42.477,2.4358,-3.9246,-3.3291
1501214304,-9.73527,-0.117819,-2.894,-1.1268,42.623,2.70924,-3.6381,-4.00009
1501214307,-9.46585,0.668245,-3.15961,-0.453578,40.9872,1.54646,-4.97409,-4.65391
1501214310,-9.77965,0.54953,-2.10983,-0.817136,40.8659,1.75714,-3.99021,-4.77456
1501214313,-9.8101,0.192297,-2.42024,-0.0124182,41.3199,1.75919,-4.6899,-4.72178
1501214316,-10.9602,-0.070281,-1.33876,-0.409815,41.4223,1.7978,-3.99424,-5.17179
1501214319,-10.6261,0.351405,-1.01164,-0.404302,41.0362,1.81602,-4.43229,-5.63353
1501214322,-10.3667,0.278381,-0.857286,-0.241875,40.8465,1.93119,-3.83538,-5.66944
1501214325,-10.3736,0.589747,-0.928592,-0.431422,40.609,2.06049,-3.52567,-5.75891
1501214327,-10.035,0.543933,-0.960521,-0.225473,40.1831,1.90327,-4.0105,-5.12422
1501214331,-10.343,1.41495,-0.866601,0.458926,40.9413,2.38941,-3.4254,-5.43612
1501214334,-10.2704,1.16662,-0.791626,0.593072,40.4553,2.25029,-4.43129,-4.92721
1501214337,-10.0905,0.607722,0.769783,0.454318,40.8025,2.55119,-4.12099,-5.21557
1501214340,-10.037,1.00366,0.15941,-0.126047,40.6975,2.32426,-3.96381,-5.39294
1501214343,-10.3954,0.67019,0.385738,0.542941,40.797,2.63711,-3.27786,-5.24741
