sec,LHC.BPM.1L5.B1_DOROS:POS_H,LHC.BPM.1L5.B1_DOROS:POS_V,LHC.BPM.1L5.B2_DOROS:POS_H,LHC.BPM.1L5.B2_DOROS:POS_V,LHC.BPM.1R5.B1_DOROS:POS_H,LHC.BPM.1R5.B1_DOROS:POS_V,LHC.BPM.1R5.B2_DOROS:POS_H,LHC.BPM.1R5.B2_DOROS:POS_V
1440462642,-0.268,-0.0577,-0.209,-0.4078,0.4389,-0.2658,0.3635,-0.4597
1440462643,-0.2679,-0.0579,-0.209,-0.4073,0.439,-0.2658,0.3635,-0.46
1440462644,-0.2681,-0.0579,-0.2088,-0.4076,0.4388,-0.2657,0.3635,-0.4597
1440462645,-0.2676,-0.0579,-0.2088,-0.4076,0.4389,-0.2656,0.3636,-0.4601
1440462646,-0.2675,-0.0581,-0.2085,-0.4074,0.439,-0.2655,0.3638,-0.4593
1440462647,-0.2676,-0.0581,-0.2088,-0.408,0.4389,-0.2654,0.3636,-0.4595
1440462648,-0.2675,-0.058,-0.2086,-0.4082,0.439,-0.2654,0.3636,-0.4597
1440462649,-0.2674,-0.0581,-0.2086,-0.4081,0.439,-0.2653,0.3636,-0.4592
1440462650,-0.2672,-0.0581,-0.2085,-0.4078,0.4388,-0.2653,0.3637,-0.4595
1440462651,-0.2673,-0.0582,-0.2082,-0.4077,0.4389,-0.2652,0.3639,-0.4594
1440462652,-0.267,-0.0581,-0.2085,-0.4079,0.439,-0.2651,0.364,-0.4593
1440462653,-0.2671,-0.0583,-0.2083,-0.4081,0.4389,-0.2651,0.3639,-0.4593
1440462654,-0.2672,-0.0582,-0.2085,-0.4078,0.4389,-0.2651,0.3638,-0.459
1440462655,-0.2671,-0.0583,-0.2083,-0.4078,0.4393,-0.2651,0.3639,-0.4589
1440462656,-0.267,-0.0583,-0.2082,-0.4081,0.4388,-0.2651,0.3638,-0.4589
1440462657,-0.2671,-0.0583,-0.2083,-0.408,0.4393,-0.2651,0.3639,-0.4589
1440462658,-0.2669,-0.0585,-0.2079,-0.4081,0.439,-0.2649,0.3638,-0.4589
1440462659,-0.267,-0.0584,-0.2082,-0.408,0.4388,-0.2651,0.3639,-0.4587
1440462660,-0.2671,-0.0585,-0.2083,-0.4079,0.4392,-0.265,0.3637,-0.4588
1440462661,-0.2671,-0.0584,-0.2082,-0.4079,0.439,-0.2651,0.3637,-0.4587
1440462662,-0.2671,-0.0585,-0.2085,-0.408,0.4392,-0.2651,0.3638,-0.4588
1440462663,-0.267,-0.0584,-0.2082,-0.4081,0.439,-0.2651,0.3639,-0.4588
1440462664,-0.2671,-0.0584,-0.2084,-0.4082,0.4392,-0.2652,0.3637,-0.4587
1440462665,-0.2672,-0.0585,-0.2082,-0.4081,0.439,-0.2651,0.3636,-0.459
1440462666,-0.267,-0.0585,-0.2083,-0.4082,0.4389,-0.2651,0.3639,-0.459
1440462667,-0.2671,-0.0585,-0.2086,-0.4082,0.4388,-0.2651,0.3638,-0.4589
1440462668,-0.267,-0.0585,-0.2086,-0.408,0.4392,-0.2652,0.3637,-0.4589
1440462669,-0.2669,-0.0585,-0.2083,-0.4081,0.4389,-0.2651,0.3636,-0.4589
1440462670,-0.267,-0.0585,-0.2081,-0.408,0.4385,-0.2652,0.3638,-0.459
1440462671,-0.2669,-0.0584,-0.2084,-0.4082,0.439,-0.2652,0.3638,-0.4589
1440462672,-0.2672,-0.0585,-0.2086,-0.408,0.4388,-0.2651,0.3637,-0.4591
1440462673,-0.267,-0.0583,-0.2083,-0.4079,0.4387,-0.2652,0.3637,-0.4587
1440462674,-0.2668,-0.0584,-0.2082,-0.4081,0.4392,-0.2653,0.3636,-0.4589
1440462675,-0.2671,-0.0584,-0.2086,-0.408,0.4387,-0.2651,0.3638,-0.4589
1440462676,-0.267,-0.0584,-0.2085,-0.4081,0.4385,-0.2652,0.3637,-0.4587
1440462677,-0.2669,-0.0581,-0.2083,-0.4079,0.4389,-0.2652,0.3637,-0.4588
1440462678,-0.267,-0.0582,-0.2085,-0.408,0.4388,-0.2652,0.3638,-0.4588
1440462679,-0.2671,-0.0583,-0.2085,-0.4083,0.4389,-0.2651,0.3638,-0.4589
1440462680,-0.2669,-0.0583,-0.2084,-0.4081,0.439,-0.2651,0.364,-0.4588
1440462681,-0.267,-0.0584,-0.2087,-0.4081,0.4383,-0.2652,0.3641,-0.4588
1440462682,-0.2669,-0.0582,-0.2086,-0.408,0.439,-0.2651,0.3639,-0.4589
1440462683,-0.2668,-0.0584,-0.2082,-0.4081,0.4387,-0.2651,0.3639,-0.4588
1440462684,-0.2669,-0.0583,-0.2083,-0.4081,0.4387,-0.2651,0.3639,-0.4589
1440462685,-0.2669,-0.0583,-0.2087,-0.4079,0.4386,-0.265,0.364,-0.4589
1440462686,-0.2669,-0.0584,-0.2084,-0.4082,0.4387,-0.265,0.3641,-0.4588
1440462687,-0.2668,-0.0582,-0.2086,-0.4083,0.4387,-0.2651,0.3639,-0.4589
1440462688,-0.2668,-0.0583,-0.2088,-0.4083,0.4387,-0.265,0.3639,-0.4588
1440462689,-0.2669,-0.0582,-0.2085,-0.4085,0.4387,-0.2649,0.3639,-0.4588
1440462690,-0.2668,-0.0582,-0.2087,-0.4083,0.4387,-0.2649,0.3639,-0.4589
1440462691,-0.2668,-0.0582,-0.2088,-0.408,0.4389,-0.265,0.3639,-0.4589
1440462692,-0.2669,-0.0581,-0.2084,-0.4082,0.4387,-0.2651,0.364,-0.4589
1440462693,-0.2668,-0.0582,-0.2086,-0.4081,0.4385,-0.265,0.3638,-0.459
1440462694,-0.267,-0.0583,-0.2088,-0.4081,0.4386,-0.265,0.364,-0.4588
1440462695,-0.267,-0.0582,-0.2085,-0.4082,0.4385,-0.2649,0.3641,-0.4589
1440462696,-0.2671,-0.0582,-0.2088,-0.4083,0.4384,-0.2649,0.3639,-0.459
1440462697,-0.2671,-0.0584,-0.2088,-0.4083,0.4384,-0.265,0.3641,-0.4588
1440462698,-0.2671,-0.0582,-0.2086,-0.4079,0.4386,-0.265,0.364,-0.4591
1440462699,-0.2668,-0.0582,-0.2087,-0.4081,0.4384,-0.265,0.3641,-0.4588
1440462700,-0.267,-0.0582,-0.2087,-0.4082,0.4384,-0.265,0.3641,-0.4589
1440462701,-0.267,-0.0582,-0.2087,-0.408,0.4385,-0.2651,0.3641,-0.4589
1440462702,-0.2668,-0.0582,-0.2088,-0.4084,0.4386,-0.265,0.3641,-0.459
1440462703,-0.267,-0.0581,-0.2086,-0.4084,0.4384,-0.2649,0.364,-0.459
1440462704,-0.2669,-0.058,-0.2089,-0.4083,0.4384,-0.2651,0.364,-0.4587
1440462705,-0.267,-0.0581,-0.2088,-0.4082,0.4384,-0.265,0.364,-0.4589
1440462706,-0.2669,-0.0581,-0.2086,-0.4083,0.4383,-0.265,0.364,-0.4588
1440462707,-0.267,-0.0581,-0.209,-0.4085,0.4383,-0.2651,0.3641,-0.4588
1440462708,-0.267,-0.0582,-0.2089,-0.4081,0.4383,-0.2651,0.364,-0.4588
1440462709,-0.267,-0.058,-0.2089,-0.4084,0.4384,-0.2651,0.3639,-0.459
1440462710,-0.2669,-0.0581,-0.2091,-0.4081,0.4383,-0.2652,0.3639,-0.4589
1440462711,-0.2669,-0.0583,-0.2089,-0.408,0.4383,-0.2652,0.3639,-0.4587
1440462712,-0.267,-0.058,-0.209,-0.4085,0.4384,-0.2652,0.3639,-0.4589
1440462713,-0.2671,-0.0582,-0.2091,-0.4081,0.4383,-0.265,0.3639,-0.4588
1440462714,-0.2671,-0.0582,-0.209,-0.4082,0.4382,-0.265,0.364,-0.459
1440462715,-0.2668,-0.0583,-0.2089,-0.4082,0.4386,-0.2651,0.364,-0.4589
1440462716,-0.2669,-0.058,-0.2089,-0.4081,0.4383,-0.2652,0.364,-0.4588
1440462717,-0.2669,-0.0581,-0.2089,-0.4081,0.4384,-0.2652,0.3641,-0.4588
1440462718,-0.2667,-0.0582,-0.2089,-0.408,0.4386,-0.2651,0.364,-0.4589
1440462719,-0.2669,-0.058,-0.2091,-0.4081,0.4385,-0.2651,0.3639,-0.4588
1440462720,-0.2669,-0.0579,-0.2091,-0.4082,0.4384,-0.2652,0.3641,-0.4587
1440462721,-0.2669,-0.058,-0.2089,-0.4079,0.4384,-0.2651,0.364,-0.459
1440462722,-0.2668,-0.0581,-0.2091,-0.4081,0.4385,-0.2652,0.3639,-0.4588
1440462723,-0.2668,-0.058,-0.2091,-0.4082,0.4384,-0.2652,0.364,-0.4589
1440462724,-0.2669,-0.058,-0.2092,-0.408,0.4383,-0.2651,0.3639,-0.4586
1440462725,-0.2668,-0.0579,-0.2091,-0.4081,0.4385,-0.2651,0.364,-0.4588
1440462726,-0.2667,-0.0579,-0.209,-0.4082,0.4387,-0.265,0.3639,-0.4587
1440462727,-0.2668,-0.0581,-0.2089,-0.4082,0.4386,-0.265,0.3639,-0.4586
1440462728,-0.2668,-0.058,-0.2091,-0.4082,0.4384,-0.265,0.3639,-0.4588
1440462729,-0.2668,-0.0579,-0.2093,-0.4082,0.4384,-0.265,0.364,-0.4588
1440462730,-0.2665,-0.0579,-0.2089,-0.4082,0.4385,-0.265,0.364,-0.459
1440462731,-0.2666,-0.0579,-0.2091,-0.4083,0.4383,-0.2649,0.364,-0.4587
1440462732,-0.2667,-0.0578,-0.2093,-0.4083,0.4385,-0.2651,0.3639,-0.4587
1440462733,-0.2666,-0.0578,-0.2091,-0.4082,0.4386,-0.265,0.3638,-0.4587
1440462734,-0.2667,-0.0578,-0.2093,-0.408,0.4383,-0.2651,0.364,-0.4589
1440462735,-0.2668,-0.0579,-0.2093,-0.408,0.4385,-0.265,0.3639,-0.4587
1440462736,-0.2668,-0.058,-0.2091,-0.4081,0.4383,-0.2652,0.3639,-0.4589
1440462737,-0.2667,-0.0579,-0.2089,-0.4082,0.4386,-0.2651,0.3639,-0.4588
1440462738,-0.2668,-0.0579,-0.2089,-0.408,0.4381,-0.2652,0.3639,-0.4589
1440462739,-0.2667,-0.0579,-0.2092,-0.408,0.4385,-0.2651,0.3639,-0.459
1440462740,-0.2667,-0.0579,-0.209,-0.4081,0.439,-0.2651,0.3638,-0.4589
1440462741,-0.2668,-0.0579,-0.2089,-0.4081,0.4382,-0.2651,0.3641,-0.4589
1440462742,-0.2668,-0.0579,-0.209,-0.4082,0.4385,-0.2651,0.3641,-0.4589
1440462743,-0.2668,-0.058,-0.2089,-0.4083,0.4383,-0.2652,0.3641,-0.4589
1440462744,-0.2667,-0.058,-0.2088,-0.4083,0.4385,-0.2651,0.3641,-0.4588
1440462745,-0.2667,-0.0579,-0.2088,-0.4082,0.4384,-0.2654,0.3639,-0.4588
1440462746,-0.2669,-0.0579,-0.2091,-0.4083,0.4385,-0.2652,0.3641,-0.459
1440462747,-0.2667,-0.0579,-0.2091,-0.4081,0.4384,-0.2651,0.3641,-0.4587
1440462748,-0.2667,-0.0578,-0.2089,-0.408,0.4384,-0.265,0.364,-0.4588
1440462749,-0.2667,-0.0579,-0.209,-0.4085,0.4384,-0.2651,0.364,-0.4588
1440462750,-0.2666,-0.0579,-0.209,-0.4085,0.4386,-0.2652,0.364,-0.4586
1440462751,-0.2668,-0.0577,-0.2091,-0.4082,0.4382,-0.2652,0.364,-0.4589
1440462752,-0.2666,-0.0577,-0.2087,-0.4084,0.4384,-0.2653,0.3641,-0.4589
1440462753,-0.2665,-0.0579,-0.2091,-0.408,0.4382,-0.2653,0.364,-0.459
1440462754,-0.2667,-0.058,-0.2091,-0.4081,0.4382,-0.2651,0.3641,-0.4588
1440462755,-0.2663,-0.058,-0.2088,-0.4086,0.4382,-0.265,0.364,-0.4588
1440462756,-0.2666,-0.0579,-0.2092,-0.4079,0.4383,-0.2653,0.364,-0.459
1440462757,-0.2666,-0.0579,-0.2092,-0.4081,0.4384,-0.2651,0.364,-0.4589
1440462758,-0.2665,-0.058,-0.209,-0.4084,0.4383,-0.2651,0.3639,-0.459
1440462759,-0.2665,-0.0579,-0.2091,-0.4081,0.4384,-0.2653,0.364,-0.4591
1440462760,-0.2666,-0.0579,-0.2093,-0.4081,0.4383,-0.2652,0.3641,-0.459
1440462761,-0.2665,-0.058,-0.2091,-0.4081,0.4387,-0.2652,0.364,-0.4589
1440462762,-0.2665,-0.0578,-0.2092,-0.408,0.4383,-0.265,0.364,-0.459
1440462763,-0.2666,-0.0579,-0.2092,-0.4081,0.4381,-0.2652,0.3641,-0.4589
1440462764,-0.2664,-0.0578,-0.2091,-0.408,0.4382,-0.2651,0.3641,-0.4588
1440462765,-0.2664,-0.0577,-0.2091,-0.4078,0.4381,-0.2651,0.3641,-0.4587
1440462766,-0.2665,-0.0577,-0.2093,-0.4085,0.4384,-0.2651,0.3642,-0.4588
1440462767,-0.2666,-0.0578,-0.2094,-0.4083,0.4384,-0.2651,0.3641,-0.4587
1440462768,-0.2665,-0.0577,-0.2091,-0.408,0.4386,-0.2651,0.3641,-0.4587
1440462769,-0.2665,-0.0577,-0.2093,-0.4082,0.4381,-0.2651,0.3641,-0.4589
1440462770,-0.2666,-0.0577,-0.2091,-0.4079,0.4385,-0.2651,0.364,-0.4591
1440462771,-0.2665,-0.0576,-0.2094,-0.4084,0.4384,-0.2651,0.364,-0.4586
1440462772,-0.2666,-0.0577,-0.2093,-0.4078,0.4381,-0.2652,0.3641,-0.4587
1440462773,-0.2665,-0.0576,-0.2091,-0.4081,0.4383,-0.2651,0.3642,-0.459
1440462774,-0.2665,-0.0577,-0.2094,-0.4081,0.4381,-0.2652,0.3642,-0.4587
1440462775,-0.2667,-0.0575,-0.2093,-0.4078,0.4382,-0.2651,0.3643,-0.4591
1440462776,-0.2666,-0.0577,-0.2091,-0.4081,0.4382,-0.2651,0.3641,-0.4587
1440462777,-0.2667,-0.0576,-0.2093,-0.4081,0.4382,-0.2651,0.3642,-0.4588
1440462778,-0.2665,-0.0575,-0.2091,-0.4081,0.4381,-0.2651,0.3643,-0.4587
1440462779,-0.2665,-0.0575,-0.209,-0.408,0.4381,-0.2652,0.3642,-0.4587
1440462780,-0.2666,-0.0576,-0.2093,-0.4081,0.4383,-0.2651,0.3641,-0.4588
1440462781,-0.2666,-0.0577,-0.2095,-0.4082,0.4382,-0.265,0.3641,-0.4587
1440462782,-0.2667,-0.0575,-0.2094,-0.4079,0.4381,-0.2652,0.3641,-0.4586
1440462783,-0.2666,-0.0574,-0.2094,-0.4079,0.4382,-0.2651,0.3641,-0.4589
1440462784,-0.2668,-0.0574,-0.2094,-0.4085,0.4384,-0.265,0.364,-0.4586
1440462785,-0.2668,-0.0574,-0.2096,-0.4081,0.4383,-0.265,0.364,-0.4587
1440462786,-0.2663,-0.0575,-0.2095,-0.4079,0.4381,-0.2651,0.3642,-0.4588
1440462787,-0.2665,-0.0574,-0.2096,-0.4082,0.4381,-0.2652,0.3642,-0.4588
1440462788,-0.2665,-0.0575,-0.2094,-0.4084,0.4382,-0.2652,0.3641,-0.4588
1440462789,-0.2663,-0.0574,-0.2092,-0.4084,0.4382,-0.2651,0.3641,-0.4585
1440462790,-0.2666,-0.0575,-0.2094,-0.4084,0.4383,-0.2652,0.3641,-0.4588
1440462791,-0.2664,-0.0576,-0.2092,-0.4083,0.4383,-0.2653,0.3641,-0.4585
1440462792,-0.2664,-0.0573,-0.2095,-0.4082,0.4382,-0.2653,0.3641,-0.4588
1440462793,-0.2664,-0.0575,-0.2093,-0.4084,0.4381,-0.2653,0.3642,-0.4587
1440462794,-0.2662,-0.0573,-0.2096,-0.4084,0.4382,-0.2653,0.3641,-0.4587
1440462795,-0.2662,-0.0574,-0.2093,-0.4086,0.4381,-0.2652,0.3641,-0.4586
1440462796,-0.2665,-0.0575,-0.2091,-0.4084,0.438,-0.2652,0.3642,-0.4586
1440462797,-0.2663,-0.0575,-0.2094,-0.4081,0.4378,-0.2652,0.3641,-0.4587
1440462798,-0.2662,-0.0574,-0.2095,-0.4082,0.4379,-0.2653,0.3641,-0.4587
1440462799,-0.2665,-0.0574,-0.2093,-0.4081,0.4379,-0.2654,0.3641,-0.4588
1440462800,-0.2663,-0.0575,-0.2096,-0.4082,0.4381,-0.2653,0.3641,-0.4588
1440462801,-0.2664,-0.0577,-0.2095,-0.4084,0.4384,-0.2653,0.3641,-0.4588
1440462802,-0.2664,-0.0578,-0.2096,-0.4082,0.4385,-0.2653,0.364,-0.4588
1440462803,-0.2664,-0.0577,-0.2096,-0.408,0.4388,-0.2653,0.3642,-0.4589
1440462804,-0.2664,-0.0577,-0.2093,-0.4083,0.4389,-0.2653,0.3641,-0.4586
1440462805,-0.2665,-0.0579,-0.2094,-0.4082,0.4394,-0.2653,0.3642,-0.4588
1440462806,-0.2664,-0.0579,-0.2092,-0.4081,0.4394,-0.2653,0.3642,-0.4588
1440462807,-0.2664,-0.0581,-0.2093,-0.4079,0.4393,-0.2651,0.3642,-0.4587
1440462808,-0.2664,-0.0581,-0.2091,-0.4078,0.4395,-0.265,0.3643,-0.4588
1440462809,-0.2664,-0.0583,-0.2092,-0.4077,0.4395,-0.2651,0.3644,-0.4588
1440462810,-0.2666,-0.0582,-0.2092,-0.4075,0.4393,-0.2651,0.3647,-0.4587
1440462811,-0.2661,-0.0585,-0.2091,-0.4079,0.4393,-0.265,0.3648,-0.4589
1440462812,-0.2667,-0.0585,-0.2091,-0.4072,0.4391,-0.265,0.3649,-0.459
1440462813,-0.2661,-0.0587,-0.209,-0.4076,0.4388,-0.2649,0.3651,-0.4587
1440462814,-0.266,-0.0587,-0.2091,-0.4076,0.4385,-0.2648,0.3652,-0.4591
1440462815,-0.2663,-0.059,-0.209,-0.4071,0.4385,-0.2648,0.3653,-0.4587
1440462816,-0.2659,-0.0589,-0.2092,-0.4072,0.4384,-0.2648,0.3653,-0.4589
1440462817,-0.2661,-0.0591,-0.2089,-0.4072,0.4381,-0.2647,0.3654,-0.4588
1440462818,-0.2659,-0.059,-0.2093,-0.4072,0.4377,-0.2649,0.3654,-0.459
1440462819,-0.266,-0.0592,-0.209,-0.4067,0.4375,-0.2648,0.3656,-0.459
1440462820,-0.266,-0.0592,-0.2091,-0.4069,0.4373,-0.2647,0.3655,-0.4588
1440462821,-0.2658,-0.0594,-0.2092,-0.4068,0.4372,-0.2646,0.3657,-0.4593
1440462822,-0.2659,-0.0594,-0.2091,-0.4067,0.4371,-0.2646,0.3657,-0.4589
1440462823,-0.2658,-0.0596,-0.2092,-0.4068,0.4371,-0.2646,0.3658,-0.459
1440462824,-0.2657,-0.0598,-0.2092,-0.4066,0.4368,-0.2647,0.3658,-0.4593
1440462825,-0.2655,-0.0595,-0.2092,-0.407,0.4367,-0.2645,0.3658,-0.4592
1440462826,-0.2657,-0.0598,-0.2093,-0.4069,0.4365,-0.2644,0.366,-0.4592
1440462827,-0.2655,-0.0596,-0.2093,-0.4067,0.4364,-0.2645,0.3659,-0.4593
1440462828,-0.2654,-0.0598,-0.2094,-0.4067,0.4366,-0.2645,0.3661,-0.4589
1440462829,-0.2657,-0.0597,-0.2093,-0.4064,0.4362,-0.2644,0.366,-0.4594
1440462830,-0.2653,-0.0597,-0.2093,-0.4062,0.4361,-0.2644,0.3662,-0.4592
1440462831,-0.2655,-0.0598,-0.2095,-0.4065,0.4361,-0.2642,0.3662,-0.4593
1440462832,-0.2653,-0.0597,-0.2091,-0.4067,0.4365,-0.2643,0.3661,-0.4591
1440462833,-0.2654,-0.0596,-0.2094,-0.4066,0.4357,-0.2645,0.3662,-0.459
1440462834,-0.2656,-0.0598,-0.2093,-0.4065,0.4362,-0.2643,0.3661,-0.4594
1440462835,-0.2653,-0.0595,-0.2092,-0.4063,0.4363,-0.2644,0.366,-0.4589
1440462836,-0.2654,-0.0596,-0.2094,-0.4064,0.436,-0.2644,0.3662,-0.4593
1440462837,-0.2654,-0.0595,-0.2092,-0.4065,0.4361,-0.2644,0.3662,-0.4591
1440462838,-0.2654,-0.0595,-0.2094,-0.4066,0.4361,-0.2644,0.3662,-0.4593
1440462839,-0.2655,-0.0596,-0.2094,-0.4065,0.4359,-0.2643,0.3663,-0.4592
1440462840,-0.2653,-0.0596,-0.2094,-0.4065,0.436,-0.2644,0.3662,-0.4591
1440462841,-0.2653,-0.0596,-0.2093,-0.4064,0.4361,-0.2644,0.3662,-0.4592
1440462842,-0.2653,-0.0595,-0.2094,-0.4063,0.4361,-0.2644,0.366,-0.4592
1440462843,-0.2654,-0.0596,-0.2094,-0.4066,0.4361,-0.2643,0.3661,-0.4591
1440462844,-0.2652,-0.0596,-0.2091,-0.4065,0.4361,-0.2645,0.3662,-0.4592
1440462845,-0.2653,-0.0597,-0.2095,-0.4062,0.4361,-0.2644,0.3661,-0.4594
1440462846,-0.2653,-0.0595,-0.2093,-0.4064,0.4361,-0.2644,0.3661,-0.4592
1440462847,-0.2652,-0.0595,-0.2095,-0.4066,0.4359,-0.2644,0.366,-0.4592
1440462848,-0.2653,-0.0596,-0.2094,-0.4063,0.4361,-0.2644,0.366,-0.4594
1440462849,-0.2654,-0.0596,-0.2093,-0.4064,0.4359,-0.2644,0.366,-0.4592
1440462850,-0.2655,-0.0594,-0.2094,-0.4061,0.4358,-0.2645,0.3661,-0.4592
1440462851,-0.2654,-0.0595,-0.2094,-0.4066,0.436,-0.2644,0.366,-0.4594
1440462852,-0.2655,-0.0594,-0.2096,-0.4066,0.4357,-0.2643,0.366,-0.4591
1440462853,-0.2654,-0.0594,-0.2095,-0.4061,0.4358,-0.2644,0.366,-0.4594
1440462854,-0.2654,-0.0593,-0.2095,-0.4065,0.4357,-0.2643,0.3662,-0.4592
1440462855,-0.2653,-0.0595,-0.2096,-0.4065,0.4359,-0.2643,0.3662,-0.4593
1440462856,-0.2653,-0.0594,-0.2097,-0.4066,0.4358,-0.2643,0.3664,-0.4593
1440462857,-0.2653,-0.0594,-0.2096,-0.4065,0.4358,-0.2643,0.3663,-0.4592
1440462858,-0.2652,-0.0594,-0.2096,-0.4062,0.4358,-0.2644,0.3664,-0.4592
1440462859,-0.2652,-0.0594,-0.2098,-0.4068,0.4358,-0.2643,0.3665,-0.4593
1440462860,-0.2651,-0.0593,-0.2097,-0.407,0.4357,-0.2642,0.3663,-0.4594
1440462861,-0.2652,-0.0593,-0.2099,-0.4065,0.4359,-0.2642,0.3663,-0.4592
1440462862,-0.2652,-0.0594,-0.21,-0.4065,0.4361,-0.2641,0.3664,-0.4593
1440462863,-0.2653,-0.0593,-0.2098,-0.4065,0.436,-0.2643,0.3664,-0.4592
1440462864,-0.2652,-0.0593,-0.2101,-0.4066,0.4358,-0.2642,0.3666,-0.4592
1440462865,-0.2651,-0.0592,-0.2101,-0.4065,0.4358,-0.2643,0.3666,-0.4591
1440462866,-0.2651,-0.0593,-0.2097,-0.4066,0.4357,-0.2642,0.3665,-0.4591
1440462867,-0.2651,-0.0592,-0.2102,-0.4066,0.4357,-0.2642,0.3666,-0.4591
1440462868,-0.2651,-0.0593,-0.2099,-0.4066,0.4361,-0.2643,0.3665,-0.4591
1440462869,-0.2652,-0.0591,-0.2099,-0.4067,0.436,-0.2642,0.3663,-0.4592
1440462870,-0.265,-0.0593,-0.21,-0.4064,0.4359,-0.2643,0.3665,-0.459
