sec,LHC.BPM.1L5.B1_DOROS:POS_H,LHC.BPM.1L5.B1_DOROS:POS_V,LHC.BPM.1L5.B2_DOROS:POS_H,LHC.BPM.1L5.B2_DOROS:POS_V,LHC.BPM.1R5.B1_DOROS:POS_H,LHC.BPM.1R5.B1_DOROS:POS_V,LHC.BPM.1R5.B2_DOROS:POS_H,LHC.BPM.1R5.B2_DOROS:POS_V
1440463455,-0.0129,-0.0917,0.1106,-0.4339,0.7457,-0.2251,0.1245,-0.4816
1440463457,-0.0136,-0.0915,0.1097,-0.4333,0.7446,-0.2254,0.1249,-0.4815
1440463458,-0.0157,-0.0912,0.1072,-0.4335,0.7428,-0.2253,0.1269,-0.4818
1440463459,-0.0196,-0.0915,0.1038,-0.4334,0.7386,-0.2255,0.1307,-0.4815
1440463460,-0.0242,-0.0914,0.0987,-0.4335,0.7337,-0.2251,0.1354,-0.4817
1440463461,-0.0287,-0.0915,0.0932,-0.4337,0.7291,-0.2253,0.1406,-0.4818
1440463468,-0.0379,-0.0914,0.0842,-0.4334,0.7205,-0.2254,0.1487,-0.4815
1440463470,-0.0378,-0.0917,0.0841,-0.4335,0.72,-0.2253,0.1493,-0.4813
1440463481,-0.0374,-0.0916,0.0838,-0.4338,0.7197,-0.225,0.149,-0.4814
1440463488,-0.0372,-0.0919,0.083,-0.4337,0.7168,-0.225,0.15,-0.4811
1440463491,-0.0372,-0.0918,0.0825,-0.4342,0.7162,-0.2251,0.1496,-0.4815
1440463499,-0.0399,-0.0921,0.0777,-0.4346,0.7129,-0.2246,0.155,-0.4808
1440463500,-0.0439,-0.0919,0.0736,-0.4348,0.7091,-0.2249,0.1585,-0.481
1440463511,-0.0624,-0.0916,0.0557,-0.434,0.692,-0.225,0.1755,-0.4813
1440463514,-0.0623,-0.0915,0.0558,-0.434,0.6922,-0.2246,0.1753,-0.4813
1440463519,-0.0626,-0.0915,0.0565,-0.4338,0.6915,-0.225,0.175,-0.4814
1440463527,-0.063,-0.0914,0.0566,-0.4334,0.6938,-0.2253,0.1744,-0.4812
1440463532,-0.0631,-0.0914,0.0568,-0.4336,0.6931,-0.2253,0.1743,-0.4813
1440463540,-0.0656,-0.0915,0.0538,-0.4336,0.6897,-0.2251,0.1773,-0.4814
1440463541,-0.0692,-0.0914,0.0502,-0.4337,0.6863,-0.225,0.1812,-0.481
1440463542,-0.0737,-0.0913,0.0453,-0.4338,0.6815,-0.2251,0.1859,-0.4814
1440463543,-0.0787,-0.0912,0.04,-0.4333,0.6766,-0.225,0.1907,-0.4812
1440463549,-0.0881,-0.0912,0.0303,-0.4338,0.668,-0.2248,0.1999,-0.4813
1440463552,-0.0878,-0.0913,0.0302,-0.434,0.6677,-0.2248,0.1999,-0.4816
1440463554,-0.0878,-0.0913,0.0303,-0.4335,0.6676,-0.225,0.1998,-0.4812
1440463562,-0.0877,-0.0913,0.0306,-0.434,0.6674,-0.225,0.1999,-0.481
1440463571,-0.0878,-0.0914,0.0301,-0.4339,0.6672,-0.2251,0.2,-0.4813
1440463578,-0.0878,-0.0914,0.0305,-0.4341,0.6667,-0.2252,0.2002,-0.4813
1440463581,-0.0941,-0.0913,0.024,-0.4342,0.6605,-0.2252,0.2066,-0.4815
1440463582,-0.0988,-0.0911,0.0189,-0.4341,0.6561,-0.2251,0.2112,-0.4814
1440463589,-0.1132,-0.0913,0.004,-0.434,0.6419,-0.2252,0.2252,-0.4814
1440463590,-0.113,-0.0914,0.0044,-0.4344,0.642,-0.2248,0.2251,-0.4813
1440463596,-0.1131,-0.0913,0.0041,-0.434,0.6418,-0.2251,0.2254,-0.4817
1440463598,-0.1133,-0.0913,0.0042,-0.4339,0.6416,-0.2251,0.2254,-0.4813
1440463607,-0.1131,-0.0914,0.0044,-0.434,0.6424,-0.2251,0.2253,-0.4815
1440463610,-0.113,-0.0914,0.0043,-0.434,0.6439,-0.225,0.2252,-0.4816
1440463618,-0.1132,-0.0913,0.0039,-0.4336,0.6424,-0.2251,0.2252,-0.4815
1440463619,-0.1131,-0.0914,0.0041,-0.4335,0.6423,-0.225,0.2254,-0.4814
1440463642,-0.1386,-0.0914,-0.0215,-0.4339,0.6174,-0.2251,0.2503,-0.4814
1440463660,-0.1389,-0.0913,-0.0222,-0.4338,0.6171,-0.225,0.2513,-0.4816
1440463664,-0.1546,-0.0911,-0.0384,-0.4337,0.6022,-0.2251,0.267,-0.4816
1440463680,-0.1639,-0.091,-0.0484,-0.4341,0.5934,-0.225,0.2762,-0.4814
1440463682,-0.164,-0.0908,-0.0483,-0.4339,0.5935,-0.2251,0.2761,-0.4814
1440463701,-0.1658,-0.0909,-0.0498,-0.4338,0.5912,-0.2251,0.2773,-0.4819
1440463706,-0.1871,-0.0909,-0.0709,-0.4338,0.5706,-0.225,0.2984,-0.4814
1440463708,-0.1902,-0.0909,-0.0739,-0.4339,0.5676,-0.2251,0.3011,-0.4816
1440463713,-0.19,-0.0909,-0.074,-0.4335,0.5678,-0.2251,0.3011,-0.4815
1440463717,-0.1897,-0.0911,-0.0741,-0.4337,0.5679,-0.225,0.3014,-0.4818
1440463721,-0.1896,-0.0909,-0.0744,-0.4337,0.5682,-0.2249,0.3015,-0.4814
1440463748,-0.2154,-0.0908,-0.1005,-0.4338,0.543,-0.225,0.3272,-0.4814
1440463751,-0.2156,-0.0908,-0.1003,-0.4338,0.5431,-0.2251,0.3271,-0.4812
1440463765,-0.2155,-0.0908,-0.1005,-0.4338,0.5432,-0.2249,0.3273,-0.4813
1440463766,-0.2156,-0.0906,-0.1008,-0.4342,0.543,-0.225,0.3276,-0.4815
1440463768,-0.2155,-0.0906,-0.1006,-0.4337,0.5431,-0.2249,0.3273,-0.4814
1440463771,-0.2157,-0.0908,-0.1008,-0.4337,0.5429,-0.2249,0.3274,-0.4816
1440463783,-0.2199,-0.0911,-0.1056,-0.4339,0.5386,-0.2246,0.3333,-0.4816
1440463785,-0.2294,-0.0911,-0.1156,-0.4336,0.5291,-0.2248,0.3427,-0.4815
1440463786,-0.2343,-0.0907,-0.1203,-0.4339,0.5243,-0.2247,0.3473,-0.4813
1440463796,-0.2416,-0.0906,-0.1275,-0.434,0.5178,-0.2247,0.3539,-0.4814
1440463799,-0.2418,-0.0906,-0.1274,-0.4341,0.5173,-0.2249,0.3537,-0.4816
1440463803,-0.2419,-0.0906,-0.1272,-0.4336,0.5176,-0.225,0.3536,-0.4814
1440463825,-0.2507,-0.0908,-0.1365,-0.4337,0.5099,-0.2249,0.3637,-0.4813
1440463828,-0.2653,-0.0911,-0.1518,-0.4341,0.4958,-0.2247,0.3796,-0.4807
1440463830,-0.2678,-0.0914,-0.1562,-0.4344,0.4921,-0.2246,0.3838,-0.4808
1440463833,-0.2678,-0.0907,-0.158,-0.4352,0.4907,-0.2246,0.383,-0.4812
1440463838,-0.2678,-0.0912,-0.1566,-0.4348,0.4919,-0.2244,0.3828,-0.4811
1440463843,-0.2675,-0.0906,-0.1548,-0.4341,0.4927,-0.2247,0.3806,-0.4813
1440463846,-0.2675,-0.0908,-0.1545,-0.4338,0.4928,-0.2244,0.381,-0.4814
1440463848,-0.2675,-0.0908,-0.1551,-0.4341,0.4924,-0.2247,0.3812,-0.4813
1440463862,-0.2685,-0.091,-0.1551,-0.4341,0.492,-0.2249,0.3806,-0.4812
1440463871,-0.2951,-0.0908,-0.1821,-0.4342,0.4667,-0.2249,0.4074,-0.4813
1440463873,-0.2952,-0.0907,-0.1822,-0.4339,0.4667,-0.2248,0.4074,-0.4812
1440463874,-0.2951,-0.0906,-0.182,-0.434,0.4664,-0.225,0.4077,-0.481
1440463876,-0.2955,-0.0907,-0.182,-0.4336,0.4669,-0.225,0.4081,-0.4815
1440463882,-0.2953,-0.0897,-0.1787,-0.433,0.4679,-0.2252,0.4042,-0.4822
1440463884,-0.2954,-0.0897,-0.1766,-0.4325,0.4701,-0.2251,0.4033,-0.4823
1440463888,-0.295,-0.0908,-0.1754,-0.4326,0.4695,-0.2249,0.4033,-0.4817
1440463889,-0.2946,-0.0906,-0.176,-0.4333,0.4694,-0.225,0.4024,-0.4814
1440463891,-0.2948,-0.0902,-0.1778,-0.4332,0.4676,-0.2253,0.4026,-0.4808
1440463892,-0.2954,-0.0903,-0.179,-0.4333,0.4678,-0.225,0.4039,-0.4806
1440463893,-0.2962,-0.0908,-0.1801,-0.4332,0.4679,-0.2253,0.4049,-0.4808
1440463894,-0.2963,-0.091,-0.1804,-0.4335,0.4677,-0.225,0.4065,-0.4813
1440463897,-0.2959,-0.091,-0.1825,-0.4344,0.4655,-0.2248,0.4079,-0.4815
1440463898,-0.296,-0.0905,-0.183,-0.4343,0.465,-0.2251,0.4067,-0.4808
1440463899,-0.2964,-0.0898,-0.1838,-0.4346,0.4655,-0.2255,0.4055,-0.481
1440463903,-0.2962,-0.091,-0.1816,-0.4344,0.467,-0.2248,0.407,-0.4809
1440463904,-0.2971,-0.0908,-0.1818,-0.434,0.4672,-0.225,0.4074,-0.481
1440463910,-0.3212,-0.0902,-0.2063,-0.4341,0.4436,-0.2248,0.43,-0.4814
1440463919,-0.3222,-0.0904,-0.2082,-0.4341,0.4428,-0.2248,0.4326,-0.481
1440463924,-0.3224,-0.0897,-0.2086,-0.434,0.4421,-0.2247,0.4319,-0.4813
1440463926,-0.3226,-0.09,-0.2085,-0.4341,0.4424,-0.2249,0.4319,-0.4812
1440463937,-0.3228,-0.09,-0.2085,-0.4338,0.4421,-0.2251,0.4317,-0.4814
1440463945,-0.3232,-0.0897,-0.2089,-0.4337,0.4412,-0.2251,0.4324,-0.4812
1440463946,-0.326,-0.0895,-0.2113,-0.4336,0.4391,-0.225,0.4348,-0.4811
1440463952,-0.3487,-0.0895,-0.2347,-0.4335,0.4173,-0.2248,0.4578,-0.4814
1440463955,-0.3491,-0.0893,-0.2351,-0.4332,0.4172,-0.2249,0.4578,-0.4811
1440463961,-0.3491,-0.0892,-0.235,-0.4333,0.4168,-0.2248,0.4578,-0.4811
1440463969,-0.3492,-0.0894,-0.2351,-0.4335,0.4173,-0.2247,0.4578,-0.4814
1440463978,-0.3489,-0.0892,-0.2351,-0.4335,0.4173,-0.2248,0.4578,-0.4811
1440463988,-0.3587,-0.0891,-0.2447,-0.4335,0.4076,-0.225,0.4674,-0.4809
1440463992,-0.3745,-0.089,-0.261,-0.4339,0.3926,-0.2251,0.483,-0.4811
1440464004,-0.375,-0.0893,-0.2616,-0.4334,0.3918,-0.2249,0.4838,-0.4811
1440464021,-0.3749,-0.089,-0.2619,-0.4336,0.3917,-0.225,0.4836,-0.4812
1440464030,-0.3888,-0.0891,-0.277,-0.4341,0.3773,-0.225,0.4985,-0.4807
1440464031,-0.3934,-0.0892,-0.2818,-0.434,0.3724,-0.2251,0.5035,-0.4803
1440464032,-0.3974,-0.0893,-0.2861,-0.4341,0.3687,-0.225,0.5075,-0.4801
1440464033,-0.3991,-0.0895,-0.2885,-0.4345,0.3666,-0.2249,0.51,-0.4804
1440464047,-0.4002,-0.0893,-0.291,-0.4348,0.3659,-0.2248,0.5118,-0.4804
1440464051,-0.4,-0.0891,-0.2898,-0.4348,0.3662,-0.2248,0.5109,-0.4807
1440464053,-0.3999,-0.0891,-0.2889,-0.4342,0.3667,-0.2248,0.5106,-0.4806
1440464054,-0.4,-0.0889,-0.2887,-0.434,0.3665,-0.2249,0.5104,-0.4809
1440464055,-0.3998,-0.0891,-0.2888,-0.4342,0.3671,-0.2248,0.5103,-0.4807
1440464056,-0.4002,-0.089,-0.2887,-0.4341,0.3666,-0.225,0.5104,-0.4808
1440464059,-0.4004,-0.089,-0.2883,-0.4339,0.3669,-0.2249,0.51,-0.4809
1440464069,-0.4073,-0.089,-0.2948,-0.4337,0.3597,-0.2254,0.5164,-0.4809
1440464070,-0.4122,-0.0887,-0.2996,-0.4338,0.3549,-0.2253,0.5213,-0.4808
1440464071,-0.4172,-0.0889,-0.3047,-0.4339,0.3501,-0.2254,0.5264,-0.4807
1440464072,-0.4218,-0.0888,-0.3092,-0.4337,0.3458,-0.2252,0.5307,-0.4808
1440464086,-0.4261,-0.0886,-0.3145,-0.4336,0.3416,-0.2251,0.5355,-0.4807
1440464093,-0.4257,-0.0888,-0.3146,-0.4343,0.3421,-0.2249,0.5354,-0.4807
1440464096,-0.4257,-0.089,-0.3149,-0.4341,0.3418,-0.2249,0.5354,-0.4806
1440464098,-0.4258,-0.0889,-0.3148,-0.4341,0.3419,-0.225,0.5354,-0.4807
1440464110,-0.4331,-0.0889,-0.3215,-0.4341,0.3346,-0.2253,0.5423,-0.4809
1440464114,-0.4505,-0.089,-0.3389,-0.4339,0.3182,-0.2254,0.5592,-0.4804
1440464120,-0.4517,-0.0888,-0.3403,-0.4338,0.3171,-0.2254,0.5605,-0.4804
1440464134,-0.4518,-0.0887,-0.3405,-0.434,0.3172,-0.2254,0.5603,-0.4805
1440464136,-0.4519,-0.0888,-0.3404,-0.4337,0.3169,-0.2253,0.5603,-0.4807
1440464154,-0.4735,-0.0888,-0.3623,-0.4341,0.2964,-0.2253,0.5814,-0.4806
1440464157,-0.4785,-0.0883,-0.3656,-0.4341,0.2917,-0.2256,0.5846,-0.4802
1440464160,-0.4788,-0.0883,-0.3651,-0.4338,0.2912,-0.2259,0.584,-0.4798
1440464163,-0.4782,-0.0886,-0.3651,-0.434,0.2911,-0.2259,0.5845,-0.4804
1440464166,-0.4781,-0.0886,-0.3649,-0.4338,0.2918,-0.2256,0.5845,-0.4805
1440464169,-0.478,-0.0883,-0.3646,-0.4337,0.2919,-0.2256,0.5844,-0.4804
1440464173,-0.4782,-0.0888,-0.3649,-0.4336,0.2921,-0.2257,0.5844,-0.4803
1440464184,-0.478,-0.0883,-0.3654,-0.4338,0.292,-0.2255,0.5847,-0.4807
1440464185,-0.4779,-0.0884,-0.3658,-0.4337,0.2922,-0.2254,0.5848,-0.4804
1440464187,-0.4776,-0.0884,-0.3662,-0.4338,0.2931,-0.2254,0.5854,-0.4808
1440464189,-0.478,-0.0885,-0.3671,-0.4341,0.292,-0.2255,0.5859,-0.4807
1440464191,-0.4827,-0.0885,-0.3716,-0.4341,0.2872,-0.2255,0.5906,-0.4808
1440464197,-0.5034,-0.0885,-0.3928,-0.4339,0.2677,-0.2254,0.6105,-0.4809
1440464206,-0.5037,-0.0882,-0.3926,-0.4338,0.267,-0.2259,0.6099,-0.4806
1440464207,-0.5033,-0.0881,-0.3929,-0.4345,0.2674,-0.226,0.6094,-0.4801
1440464209,-0.5013,-0.0881,-0.3945,-0.4337,0.2669,-0.2259,0.6095,-0.4793
1440464210,-0.5009,-0.0879,-0.3939,-0.434,0.2667,-0.2258,0.6096,-0.4792
1440464214,-0.501,-0.0879,-0.3924,-0.4331,0.2676,-0.226,0.6096,-0.4792
1440464218,-0.5015,-0.0879,-0.3942,-0.4336,0.2669,-0.2257,0.6094,-0.4798
1440464224,-0.5025,-0.0881,-0.393,-0.4337,0.2678,-0.2254,0.6104,-0.4803
1440464227,-0.5027,-0.0881,-0.3932,-0.434,0.268,-0.2253,0.6105,-0.4804
1440464229,-0.5028,-0.0881,-0.3932,-0.4341,0.2679,-0.2253,0.6105,-0.4804
1440464230,-0.5035,-0.088,-0.3941,-0.4336,0.2669,-0.2254,0.6113,-0.4803
1440464232,-0.51,-0.0879,-0.4009,-0.434,0.2602,-0.2255,0.6178,-0.48
1440464233,-0.5147,-0.088,-0.4059,-0.4336,0.2555,-0.2254,0.6228,-0.4801
1440464234,-0.5196,-0.0879,-0.4111,-0.4344,0.2509,-0.2253,0.6277,-0.4803
1440464239,-0.5281,-0.0879,-0.4199,-0.4344,0.2427,-0.2255,0.6351,-0.4802
1440464241,-0.5283,-0.0878,-0.4192,-0.4335,0.2423,-0.2258,0.6347,-0.4797
1440464246,-0.5278,-0.0882,-0.4199,-0.4341,0.2422,-0.2257,0.6357,-0.4791
1440464248,-0.5273,-0.0881,-0.4208,-0.4346,0.2415,-0.2254,0.6368,-0.4793
1440464252,-0.5274,-0.088,-0.4214,-0.4344,0.2417,-0.2255,0.637,-0.4799
1440464255,-0.5274,-0.0879,-0.4212,-0.4343,0.2418,-0.2254,0.6368,-0.4798
1440464266,-0.5278,-0.0876,-0.4188,-0.4336,0.2429,-0.2254,0.6347,-0.4804
1440464271,-0.53,-0.0875,-0.4213,-0.4336,0.241,-0.2257,0.637,-0.4805
1440464272,-0.5333,-0.0879,-0.4243,-0.4341,0.2373,-0.2256,0.6406,-0.4801
1440464282,-0.554,-0.0877,-0.4465,-0.434,0.217,-0.2257,0.6606,-0.4799
1440464283,-0.5537,-0.0875,-0.4468,-0.4342,0.2165,-0.2258,0.6607,-0.4795
1440464287,-0.5537,-0.0877,-0.4463,-0.4346,0.2169,-0.2257,0.6608,-0.4797
1440464301,-0.5536,-0.0876,-0.4447,-0.434,0.2198,-0.2258,0.6597,-0.4799
1440464305,-0.5529,-0.0878,-0.4442,-0.4335,0.2193,-0.2256,0.6603,-0.4802
