Timestamp, IP5-H:Pos, IP5-H:Residuals, IP5-V:Pos, IP5-V:Residuals
NUMBER-POINTS 516
1.530360855205E12,0.0539018601872382,2.6079540999088855,0.2325153358028375,2.555127313635424
1.530360858128E12,-0.37865524944700246,1.6574536161070148,0.5245354588715649,2.671461246837784
1.530360861086E12,0.014376910775052758,1.8994448936782669,0.7611079769581229,2.446845415757213
1.530360864128E12,0.229569981697545,1.5298322710918444,0.4203371650673796,2.4274907176675744
1.530360867086E12,0.24563240417080395,1.821526485275826,1.2705705088906345,3.3615618878991786
1.530360870128E12,0.1392278950162972,1.5704492336375,1.2192871011682764,3.168470125726045
1.530360873126E12,0.33779317532610986,2.1393070273213755,0.5819283670235056,3.5205319265053734
1.530360876128E12,0.6492813927552122,2.1956617271574275,-0.1242088143376141,3.7054431815612583
1.530360879126E12,0.5031453377682429,1.631681239165415,1.1533681117230778,3.446036618656202
1.530360882128E12,1.115334772836176,2.7307883709052407,0.6318284662812266,4.333883377650262
1.530360885166E12,0.8763661407359535,2.417525174690615,0.2974869703330364,4.772552303519875
1.530360888128E12,0.7766088741658153,2.7816430938651293,-0.43061720501841183,4.21269317790566
1.530360891126E12,0.29136524078226284,2.689514327557237,0.09685562308381597,4.545013986910689
1.530360894128E12,-0.4519604044805452,3.1330495711367856,0.035175350823969116,5.0054490814919665
1.530360897126E12,-1.4677837546015169,4.163048950394615,0.5345530645029136,6.417386708354662
1.530360900127E12,-2.2231595803895385,4.921147692125057,-0.4255248931677064,7.381638936440322
1.530360903126E12,-2.558986017379792,5.184660959949178,-0.0943083816199426,7.196132943232436
1.530360906128E12,-3.0523465634718483,5.381853768071353,-1.544004385849526,6.85913736642938
1.530360909166E12,-2.6238416337812605,5.459715256703673,-0.8719539638556169,8.845942234544864
1.530360912128E12,-2.2775869833178897,4.986950456850212,-0.38353855742598125,9.235241879312621
1.530360915166E12,-2.0546928001789886,5.840306115819598,-0.6055494708296919,9.693287160815169
1.530360918128E12,-1.5751327184550263,5.2089472049811505,0.23988505899206367,12.260294396327183
1.530360921126E12,-0.5157679122500496,5.16942398098226,0.8617659550750674,11.908580437617976
1.530360924128E12,0.2558241465422799,5.782023491783096,0.7198216953998386,11.564527382172988
1.530360927126E12,0.579565473394217,6.0005790795932095,1.6068470797211425,12.13404143582648
1.530360930128E12,1.0844993367054472,6.282424758823828,1.7862184483485002,11.58875378992718
