Timestamp,B1_H_L,B1_V_L,B1_H_R,B1_V_R,B2_H_L,B2_V_L,B2_H_R,B2_V_R
1449138387,1.9310652635822465,-0.6565609201539521,8.27046517094155,1.5123940347747948,-20.74776015652323,-8.433430480175806,1.9889823948845544,5.624629888877164
1449138391,2.0293041810095844,-0.6029355038892971,8.38076163264678,1.2675638534849152,-20.730740167714984,-8.588448020847894,1.8916141907146844,5.554600043243473
1449138395,2.1408642073561293,-0.823858215644504,8.393808814717593,1.206762388903046,-20.655194929443926,-8.633010416175537,2.115375237662676,5.494565654759314
1449138399,2.2343329834450825,-1.0005130753751308,8.331358011572501,1.2178407101451032,-20.712160053704263,-8.583706806423603,2.04927735653468,5.374983026268271
1449138403,2.287401733023107,-0.8030428291618583,8.292575585270162,1.238981805119489,-20.704443044615303,-8.565042998920905,2.0771787647667272,5.282489103660518
1449138407,2.1830641933245984,-0.7493229069543076,8.346022331306642,1.3501258151700113,-20.763628103858327,-8.622149024366554,2.0638384989191474,5.3329818707118966
1449138411,2.020025985213734,-0.8058584455876213,8.292599951072715,1.22879954433552,-20.673074036002703,-8.466803000974222,2.191407297299836,5.316880112952662
1449138415,2.2039989807325155,-0.9651977638624628,8.31146212500342,1.3329838186330032,-20.63361900117534,-8.465851682588356,2.1472593208728807,5.286519572221727
1449138419,2.216240249608177,-0.8760887256341167,8.321399490483389,1.4492716327017596,-20.652729329671537,-8.640063147451336,2.290928746317657,5.350030245107074
1449138423,2.102599321769891,-0.7784067551663679,8.364259669804662,1.4553931515942704,-20.707169769759243,-8.647272012029534,2.1458379733813318,5.436386767330596
1449138427,1.9641560878613409,-0.9122008695643348,8.35368906887316,1.4485887484738385,-20.835586218834827,-8.484386017794911,2.153853620067049,5.520786663396974
1449138431,1.781418317335831,-0.8826791889569976,8.679710490244956,1.4387361291159435,-20.79440113261043,-8.581049161276905,2.321771906075244,5.481690415399054
1449138435,1.5045609054922782,-0.7951546159734274,8.850361149360438,1.4572948529346583,-21.017576227244614,-8.453675909825312,2.244858326299433,5.4918851262154345
1449138439,1.3192822771874442,-1.02025172426763,8.836836439201699,1.4927372659341962,-20.97474618601936,-8.407878313173512,2.2424833126730035,5.4417568212486245
1449138443,1.4118460188537671,-0.8274981413621603,8.751943649921786,1.6740731199545302,-21.124495822725308,-8.410311590489835,2.2073311110066816,5.345185430355342
1449138447,1.3799244762266156,-0.8799978507753288,8.812210116631897,1.519671610276722,-20.98664947720929,-8.294648465397472,2.304913888988171,5.185185314384542
1449138451,1.2914053492160107,-0.6515638910639239,8.745837913015041,1.5879685359398203,-20.925312822217318,-8.38272859434985,2.3365797678621183,5.0238475172282895
1449138455,1.1301601123648417,-0.7810312714719934,8.62696572846847,1.475742470260065,-21.048133137746085,-8.465858340097432,2.214276861933236,4.906272265988684
1449138459,1.1794205598257297,-0.913410977953602,8.711665738993991,1.5681412758481217,-20.936863748463498,-8.267910663295824,2.296392224062689,5.261221652050722
1449138463,1.2627540910889177,-0.6938822146169911,8.798244123983833,1.5069068253081093,-21.063788431031586,-8.296463991606446,2.255952553780745,5.011994215106236
1449138467,1.2786118977241825,-0.7640749591980882,8.773334891785831,1.7617750022335832,-21.167394173230036,-8.47056128845183,2.1951743604782386,5.001761429917
1449138471,1.1262264534645945,-0.7507196369127576,8.45909929072391,1.563261199122585,-21.202166070078977,-8.209754917644643,2.1358043878340154,5.305782727749534
1449138475,0.9277946927773646,-0.8362907661444579,8.36059198519578,1.532251412940106,-21.187568028961564,-8.300748256349989,2.1234940412470023,5.434531826872518
1449138479,1.0087029708661854,-0.9332682907183848,8.472008523576331,1.4700090193699948,-21.085344770367826,-8.441769184678886,2.1625014761436656,5.396245189300593
1449138483,1.2776744410573788,-0.7924783411478453,8.525303580888199,1.5914656120150539,-21.09141469069037,-8.410613028664395,2.1857582420677866,5.363074623227203
1449138487,1.4045182194433914,-1.1015915220714805,8.710124133531375,1.3998125608316736,-21.19465837800124,-8.380665946130094,2.284393278811254,5.448262397734302
1449138491,1.3846015411711337,-0.9746626143486846,8.664866473791447,1.639682064017152,-21.104317236562792,-8.374964316424066,2.2197482716702086,5.209132681831526
1449138495,1.3779161294192173,-0.8698990912256993,8.678469622740765,1.6553688826450452,-21.17122692471496,-8.445702637921213,2.047491864135324,5.458956667200469
1449138499,1.493522092044172,-0.7601180888381286,8.711219167284872,1.6492074334588789,-21.19007740034862,-8.515022803796723,2.2762724404380226,5.446534092440021
1449138503,1.4284708186072688,-0.8186139772862222,8.366161229118179,1.6226041234128818,-21.35002703697317,-8.5966969405635,2.992021386854793,5.812784181660025
1449138507,1.4139588036204331,-0.7916816191319102,8.381759265390857,1.6122601232735445,-20.26558322106447,-8.725027658048116,4.037130870002718,5.628368968257162
1449138511,1.0946102626592993,-0.9875763007683571,8.040342816485811,1.4338288711897147,-20.05430390962441,-8.869768454734725,4.242694446738627,5.463419722822106
1449138515,1.2790735602619057,-1.0216593256116713,8.20615339838528,1.67090049315525,-20.211083790129894,-8.651175487237314,3.981633251862767,5.530020490825285
1449138519,1.6315726936987878,-0.9275770397688836,8.539807168275619,1.6110007813976748,-20.927448155990312,-8.633989531306666,3.1138346386578637,5.509917120999926
1449138523,1.60963956629135,-1.166474778368178,8.664760928224219,1.5077912059603118,-21.22457541676764,-8.27843605335441,1.2932495778559163,5.175373399252775
1449138527,1.619936727285228,-0.9246261934486644,8.771086042568443,1.630038163696695,-21.812770191251303,-8.398898656247905,1.0169064526912233,5.096330374250244
1449138531,1.6041272710625256,-1.2016687912726964,8.893219862261015,1.4780946743641694,-21.580304144425998,-8.334311675497963,1.3212052445092088,5.149548235115074
1449138535,1.4874357581611846,-1.1127588020698125,8.638649752761012,1.4699212660797247,-21.41029962318589,-8.466216891697357,1.6038632550892724,5.121772790388409
1449138539,1.341161051625332,-0.9583291271186308,8.691522416581774,1.6832289516128418,-21.042973911304745,-8.526509851480661,2.0036118212428207,4.965579976074123
1449138543,1.3151164961557558,-1.0625268808498696,8.624109668135098,1.643335094650452,-21.139896233014568,-8.432046864623297,2.4710315699571583,5.191464529470123
1449138547,1.1497261571504935,-0.8998667804589735,8.53438698911706,1.7068942246385923,-21.032076453875337,-8.412524490782268,2.4536760585870554,5.110067311888977
1449138551,1.188669245956928,-1.0169265102390397,8.562079168637739,1.51511760299125,-21.008073648261174,-8.44582592822481,2.511716335945913,4.922607269663122
1449138555,1.1405502540276966,-1.008020323302907,8.474498255265868,1.6194164283270087,-20.99898926775763,-8.518962945066075,2.5239049220851864,5.0029968215615614
1449138559,1.085125529364175,-1.0400453170931716,8.590134915400572,1.53170664256004,-21.169271333013576,-8.526867945664726,2.4707849026218605,5.05288857959055
1449138563,1.1204041775148668,-0.8736943869713001,8.691947973633072,1.48789597216427,-21.158933544259806,-8.503257455312722,2.3269413513410875,5.074485716362895
1449138567,1.0504715965260951,-0.9618058753361344,8.593445270632136,1.5253282383171187,-21.33263039753404,-8.436056257404108,2.180883650280913,5.1621443942395775
1449138571,1.0092377595787043,-0.8879411594521925,8.559283474863024,1.5335323588685128,-21.28447722451028,-8.490836213268944,2.2598774693354966,5.3258169055619415
1449138575,0.996530607380882,-0.9384583826110412,8.687498882807228,1.5285750047457138,-21.13915317092181,-8.534728386107327,2.274198889591037,5.288689590321001
1449138579,1.0415876379040627,-0.7798421340160322,8.74634926613405,1.5443804402063908,-21.138106614826967,-8.446963153038398,2.2261559681973213,5.460731593361398
1449138583,1.0735163272907766,-0.7790895428036789,8.649850835778366,1.5442035029751509,-21.16220301760392,-8.46898481390068,2.348049382105525,5.421560152045858
1449138587,1.052872958201057,-0.7187829945411546,8.613848493669769,1.5414257816381085,-21.256475186118475,-8.485499037592215,2.319622261356844,5.4060345246244035
1449138591,1.143649606700245,-0.8590785861887509,8.650808378679223,1.3735838748867484,-21.23535223225513,-8.431050590918328,2.142853999109298,5.434944017150495
1449138595,1.154162054452521,-0.9306225054846012,8.568838802212177,1.5835193967270211,-21.03743541061215,-8.50019431236452,2.2275280214655835,5.559782608933453
1449138599,1.2107761834877862,-0.8813827731631256,8.558263887880841,1.5041908166805784,-21.032646292335826,-8.432199820805955,2.084588066624867,5.4156986173703325
1449138603,1.4039233885560405,-1.0216408831308674,8.555180548246522,1.391435228512753,-21.20086348272129,-8.400176039563851,2.0345698071389453,5.517954684342201
1449138626,-1.6940132643384942,-1.8651342141686025,5.606048407684899,0.8779456779460846,-18.47099975176925,-8.676005507809696,4.6002126272406665,5.156021484253211
1449138649,-4.640289715360859,-2.936780702899131,2.6869936056841963,0.22879618574862345,-15.890720059771375,-8.944225962408156,7.087951570146222,4.896545681753617
1449138672,-5.099673611392286,-2.9291764196950068,2.7694991770023494,-0.035494039814849145,-15.819682235143585,-8.900806867207006,7.266977082556043,4.814973365504546
1449138695,-5.05332568058198,-2.6381541050352486,2.6224500484767583,0.12716845568442794,-16.075052135463732,-8.834237274892443,6.69026803198237,5.0479692566693455
1449138718,-5.101453172118992,-2.779388347590527,2.5011709858733986,0.1721767931903664,-15.751408965448224,-9.047994579652844,7.151467604714676,4.648554299971837
1449138741,-5.1051609299738985,-2.8615871798158885,2.4237380525996794,0.045075580020480316,-15.865823366370316,-8.954393626102672,7.304136864015588,4.534418972979972
1449138764,-4.984537884868484,-3.059640208588562,2.5008675694667817,0.0881872382534948,-15.906548978279009,-8.770075990884555,6.993249223836843,4.93167914836541
1449138787,-5.254692638339126,-2.9644656852819122,2.415792607501932,0.027504962639440345,-15.77399020233423,-8.992999740418814,7.222542826964497,4.94838461438087
1449138810,-5.495274266674495,-2.7957993008247897,2.411109989715541,-0.14177270520793192,-15.793567666426735,-8.896391281401042,7.0622895628984335,4.622521153384782
1449138833,-5.430334084289181,-2.6325728576925003,2.156629033403392,-0.08572885301585917,-15.657169643248169,-8.98687483351317,7.690625469254782,4.69329451751945
1449138856,-5.376915214550603,-2.9291868314616694,2.14432564133651,-0.08550283311636171,-15.858409131352177,-9.081349609147868,7.30743887218392,5.042404466995773
1449138879,-5.196751200431026,-3.0658737395530693,2.2469888990931444,-0.049655336865860086,-15.500111161345027,-9.21107291895431,7.511950094701384,4.901484210210334
1449138902,-5.4480278519804335,-2.906261001937908,2.154330606399508,-0.16703156194149396,-15.419239562992006,-9.267148789434193,7.319410750782224,4.786977387128396
1449138925,-5.616603929086251,-2.9244355730064746,2.0950739792374278,-0.17605318594960873,-15.467748422983329,-9.106268439764618,7.376424924611966,4.394867158603473
1449138948,-5.280254921969743,-2.6632101636847483,2.1287400570762287,-0.4539102852393582,-15.551913630789823,-9.181873725663891,7.489204454979651,4.801932158728092
1449138971,-5.132884942154672,-2.8289071400286336,2.2860310794507464,-0.3966019805842217,-15.474933268590672,-9.238904291434118,7.2275936598136274,4.840397084441659
1449138994,-5.337467250015969,-3.0662730116972057,2.0455312355506425,-0.33489476753935515,-15.432414754055438,-9.259001005943,7.283513399887912,4.73006520152726
1449139017,-5.449279178621397,-3.004828330396593,1.9888678569366571,-0.2955617111964152,-15.520394835224886,-9.155131251062077,7.299924990782808,4.497749396503579
1449139040,-5.745830218850977,-2.7377370769734988,1.9468136497372823,-0.3496267532679731,-15.488613943676713,-9.332322403215834,7.523532690815732,4.699488897245666
1449139063,-5.273883449035288,-2.442408109872497,2.07923641881202,-0.4219845596383016,-15.444515201431091,-9.304612015088166,7.4000753729711315,4.777511149324488
1449139086,-5.201770825253582,-2.858670728406279,2.1243262482905765,-0.4118952118148854,-15.436785702371974,-9.409548462672038,7.395591860036923,4.373040635216045
1449139109,-5.226005618407177,-2.963932615628184,2.058511695239345,-0.4637406535290796,-15.398789598716993,-9.299143579887652,7.485508157990157,4.756743866104111
1449139132,-5.504312066538472,-2.828360903902775,2.1012969968705746,-0.3862676998872476,-15.420913710539105,-9.398890721541932,7.355627972986443,4.554096197785002
1449139155,-5.669949659058387,-2.807754654365413,1.9849849207881969,-0.3069289486848988,-15.413293020250682,-9.398145391906027,7.4880515292779375,4.312652253527443
1449139178,-5.4842241823443905,-3.038682793720311,2.036047874801227,-0.29121299777137344,-15.194674407327495,-9.556944687707537,7.667254395023393,4.680603427441602
1449139201,-5.3941068712784155,-2.874321685310274,2.140746168373155,-0.5448998149144327,-15.305404407525385,-9.426147972807774,7.402819036657616,4.71352503770066
1449139224,-5.426324505494319,-2.8577219842668264,2.044441899829581,-0.5395218863680172,-15.471951124210953,-9.424053379147825,7.327175914887725,4.61092745056524
1449139247,-5.617626781983418,-3.0532887630493186,2.0633831348821574,-0.3771153047959304,-15.412572923095002,-9.410073670260566,7.310124613248957,4.68196685872921
1449139270,-5.512279726578665,-2.6912772007171744,2.077263720057291,-0.3776243073798649,-15.447652869384791,-9.518259923094117,7.388525530800174,4.245241672938256
1449139293,-5.3318512082010034,-2.7246966048346075,2.04721780434276,-0.3614606209005735,-15.388647661389305,-9.433532492739662,7.571280721144182,4.266777738974006
1449139316,-5.107065667215584,-2.790562172428729,2.1788471484706213,-0.4721968685929696,-15.350729458610141,-9.359985970880516,7.692774517165719,4.752715533368113
1449139339,-5.225337568014656,-2.8569272593377883,2.169788941418744,-0.184079315147596,-15.210244013881276,-9.38654323760017,7.4949283672566365,4.705552756367304
1449139362,-5.679590492338963,-2.8290033297320627,2.0464243141776794,-0.35231227223008754,-15.348637613729355,-9.319232845276025,7.278112109301253,4.677001950446035
1449139385,-5.48963212039443,-2.708381161902598,2.0935186275161755,-0.4465423601543257,-15.447706913971171,-9.393139365371773,7.518563978834685,4.41650497339882
1449139408,-5.246685256344091,-2.9106935742598505,1.8698594434705496,-0.08450293248915325,-15.44021317725373,-9.35910668264358,7.678733927757327,4.693045661131918
1449139431,-5.144172873101664,-2.8161674406515744,1.9631457459696064,-0.18055926313705567,-15.264677225332234,-9.270324469933831,7.432314479653482,4.688187913422067
1449139454,-5.357172213018859,-3.2042800675240604,2.008273672995484,-0.2263029649379633,-15.326690813245378,-9.345193848629854,7.3435249146330595,4.7315597552662165
1449139477,-5.592565659787862,-2.9337789782821284,1.96105806146785,-0.4577979702682488,-15.343497961783287,-9.46337423873691,7.308168968061036,4.541041837495864
1449139500,-5.520515753146103,-2.7364726992938984,1.9945269218385504,-0.5210058194868289,-15.35586287408957,-9.415334827785783,7.448596456498571,4.180091351085562
1449139523,-5.386255093285282,-2.7913955273340862,1.9938958095310029,-0.4522448405671774,-15.330283536418841,-9.384537622514278,7.5226506423189115,4.420801185680919
1449139546,-5.187643152609769,-3.184587573427473,1.9552362334089133,-0.3048974596831404,-15.283959748239953,-9.334658260356873,7.495648777368092,4.782052091602606
1449139569,-5.3525284155965585,-3.0639752366133237,1.923603907871794,-0.4079125625361812,-15.469353367160867,-9.41178510473609,7.536329207591199,4.718419648436602
1449139592,-5.665390739518851,-2.9927074941182132,1.8369601287225736,-0.3529834858481237,-15.34730890495379,-9.517379478329387,7.507138233424491,4.3686530178463645
1449139615,-5.5870055763475275,-2.9366247856248635,1.902856750321705,-0.3254777567744505,-15.35071480688766,-9.35653072531494,7.722744685462722,4.251446933782876
1449139638,-5.4187065050746925,-2.8188305719457287,1.8729535566715607,-0.2331492763774788,-15.368514005423155,-9.181643611788061,7.583708986021183,4.753756804355845
1449139661,-5.308097064656531,-3.0669533136661165,1.8787316455183731,-0.29814880158326856,-15.337352686255162,-9.42230852960177,7.667640583320573,4.438457554453608
1449139684,-5.433609604206231,-3.035504171491247,1.89216510106808,-0.4589634919528472,-15.53728367545305,-9.132574334613457,7.751009498618842,4.511789078860383
1449139707,-5.6616677185373305,-2.9096494648624907,1.938855436120494,-0.4487185742316671,-15.251109891276247,-9.176744438816069,7.518733307744918,4.65893532866164
1449139730,-5.498503152498041,-2.7819482964879807,2.0131460566902266,-0.4149331411777573,-15.41699431217842,-9.325395005260141,7.495985259047591,4.421837036003558
1449139753,-5.3809206068265985,-2.9284376514824197,1.9335514844303097,-0.35332676085976006,-15.43519955584834,-9.42341400971494,7.55157876675256,4.694225438885582
1449139776,-5.349792821028867,-2.8565162716835624,1.9736504542265048,-0.1328063955701149,-15.39967180484052,-9.46853450244199,7.445139456301407,4.681531722360242
1449139799,-5.457306131586778,-2.952720725824132,2.005304678894272,-0.3434082365406643,-15.363528266360632,-9.496165412179048,7.404289777635351,4.5453066417186685
1449139822,-5.744420581335008,-2.921851929896637,1.9383755972702,-0.4951850767726689,-15.386753739445505,-9.361227735440352,7.450610795642817,4.266419082326002
1449139845,-5.663533707873072,-2.764417941408976,1.9414508337989216,-0.4783606532632687,-15.41804512554156,-9.355623201813033,7.560331708942995,4.6026449061398
1449139868,-5.296968965868787,-2.9372540615717737,2.033054816689416,-0.4500238528324144,-15.333812110950761,-9.38808989012308,7.5358352671895625,4.767684219158054
1449139891,-5.357557606423427,-2.8040454120966367,2.076866945282797,-0.5706550024390996,-15.372570179025686,-9.506215843650578,7.411190450906902,4.456881724379407
1449139914,-5.438167109820667,-3.0979789658241463,2.0327717358099724,-0.4305242277296104,-15.342630531309329,-9.325493984203456,7.5311227289751645,4.617654603730394
1449139937,-5.660848847249443,-2.971026457006801,1.848136724358673,-0.2910157595158069,-15.320600802914848,-9.407531438129448,7.3543546520320495,4.619628838097709
1449139960,-5.71705010243911,-2.6915405936658896,1.9873059268641264,-0.3031119123851869,-15.441524069809699,-9.347146975155717,7.325837073145447,4.778439594534985
1449139983,-5.487035708011127,-2.7825909213632865,1.950599501605784,-0.3897030622043813,-15.573344163115266,-9.380896288618905,7.287429667915647,4.188403117110327
1449140006,-5.286720613735345,-2.898016523853161,1.9377353540387607,-0.4432920332674271,-15.484282894428661,-9.459447755851388,7.463276566409088,4.559358502128221
1449140029,-5.454269499295641,-3.3094332478427737,2.091574834129976,-0.3686537198168819,-15.416054418766814,-9.509568259675113,7.3861261369570546,4.7374824495790895
1449140052,-5.7026406191567185,-3.0865152027307223,1.980665530161705,-0.4146974721827776,-15.310181071599775,-9.368858801876854,7.2813122293742225,4.365014004503093
1449140075,-5.700493960106207,-2.8159432678954017,1.9556492426571264,-0.31634799266568603,-15.388849404470315,-9.46611112630941,7.486349076111805,4.345532956536338
1449140098,-5.394827409686392,-2.97444451020614,1.9343598023710356,-0.1082908626244964,-15.308447566598003,-9.346268358910796,7.48671184560058,4.658658200384076
1449140121,-5.448807608079591,-3.112385062546137,1.9243409081754932,-0.2993707813224249,-15.356485566763102,-9.295254448984815,7.422357515009185,4.623471617416764
1449140144,-5.5001183659946165,-3.115553781400357,2.0761704729328656,-0.6033923675107546,-15.282639281132882,-9.362444532614743,7.468601543861856,4.570700470212072
1449140167,-5.75881818604946,-2.7406947053171127,2.044863914241718,-0.6757692747739149,-15.365089603652429,-9.538627576002172,7.521759670558892,4.260410008578758
1449140190,-5.748584867317453,-2.6040760542359407,1.979776698942407,-0.30019685223517245,-15.227540808184774,-9.588972494656256,7.6498904326942405,4.559492034880571
1449140213,-5.419761403121757,-2.7479774747588213,2.0314413751060534,-0.2818982441479849,-15.241009611734619,-9.24653558895518,7.26805767120174,4.895760920569144
1449140236,-5.3061860348492695,-3.0859333409905316,2.0423271781032706,-0.3489343844953262,-15.51556917981454,-9.449928721149346,7.300843542095153,4.621029405682498
1449140259,-5.668124022400331,-2.941561807412306,1.8568788891145516,-0.3294817612631916,-15.349525689815762,-9.455511593044896,7.625291110721271,4.3364062203237
1449140282,-5.863190637652308,-2.9865185909225698,1.9467452485962502,-0.3044477517970828,-15.273843134037161,-9.524475192879619,7.735522097930947,4.684285934199068
1449140305,-5.700192378482952,-2.7343318364802696,1.918481930105532,-0.4621990831446718,-15.392782297708145,-9.357873991124553,7.39698275404443,4.780494171524782
1449140328,-5.461145078726494,-2.83601131455902,1.8654908063071796,-0.2729765445443182,-15.436572021524405,-9.362873280066653,7.42601963808146,4.502728158766153
1449140351,-5.427693148734374,-3.087615416423212,1.8708027182778502,-0.5032688335224874,-15.27369870527823,-9.373030564679024,7.57873344944729,4.595951696955632
1449140374,-5.746879344584994,-3.1580182387932125,1.9665409185933824,-0.4544512948038316,-15.424068647926287,-9.354044064311733,7.313564533987267,4.4938372125367865
1449140397,-5.595656790393914,-2.8470326559380585,2.1967361020973204,-0.3127015955163206,-15.163709446671815,-9.510928186783724,7.584314028524853,4.249467806512267
1449140420,-5.518698037606348,-3.0707544982533967,2.072548103297907,-0.3688639728129029,-15.487385439076109,-9.652715500043405,7.766311606305728,4.3997305933729205
1449140443,-5.4472320097436056,-2.9249605025816945,1.951349597992091,-0.3736582552658169,-15.310532692354062,-9.481823000887694,7.567432155558333,4.821370458704191
1449140466,-5.505664857708355,-3.3767233486170096,1.9872011212240943,-0.3006145300303704,-15.42218434739354,-9.559062526081805,7.369850840232937,4.713111806093906
1449140489,-5.8646747053287065,-3.2366778493400545,2.0293566323104613,-0.07787946582422754,-15.267660144729776,-9.60807031993106,7.346936054371303,4.623901727947247
1449140512,-5.688810823519076,-2.911613889861951,2.0395665772329026,-0.6933053210269793,-15.37015225064872,-9.537231155922925,7.4990424657439725,4.229690881055192
1449140535,-5.549866596535199,-2.9614639082067753,1.9362133915831932,-0.4505229609975446,-15.351966135969311,-9.397542458253753,7.717407637272206,4.502045658917143
1449140558,-5.531241971078223,-3.132079742737721,2.0745893790657792,-0.5711050257756789,-15.357941979111766,-9.529765218825537,7.523929931855031,4.747291777908634
1449140581,-5.680845041610778,-3.1124178155659448,2.04879866391084,-0.4173904033432751,-15.43710255908236,-9.566055882178654,7.402500312513389,4.7571538110684815
1449140604,-5.918427772158003,-3.175161586936829,2.023819844368397,-0.37683017172586014,-15.358261555816693,-9.360660520417072,7.4754383855637805,4.53549270994641
1449140627,-5.85441821707743,-2.927951133855549,2.0249065820539753,-0.6386070537682617,-15.382323870249904,-9.414358299629699,7.521267691562923,4.375402811972174
1449140650,-5.804921778363185,-2.975492034898517,1.8008914334615524,-0.4489781447518364,-15.13005882555275,-9.701955034093718,7.7690027692270025,4.734697761972584
1449140673,-5.77405902627426,-2.9689472891887934,1.9582113552121916,-0.3422111515448444,-15.315283840941404,-9.566395545057023,7.497171619837585,4.774123149229508
1449140696,-5.700950663227163,-3.141452534325441,1.9805241065330037,-0.3172352428808004,-15.504878935776643,-9.532425069692652,7.252060336170031,4.575746876857644
1449140719,-5.8686061542654775,-3.0952043260639113,1.966493895671984,-0.3362203918732075,-15.409827355968515,-9.449440587429011,7.439719058869161,4.329190690729189
1449140742,-5.948347142871223,-3.1460342872469216,2.0340617565022407,-0.43398533031090414,-15.360370624560176,-9.44467250809278,7.509628490696598,4.735430454076784
1449140765,-5.601297866344998,-2.932235408906986,1.9084570187124448,-0.3572810199220935,-15.552819365778165,-9.415372506750689,7.395504870941854,4.735507426082455
1449140788,-5.637482326018004,-3.2608167684989917,1.9192174857194355,-0.15478052028602166,-15.563831146611076,-9.269456360828078,7.231297394201831,4.6859762509871725
1449140811,-5.639580721174892,-3.173845250121813,1.764372913391837,-0.2137103834580304,-14.964078523010366,-9.537669994616047,8.307008953946246,4.335423521196457
1449140834,-5.8768045251455785,-3.084655064271728,2.208505718700322,-0.6352510998323414,-15.423090818756807,-9.433123434019286,7.440819058635206,4.67858235013924
1449140857,-5.9755590111150525,-2.8513801876186524,2.0406384505583315,-0.467335681282401,-15.324699332601694,-9.576509704777434,7.493073550689415,4.690573108959338
1449140880,-5.751835117210678,-3.064342545299201,1.9870108880225048,-0.4780133034998885,-15.313453587598724,-9.435901665265305,7.349606829809357,4.814035102516267
1449140903,-5.605645690123931,-2.963100829020056,1.9009158518572584,-0.3788211422012421,-15.463548309898258,-9.40834597203769,7.4384859578759235,4.363029981294019
1449140926,-5.803447981214139,-3.1097397943565923,1.9350210922428737,-0.35217782024070354,-15.339511290031144,-9.327704946327428,7.563540219705317,4.836616028835501
1449140949,-6.104567509185264,-3.166227331846465,2.074374283161601,-0.2258074356292338,-15.363902064002785,-9.376694549823533,7.408870017556169,4.784048367403696
1449140972,-6.111886537416496,-3.0193873572038967,2.0261741829660966,-0.3625949519453751,-15.4290331751948,-9.417947575031118,7.360911129324148,4.588629154261558
1449140995,-5.8553226249103085,-3.053528776317743,1.914737196739254,-0.2391494026773293,-15.474203250315895,-9.321772312172476,7.216707397105307,4.5744896892182245
1449141018,-5.6810640112111335,-3.0369578677658287,1.920643842538547,-0.24837426785890715,-15.571254440371435,-9.430109458230048,7.383828923015164,4.136442012256357
1449141041,-5.692218598922032,-3.278640787665016,2.059317035715034,-0.37599264832379536,-15.451059518809238,-9.493148956032034,7.5714334838467945,4.215348367469726
1449141064,-5.911945654135423,-3.1524978742615817,1.927711476765684,-0.4619819970982176,-15.475638713911932,-9.612171432660805,7.453322586074005,4.709034873388701
1449141087,-5.932403186188936,-2.9621389311479227,1.9925454604384345,-0.34769290190510016,-15.431147810241614,-9.706941741605574,7.322333684341991,4.688489885203476
1449141110,-5.64809228524204,-3.0715396683321883,1.9854645968357196,-0.16983500013064906,-15.349334236574517,-9.485537556191437,7.33890618931821,4.4962884358471795
1449141133,-5.296856518133323,-3.0545511810863517,2.1485831640874924,-0.3347112068501629,-15.423736521943505,-9.333604554617773,6.916738408933723,4.69585214638866
1449141156,-5.589416113755016,-3.219665061047973,2.0097736335069,-0.4097018084320338,-15.367569527599061,-9.447627963157851,7.124252955673553,4.797773415858436
1449141179,-5.899809815018081,-2.629259690852352,1.989174437159546,-0.5739083655277649,-15.306934432453492,-9.548887318492689,7.373375599375932,4.482619902633177
1449141202,-6.040423274812008,-3.120506339114685,1.968704492599532,-0.22356955662682176,-15.307774723263353,-9.486411575678094,7.5009858993760625,4.250649111425943
1449141225,-5.70035021403085,-3.091264884770049,1.9331741555894104,-0.4243634333529235,-15.499437629871206,-9.311994254292346,7.63024943255066,4.895208252041777
1449141248,-5.6505061822680585,-2.816257621461136,2.100064741350685,-0.2310415728111548,-15.451670948061436,-9.558475761196073,7.410234400168702,4.901127241520095
1449141271,-5.5959345905455535,-3.3817564730203884,2.006192666507648,-0.3663334409560292,-15.424333656164821,-9.569318738486533,7.181101617931223,4.4105728368467325
1449141294,-5.972478443739798,-3.3457572941985023,2.0285750602811508,-0.3501597665088157,-15.465887487102634,-9.47890862459666,7.160724532145765,4.511530934321312
1449141317,-5.9271977467581225,-2.9785249439716024,1.990742210501135,-0.21235414526878726,-15.365721417781463,-9.370510167153409,7.2865730796313235,4.3094407687765015
1449141340,-5.751312383363824,-3.0228246709603934,2.0641386477278982,-0.4845299104692102,-15.430255727662423,-9.376842086510099,7.449306972758208,4.683760298675043
1449141363,-5.675286735784093,-2.8782769645168957,2.0179193315319437,-0.3981520505908927,-15.368525765613803,-9.42160568206441,7.2663845981652155,4.684047713519412
1449141386,-5.732353855091226,-3.168594737252864,2.073957283117965,-0.4091906343795662,-15.435436058953965,-9.437939662889267,7.087451027515904,4.450812539301701
1449141409,-6.042565592867713,-3.383459225495823,1.9689484462485383,-0.2780253752558085,-15.475696799407473,-9.280516303463079,7.325221285366273,4.2561004226599755
1449141432,-6.0184781592286445,-2.8633474383326,1.91804744751892,-0.320530164534299,-15.402593885351465,-9.360845249286244,7.371813142427571,4.680637774889909
1449141455,-5.6839627000479505,-3.0709134325061154,2.138708353305768,-0.3021470809244056,-15.481237635230016,-9.384114497525552,7.317131110849142,4.700113538037617
1449141478,-5.5281472752448835,-3.070484162744801,1.9360800018660005,-0.17895236687777188,-15.527818226182534,-9.486633297726016,7.305451003310393,4.6788382100913966
1449141501,-5.640662699718562,-3.1459072332746185,1.8526973323313307,-0.013850313172577776,-15.541061125693748,-9.531579165561,7.035366017366117,4.567797466876058
1449141524,-5.916619601986184,-3.337233384963848,1.9124135368145052,-0.3117019403858277,-15.553476320199128,-9.440579741265434,7.274714058261421,4.313051507998327
1449141547,-5.951785207299944,-2.824054494392049,2.0113382679418983,-0.3758060444193231,-15.478373421792435,-9.424794890604842,7.338864589358139,4.435723663070174
