VARIABLE: LHC.BPM.1L5.B1_DOROS:POS_H

Timestamp (UTC_TIME),Value
2016-05-27 07:59:42.002,0.5191
2016-05-27 07:59:43.002,0.5221
2016-05-27 07:59:44.003,0.5268
2016-05-27 07:59:45.003,0.5321
2016-05-27 07:59:46.004,0.5368
2016-05-27 07:59:47.003,0.5404
2016-05-27 07:59:48.003,0.5421
2016-05-27 07:59:49.003,0.5426
2016-05-27 07:59:50.004,0.5427
2016-05-27 07:59:51.002,0.5426
2016-05-27 07:59:52.003,0.5428
2016-05-27 07:59:54.002,0.5426
2016-05-27 07:59:55.003,0.543
2016-05-27 07:59:57.003,0.5427
2016-05-27 07:59:58.003,0.5425
2016-05-27 07:59:59.003,0.5428
2016-05-27 08:00:00.002,0.5445
2016-05-27 08:00:01.003,0.5483
2016-05-27 08:00:02.003,0.5532
2016-05-27 08:00:03.002,0.5582
2016-05-27 08:00:04.002,0.5628
2016-05-27 08:00:05.003,0.5659
2016-05-27 08:00:06.003,0.5671
2016-05-27 08:00:07.003,0.5673
2016-05-27 08:00:09.003,0.5672
2016-05-27 08:00:10.003,0.5671
2016-05-27 08:00:11.003,0.5672
2016-05-27 08:00:15.003,0.5671
2016-05-27 08:00:16.002,0.5669
2016-05-27 08:00:17.003,0.5673
2016-05-27 08:00:18.003,0.5672
2016-05-27 08:00:19.003,0.5651
2016-05-27 08:00:20.003,0.5615
2016-05-27 08:00:21.002,0.5567
2016-05-27 08:00:22.002,0.5513
2016-05-27 08:00:23.002,0.5468
2016-05-27 08:00:24.002,0.5439
2016-05-27 08:00:25.003,0.5425
2016-05-27 08:00:27.003,0.5424
2016-05-27 08:00:28.002,0.5423
2016-05-27 08:00:31.002,0.5422
2016-05-27 08:00:32.002,0.5424
2016-05-27 08:00:33.002,0.5427
2016-05-27 08:00:34.002,0.5425
2016-05-27 08:00:35.002,0.5422
2016-05-27 08:00:37.003,0.5423
2016-05-27 08:00:38.001,0.5421
2016-05-27 08:00:39.002,0.5422
2016-05-27 08:00:40.002,0.5421
2016-05-27 08:00:41.002,0.5418
2016-05-27 08:00:42.001,0.5417
2016-05-27 08:00:43.001,0.5418
2016-05-27 08:00:44.002,0.5417
2016-05-27 08:00:45.002,0.542
2016-05-27 08:00:46.001,0.5422
2016-05-27 08:00:47.001,0.5418
2016-05-27 08:00:48.001,0.5419
2016-05-27 08:00:49.001,0.5418
2016-05-27 08:00:50.002,0.5419
2016-05-27 08:00:51.002,0.542
2016-05-27 08:00:52.003,0.5419
2016-05-27 08:00:54.001,0.5416
2016-05-27 08:00:55.001,0.542
2016-05-27 08:00:56.002,0.5422
2016-05-27 08:00:57.001,0.542
2016-05-27 08:00:58.002,0.5421
2016-05-27 08:01:00.002,0.5424
2016-05-27 08:01:01.001,0.5422
2016-05-27 08:01:02.002,0.5423
2016-05-27 08:01:03.002,0.5424
2016-05-27 08:01:04.002,0.5425
2016-05-27 08:01:05.002,0.5426
2016-05-27 08:01:06.002,0.5424
2016-05-27 08:01:07.002,0.5423
2016-05-27 08:01:08.003,0.5421
2016-05-27 08:01:10.003,0.5419
2016-05-27 08:01:11.003,0.5422
2016-05-27 08:01:14.003,0.5425
2016-05-27 08:01:15.003,0.5423
2016-05-27 08:01:16.003,0.5421
2016-05-27 08:01:17.003,0.5423
2016-05-27 08:01:18.003,0.5425
2016-05-27 08:01:20.003,0.5427
2016-05-27 08:01:21.003,0.5428
2016-05-27 08:01:23.002,0.543
2016-05-27 08:01:24.003,0.5429
2016-05-27 08:01:25.004,0.543
2016-05-27 08:01:27.003,0.5429
2016-05-27 08:01:28.003,0.5428
2016-05-27 08:01:30.003,0.5429
2016-05-27 08:01:31.003,0.5428
2016-05-27 08:01:32.003,0.5429
2016-05-27 08:01:34.003,0.5428
2016-05-27 08:01:35.003,0.5429
2016-05-27 08:01:36.003,0.5426
2016-05-27 08:01:37.003,0.5423
2016-05-27 08:01:39.003,0.5422
2016-05-27 08:01:40.002,0.5424
2016-05-27 08:01:41.003,0.5426
2016-05-27 08:01:42.004,0.5425
2016-05-27 08:01:43.003,0.5424
2016-05-27 08:01:45.003,0.5422
2016-05-27 08:01:46.003,0.5423
2016-05-27 08:01:47.003,0.5425
2016-05-27 08:01:48.003,0.5427
2016-05-27 08:01:49.004,0.5425
2016-05-27 08:01:50.003,0.5422
2016-05-27 08:01:52.003,0.5421
2016-05-27 08:01:53.002,0.5423
2016-05-27 08:01:54.002,0.5427
2016-05-27 08:01:56.002,0.5426
2016-05-27 08:01:57.003,0.5428
2016-05-27 08:01:58.004,0.5435
2016-05-27 08:01:59.002,0.544
2016-05-27 08:02:00.002,0.5444
2016-05-27 08:02:01.002,0.5443
2016-05-27 08:02:02.002,0.5442
2016-05-27 08:02:03.002,0.5441
2016-05-27 08:02:04.002,0.5439
2016-05-27 08:02:05.002,0.5441
2016-05-27 08:02:06.002,0.5439
2016-05-27 08:02:07.001,0.5441
2016-05-27 08:02:08.002,0.5443
2016-05-27 08:02:09.001,0.544
2016-05-27 08:02:10.002,0.5442
