sec,LHC.BPM.1L5.B1_DOROS:POS_H,LHC.BPM.1L5.B1_DOROS:POS_V,LHC.BPM.1L5.B2_DOROS:POS_H,LHC.BPM.1L5.B2_DOROS:POS_V,LHC.BPM.1R5.B1_DOROS:POS_H,LHC.BPM.1R5.B1_DOROS:POS_V,LHC.BPM.1R5.B2_DOROS:POS_H,LHC.BPM.1R5.B2_DOROS:POS_V
1510479075,-3.2458,-1.2914,4.0662,-1.165,3.686,-1.5904,-3.9495,-1.7796
1510479076,-3.2469,-1.2919,4.0642,-1.1688,3.6872,-1.5901,-3.9466,-1.7771
1510479077,-3.2475,-1.2924,4.0631,-1.1663,3.6879,-1.5892,-3.9448,-1.7793
1510479078,-3.2473,-1.2934,4.0638,-1.1621,3.6881,-1.588,-3.9455,-1.7827
1510479079,-3.2468,-1.2937,4.0635,-1.1639,3.688,-1.5878,-3.9453,-1.7813
1510479080,-3.2474,-1.2926,4.0639,-1.1689,3.6888,-1.5888,-3.9457,-1.7769
1510479083,-3.2468,-1.2919,4.0675,-1.1655,3.6881,-1.5894,-3.9502,-1.7789
1510479084,-3.247,-1.2917,4.068,-1.1697,3.6883,-1.5896,-3.9508,-1.7758
1510479085,-3.248,-1.2911,4.0673,-1.1683,3.689,-1.5904,-3.9501,-1.7765
1510479090,-3.2488,-1.2917,4.066,-1.1636,3.6897,-1.59,-3.9483,-1.7805
1510479091,-3.2483,-1.2919,4.0658,-1.1672,3.6893,-1.5896,-3.948,-1.7779
1510479093,-3.2485,-1.2918,4.0655,-1.1655,3.6893,-1.5898,-3.9476,-1.7792
1510479094,-3.2482,-1.2917,4.0649,-1.1637,3.6892,-1.59,-3.9472,-1.7807
1510479095,-3.2475,-1.2915,4.0654,-1.1682,3.6885,-1.5901,-3.9478,-1.7771
1510479096,-3.2473,-1.2914,4.0659,-1.1698,3.6881,-1.59,-3.9482,-1.7759
1510479097,-3.2472,-1.2913,4.0656,-1.1654,3.6882,-1.5903,-3.9478,-1.7791
1510479104,-3.2459,-1.2919,4.0656,-1.1701,3.6868,-1.5892,-3.9475,-1.7755
1510479105,-3.2454,-1.2922,4.065,-1.1653,3.6858,-1.5891,-3.9467,-1.7794
1510479106,-3.2449,-1.2926,4.0636,-1.1636,3.685,-1.5889,-3.9452,-1.7809
1510479107,-3.2444,-1.293,4.0632,-1.1682,3.6841,-1.5883,-3.9444,-1.777
1510479109,-3.2437,-1.2941,4.0628,-1.1667,3.6826,-1.5875,-3.9439,-1.7786
1510479112,-3.2441,-1.2942,4.063,-1.1692,3.6828,-1.5875,-3.944,-1.7766
1510479113,-3.2439,-1.294,4.0631,-1.1649,3.6827,-1.5878,-3.9442,-1.78
1510479116,-3.2447,-1.2939,4.0637,-1.1697,3.6833,-1.5881,-3.9454,-1.7763
1510479124,-3.2449,-1.2941,4.0641,-1.1696,3.6836,-1.5879,-3.9461,-1.7763
1510479136,-3.2445,-1.2943,4.0637,-1.1687,3.6831,-1.5875,-3.9446,-1.777
1510479141,-3.2443,-1.2942,4.0637,-1.1701,3.6832,-1.5875,-3.9445,-1.7757
1510479142,-3.2444,-1.2941,4.0638,-1.1666,3.6834,-1.5876,-3.9446,-1.7785
1510479144,-3.2444,-1.2939,4.0635,-1.1656,3.6834,-1.5879,-3.9447,-1.7794
1510479146,-3.2445,-1.2937,4.0636,-1.1684,3.6833,-1.5882,-3.9448,-1.7774
1510479147,-3.2447,-1.2935,4.0635,-1.1637,3.6836,-1.5885,-3.9446,-1.7808
1510479150,-3.2456,-1.2918,4.0638,-1.1695,3.6844,-1.5901,-3.945,-1.7763
1510479151,-3.2457,-1.2911,4.0634,-1.165,3.6846,-1.5907,-3.9451,-1.78
1510479152,-3.2458,-1.2902,4.0633,-1.1636,3.6849,-1.5916,-3.9454,-1.7809
1510479153,-3.2461,-1.2893,4.0637,-1.1681,3.685,-1.5923,-3.9459,-1.7775
1510479154,-3.2455,-1.2887,4.0639,-1.1709,3.6847,-1.593,-3.9466,-1.7752
1510479155,-3.2451,-1.288,4.0642,-1.1676,3.6846,-1.5936,-3.947,-1.7777
1510479156,-3.2448,-1.2873,4.0643,-1.1641,3.6844,-1.5944,-3.9471,-1.7805
1510479157,-3.2446,-1.2863,4.0651,-1.1669,3.6843,-1.5953,-3.9481,-1.7782
1510479158,-3.2442,-1.2855,4.0658,-1.1714,3.6842,-1.5959,-3.9488,-1.7747
1510479159,-3.2439,-1.2851,4.0659,-1.1701,3.6841,-1.5964,-3.9491,-1.7757
1510479160,-3.2437,-1.2844,4.066,-1.1656,3.684,-1.5971,-3.9494,-1.7791
1510479161,-3.2429,-1.284,4.0665,-1.166,3.6835,-1.5976,-3.9499,-1.7786
1510479166,-3.2426,-1.2838,4.067,-1.1707,3.6832,-1.5977,-3.9508,-1.7752
1510479168,-3.2424,-1.2838,4.0663,-1.1672,3.6833,-1.5976,-3.9497,-1.7779
1510479173,-3.2421,-1.2841,4.0662,-1.1653,3.6829,-1.5973,-3.9496,-1.7795
1510479174,-3.242,-1.2842,4.0668,-1.1694,3.6828,-1.5971,-3.9501,-1.7762
1510479176,-3.242,-1.2842,4.0667,-1.1696,3.683,-1.597,-3.9502,-1.7759
1510479177,-3.2419,-1.2843,4.0669,-1.1657,3.6829,-1.5972,-3.9503,-1.7791
1510479187,-3.2418,-1.2839,4.0663,-1.1722,3.6829,-1.5974,-3.9499,-1.7739
1510479190,-3.2419,-1.2841,4.0662,-1.1661,3.6827,-1.5973,-3.9498,-1.7787
1510479191,-3.2418,-1.2839,4.0664,-1.1708,3.6825,-1.5974,-3.9502,-1.7749
1510479194,-3.2422,-1.2836,4.0668,-1.1656,3.683,-1.5978,-3.9504,-1.779
1510479195,-3.2423,-1.2838,4.0667,-1.1693,3.6831,-1.5976,-3.9501,-1.7761
1510479196,-3.2429,-1.284,4.0666,-1.1723,3.6837,-1.5974,-3.95,-1.7737
1510479200,-3.2428,-1.284,4.0665,-1.1721,3.6836,-1.5973,-3.9499,-1.7741
1510479201,-3.2425,-1.2839,4.0662,-1.1691,3.6834,-1.5974,-3.9498,-1.7765
1510479203,-3.2419,-1.2837,4.0669,-1.1683,3.6825,-1.5976,-3.9503,-1.777
1510479204,-3.2417,-1.2839,4.067,-1.1721,3.6822,-1.5975,-3.9507,-1.774
1510479206,-3.2411,-1.2838,4.0671,-1.1656,3.6817,-1.5978,-3.9505,-1.7791
1510479215,-3.2415,-1.2838,4.0671,-1.1684,3.682,-1.5976,-3.9509,-1.7768
1510479217,-3.2402,-1.2831,4.0684,-1.1687,3.6807,-1.5982,-3.9523,-1.7764
1510479218,-3.2399,-1.2828,4.0697,-1.1669,3.6804,-1.5986,-3.9541,-1.7776
1510479220,-3.2401,-1.2822,4.0705,-1.1727,3.6801,-1.5996,-3.9548,-1.7729
1510479221,-3.2397,-1.2824,4.0706,-1.1682,3.6797,-1.5995,-3.9549,-1.7768
1510479222,-3.2393,-1.2831,4.0697,-1.1657,3.679,-1.5988,-3.9539,-1.7788
1510479223,-3.2399,-1.2834,4.069,-1.1696,3.6795,-1.5984,-3.9529,-1.7761
1510479224,-3.2403,-1.2835,4.0686,-1.1713,3.6802,-1.5983,-3.9521,-1.7747
1510479225,-3.2405,-1.2836,4.0679,-1.1673,3.6808,-1.5982,-3.9517,-1.7777
1510479229,-3.2411,-1.2835,4.0672,-1.1671,3.6813,-1.5984,-3.9512,-1.7781
1510479231,-3.2408,-1.2834,4.0677,-1.1695,3.6811,-1.5984,-3.9517,-1.7762
1510479235,-3.2411,-1.2834,4.0686,-1.1686,3.6817,-1.5984,-3.9526,-1.7768
1510479237,-3.2411,-1.2836,4.0684,-1.169,3.6816,-1.5983,-3.9522,-1.7762
1510479239,-3.2405,-1.2835,4.0673,-1.169,3.681,-1.5983,-3.951,-1.7763
1510479243,-3.2406,-1.2837,4.0668,-1.1688,3.6812,-1.5981,-3.9502,-1.7764
1510479244,-3.2409,-1.2838,4.0671,-1.1727,3.6818,-1.5977,-3.9506,-1.7736
1510479245,-3.2414,-1.284,4.0675,-1.1702,3.6825,-1.5975,-3.9509,-1.7754
1510479247,-3.2431,-1.2845,4.0647,-1.1684,3.6839,-1.5972,-3.9469,-1.7772
1510479248,-3.2434,-1.2849,4.0634,-1.1716,3.6844,-1.5966,-3.945,-1.775
1510479249,-3.243,-1.2858,4.0638,-1.169,3.6843,-1.5953,-3.9452,-1.7774
1510479250,-3.2429,-1.2863,4.0642,-1.165,3.6842,-1.5947,-3.9457,-1.7808
1510479251,-3.2428,-1.2857,4.0644,-1.1679,3.6844,-1.5955,-3.9464,-1.7781
1510479252,-3.2433,-1.2846,4.0656,-1.1727,3.6848,-1.5966,-3.9477,-1.7736
1510479254,-3.2426,-1.2847,4.0664,-1.1662,3.6839,-1.5966,-3.9488,-1.7788
1510479255,-3.2421,-1.2848,4.0676,-1.1679,3.6834,-1.5963,-3.9503,-1.7778
1510479256,-3.2423,-1.2843,4.0677,-1.1724,3.6837,-1.5969,-3.9502,-1.7739
1510479257,-3.2428,-1.284,4.0676,-1.1705,3.6844,-1.5972,-3.95,-1.7752
1510479259,-3.2425,-1.2838,4.0674,-1.1693,3.684,-1.5974,-3.9502,-1.7759
1510479261,-3.243,-1.2843,4.0668,-1.17,3.6843,-1.5968,-3.9496,-1.7759
1510479263,-3.2417,-1.284,4.0669,-1.1694,3.6832,-1.5975,-3.9501,-1.7764
1510479266,-3.2411,-1.2826,4.0686,-1.166,3.6818,-1.5996,-3.9531,-1.7786
1510479267,-3.2405,-1.2828,4.0696,-1.1694,3.6809,-1.5994,-3.9539,-1.7761
1510479268,-3.2399,-1.2832,4.0695,-1.1712,3.6798,-1.5989,-3.9537,-1.775
1510479269,-3.2395,-1.284,4.0687,-1.1668,3.6794,-1.5982,-3.9529,-1.7787
1510479271,-3.2407,-1.2835,4.0677,-1.1681,3.6808,-1.5986,-3.9519,-1.7776
1510479274,-3.2404,-1.2837,4.0675,-1.164,3.6806,-1.5985,-3.9519,-1.781
1510479275,-3.2403,-1.2836,4.0684,-1.1677,3.68,-1.5986,-3.9527,-1.778
1510479276,-3.24,-1.2835,4.0691,-1.171,3.6798,-1.5987,-3.9531,-1.7752
1510479280,-3.2414,-1.2835,4.0684,-1.1726,3.6825,-1.598,-3.9525,-1.7737
1510479283,-3.2423,-1.2845,4.0682,-1.1671,3.6833,-1.5972,-3.9514,-1.7782
1510479284,-3.2439,-1.2849,4.0661,-1.1716,3.6851,-1.5968,-3.9487,-1.775
1510479285,-3.2448,-1.285,4.0634,-1.171,3.6862,-1.5965,-3.9453,-1.7755
1510479288,-3.2442,-1.286,4.0633,-1.1692,3.686,-1.5953,-3.9454,-1.7773
1510479289,-3.2444,-1.2853,4.0646,-1.173,3.6864,-1.596,-3.9466,-1.774
1510479290,-3.2441,-1.2848,4.0652,-1.1702,3.6862,-1.5966,-3.9475,-1.7758
1510479292,-3.2428,-1.2851,4.0669,-1.1691,3.6845,-1.5963,-3.9495,-1.777
1510479293,-3.2423,-1.2846,4.0678,-1.1731,3.6838,-1.5969,-3.9502,-1.7736
1510479294,-3.2425,-1.2841,4.0684,-1.1712,3.6841,-1.5974,-3.9511,-1.7748
1510479297,-3.2423,-1.2841,4.0681,-1.1731,3.6838,-1.5974,-3.9511,-1.773
1510479298,-3.242,-1.2843,4.0677,-1.1701,3.6835,-1.5973,-3.9504,-1.7756
1510479300,-3.2428,-1.2842,4.066,-1.1683,3.684,-1.5977,-3.9487,-1.7774
1510479302,-3.2427,-1.2844,4.0663,-1.1709,3.6841,-1.5974,-3.9486,-1.7754
1510479305,-3.2424,-1.2841,4.0666,-1.1721,3.6836,-1.5975,-3.9491,-1.7745
1510479306,-3.2426,-1.284,4.0662,-1.1705,3.684,-1.5978,-3.9488,-1.7759
1510479307,-3.2428,-1.2844,4.067,-1.1661,3.6842,-1.5976,-3.9496,-1.7792
1510479308,-3.2433,-1.2845,4.0679,-1.1676,3.6844,-1.5975,-3.9507,-1.7779
1510479309,-3.2434,-1.284,4.068,-1.1721,3.6845,-1.598,-3.9515,-1.7744
1510479311,-3.2433,-1.2835,4.0672,-1.1662,3.6845,-1.5986,-3.9507,-1.7789
1510479315,-3.244,-1.2835,4.0671,-1.1657,3.685,-1.5989,-3.951,-1.779
1510479316,-3.2438,-1.2836,4.0678,-1.1686,3.6846,-1.5988,-3.9518,-1.7767
1510479317,-3.2437,-1.284,4.0681,-1.1724,3.6843,-1.5984,-3.952,-1.7739
1510479318,-3.2435,-1.2838,4.068,-1.1699,3.6842,-1.5987,-3.9522,-1.7756
1510479320,-3.2442,-1.2837,4.0684,-1.1672,3.6846,-1.599,-3.953,-1.7777
1510479321,-3.2441,-1.2835,4.0686,-1.1719,3.6845,-1.5992,-3.9534,-1.7741
1510479322,-3.2438,-1.2838,4.069,-1.1713,3.6842,-1.5991,-3.9541,-1.7744
1510479327,-3.244,-1.2837,4.0694,-1.1665,3.684,-1.5995,-3.9553,-1.7781
1510479328,-3.2435,-1.2836,4.0696,-1.1659,3.6834,-1.5996,-3.9558,-1.7785
1510479329,-3.2431,-1.2834,4.0703,-1.1705,3.683,-1.5998,-3.9566,-1.7749
1510479330,-3.243,-1.2832,4.0704,-1.1719,3.6828,-1.6001,-3.9569,-1.774
1510479334,-3.2427,-1.283,4.0723,-1.172,3.6823,-1.6003,-3.9592,-1.7736
1510479335,-3.2428,-1.2829,4.0722,-1.1697,3.6822,-1.6005,-3.959,-1.7756
1510479339,-3.2427,-1.2831,4.0712,-1.1698,3.6823,-1.6002,-3.9574,-1.7757
1510479340,-3.2425,-1.2829,4.0707,-1.1654,3.6822,-1.6004,-3.9568,-1.7791
1510479344,-3.2419,-1.2827,4.0699,-1.1665,3.682,-1.6003,-3.9551,-1.7787
1510479345,-3.2415,-1.2828,4.0695,-1.1658,3.6818,-1.5999,-3.9544,-1.7791
1510479351,-3.2414,-1.2834,4.0678,-1.1734,3.6826,-1.5988,-3.9517,-1.7737
1510479352,-3.2413,-1.2836,4.0676,-1.1708,3.6827,-1.5985,-3.9514,-1.7754
1510479355,-3.2412,-1.2837,4.0675,-1.1731,3.6828,-1.5982,-3.9507,-1.7737
1510479361,-3.2415,-1.2838,4.0669,-1.1676,3.6834,-1.598,-3.9492,-1.7783
1510479364,-3.2419,-1.2838,4.0667,-1.1722,3.6834,-1.5981,-3.949,-1.7747
1510479365,-3.2422,-1.2839,4.0661,-1.1676,3.6838,-1.5982,-3.9483,-1.7783
1510479372,-3.242,-1.2839,4.0674,-1.1722,3.6831,-1.5986,-3.9504,-1.7748
1510479373,-3.2419,-1.2836,4.0673,-1.1676,3.6828,-1.599,-3.9506,-1.7784
1510479374,-3.2421,-1.2834,4.0674,-1.1662,3.683,-1.5991,-3.9508,-1.7792
1510479377,-3.2423,-1.2834,4.0676,-1.1686,3.6833,-1.5992,-3.9516,-1.7774
1510479383,-3.2426,-1.2833,4.0676,-1.1708,3.6833,-1.5994,-3.9513,-1.7755
1510479385,-3.2424,-1.2834,4.068,-1.168,3.683,-1.5993,-3.9516,-1.7777
1510479387,-3.2424,-1.2835,4.0687,-1.1714,3.6833,-1.5993,-3.9524,-1.7751
1510479388,-3.2426,-1.2832,4.0688,-1.1726,3.6835,-1.5995,-3.9525,-1.7741
1510479391,-3.2428,-1.2835,4.0683,-1.1706,3.6838,-1.5992,-3.9522,-1.7758
1510479398,-3.2428,-1.2841,4.0687,-1.1662,3.684,-1.5989,-3.9528,-1.7795
1510479400,-3.2414,-1.2854,4.07,-1.171,3.6828,-1.5978,-3.9537,-1.776
1510479403,-3.2405,-1.2883,4.0723,-1.1642,3.6825,-1.5948,-3.9555,-1.7816
1510479404,-3.2398,-1.2891,4.0731,-1.1676,3.6821,-1.594,-3.956,-1.7788
1510479405,-3.2391,-1.29,4.0744,-1.1711,3.6817,-1.593,-3.9571,-1.7762
1510479406,-3.2387,-1.2906,4.075,-1.1683,3.6815,-1.5924,-3.9578,-1.7782
1510479408,-3.2375,-1.2907,4.0762,-1.1664,3.6807,-1.5925,-3.9586,-1.7797
1510479412,-3.2361,-1.29,4.0783,-1.1661,3.6795,-1.5929,-3.96,-1.7795
1510479414,-3.2359,-1.2901,4.0781,-1.1694,3.6793,-1.5927,-3.9598,-1.777
1510479415,-3.2355,-1.29,4.0778,-1.1649,3.6789,-1.593,-3.9597,-1.7804
1510479416,-3.2354,-1.2899,4.0781,-1.1667,3.6787,-1.5932,-3.96,-1.7791
1510479422,-3.235,-1.2898,4.0771,-1.1675,3.6781,-1.5934,-3.9595,-1.7785
1510479424,-3.2352,-1.2896,4.0778,-1.1691,3.6781,-1.5934,-3.9601,-1.777
1510479426,-3.234,-1.2893,4.0785,-1.1665,3.677,-1.5938,-3.9613,-1.7792
1510479427,-3.2333,-1.2889,4.0797,-1.1664,3.6762,-1.5943,-3.9632,-1.779
1510479428,-3.2332,-1.2883,4.0803,-1.171,3.6754,-1.5951,-3.9635,-1.7751
1510479429,-3.2329,-1.288,4.0802,-1.1701,3.6747,-1.5958,-3.9634,-1.7756
1510479432,-3.2332,-1.289,4.08,-1.1699,3.6753,-1.5945,-3.9631,-1.7766
1510479433,-3.2336,-1.2889,4.079,-1.1676,3.6759,-1.5946,-3.9622,-1.7785
1510479434,-3.2344,-1.2887,4.0784,-1.1639,3.6767,-1.5948,-3.9615,-1.7812
1510479436,-3.2346,-1.2891,4.0786,-1.1702,3.6769,-1.5946,-3.9623,-1.7765
1510479437,-3.2345,-1.2889,4.0789,-1.1671,3.6767,-1.5948,-3.9628,-1.7791
1510479444,-3.235,-1.2891,4.0796,-1.1708,3.6777,-1.5944,-3.9631,-1.7757
1510479447,-3.2351,-1.289,4.0796,-1.1664,3.6775,-1.5946,-3.9625,-1.7793
1510479448,-3.2352,-1.2885,4.0792,-1.1707,3.6779,-1.5948,-3.9622,-1.7759
1510479449,-3.2356,-1.2882,4.0788,-1.1687,3.6783,-1.5949,-3.9621,-1.7775
1510479450,-3.2357,-1.2875,4.0787,-1.1658,3.6782,-1.5953,-3.9618,-1.7799
1510479452,-3.2362,-1.2862,4.079,-1.1733,3.6787,-1.5961,-3.9619,-1.7741
1510479453,-3.2366,-1.2863,4.0785,-1.1696,3.679,-1.596,-3.9614,-1.7771
1510479456,-3.2364,-1.2867,4.0784,-1.1736,3.6786,-1.5956,-3.961,-1.7742
1510479457,-3.2376,-1.2871,4.0761,-1.1687,3.68,-1.5953,-3.958,-1.778
1510479458,-3.2382,-1.2875,4.0742,-1.167,3.6809,-1.5947,-3.9553,-1.7798
1510479459,-3.2378,-1.2883,4.0747,-1.1717,3.681,-1.5935,-3.9552,-1.7765
1510479460,-3.2374,-1.289,4.0746,-1.1733,3.6811,-1.5927,-3.9551,-1.7752
1510479461,-3.2379,-1.2881,4.0741,-1.1692,3.6818,-1.5936,-3.9549,-1.7782
1510479463,-3.238,-1.2868,4.0767,-1.1739,3.6817,-1.5949,-3.9581,-1.7738
1510479464,-3.2368,-1.287,4.078,-1.1752,3.6806,-1.5946,-3.9597,-1.7729
1510479465,-3.2362,-1.2867,4.0788,-1.1703,3.6797,-1.595,-3.9601,-1.7764
1510479466,-3.2364,-1.2858,4.0787,-1.1693,3.6795,-1.5959,-3.9599,-1.7772
1510479468,-3.2355,-1.2861,4.0783,-1.1747,3.6789,-1.5955,-3.9598,-1.7732
1510479469,-3.236,-1.2863,4.0775,-1.1704,3.6795,-1.5953,-3.9589,-1.7766
1510479470,-3.2363,-1.2865,4.0769,-1.1701,3.6798,-1.5951,-3.9581,-1.7768
1510479472,-3.2359,-1.2867,4.0769,-1.1743,3.6792,-1.5949,-3.9582,-1.7738
1510479473,-3.2352,-1.2865,4.0783,-1.1697,3.6785,-1.5951,-3.9601,-1.7776
1510479475,-3.2349,-1.2855,4.078,-1.1739,3.6772,-1.5968,-3.9603,-1.774
1510479477,-3.2337,-1.286,4.0787,-1.168,3.6758,-1.5965,-3.9614,-1.7791
1510479478,-3.2341,-1.2864,4.0786,-1.1678,3.6762,-1.596,-3.9611,-1.7794
1510479483,-3.2349,-1.2858,4.0783,-1.1725,3.6771,-1.5967,-3.9615,-1.7753
1510479486,-3.2354,-1.2859,4.0798,-1.1668,3.6771,-1.5968,-3.9629,-1.7795
1510479487,-3.2358,-1.2858,4.0801,-1.1716,3.6778,-1.597,-3.9636,-1.7758
1510479488,-3.236,-1.2855,4.0803,-1.1724,3.6781,-1.5973,-3.9638,-1.775
1510479491,-3.2371,-1.2836,4.0798,-1.1751,3.6793,-1.5981,-3.9636,-1.7728
1510479492,-3.2381,-1.283,4.0795,-1.1741,3.6803,-1.5985,-3.9631,-1.7738
1510479495,-3.2419,-1.283,4.0758,-1.177,3.6844,-1.5985,-3.9586,-1.7719
1510479497,-3.2411,-1.2847,4.0761,-1.1709,3.6842,-1.5963,-3.9578,-1.7769
1510479499,-3.2417,-1.2834,4.0769,-1.1772,3.6849,-1.5977,-3.9587,-1.7715
1510479500,-3.2416,-1.2824,4.0776,-1.1736,3.6848,-1.5987,-3.9597,-1.7738
1510479502,-3.24,-1.2826,4.0793,-1.1787,3.6832,-1.5982,-3.9617,-1.7701
1510479503,-3.2398,-1.2824,4.0794,-1.1768,3.6824,-1.5983,-3.9613,-1.7714
1510479504,-3.2401,-1.2823,4.0787,-1.1727,3.6827,-1.5986,-3.9603,-1.7746
1510479505,-3.24,-1.2827,4.0778,-1.1752,3.6831,-1.598,-3.9593,-1.7729
1510479509,-3.2396,-1.2834,4.0749,-1.1757,3.683,-1.5972,-3.9557,-1.7731
1510479510,-3.2387,-1.2837,4.0753,-1.1784,3.6819,-1.597,-3.9561,-1.771
1510479511,-3.238,-1.2836,4.0752,-1.1745,3.681,-1.5972,-3.9559,-1.7742
1510479512,-3.2383,-1.2832,4.0747,-1.1717,3.6814,-1.5976,-3.9556,-1.7764
1510479513,-3.2381,-1.283,4.0753,-1.1756,3.6811,-1.5978,-3.9564,-1.7731
1510479514,-3.2376,-1.2828,4.0761,-1.1781,3.6805,-1.5979,-3.9577,-1.7712
1510479515,-3.2371,-1.283,4.0769,-1.1745,3.6798,-1.5977,-3.9584,-1.7741
1510479516,-3.2368,-1.2829,4.0772,-1.1718,3.6797,-1.5979,-3.9585,-1.7761
1510479519,-3.2371,-1.283,4.0769,-1.1742,3.68,-1.5979,-3.9584,-1.7744
1510479524,-3.238,-1.2832,4.0761,-1.1721,3.6808,-1.5978,-3.9579,-1.7759
1510479525,-3.2384,-1.283,4.0758,-1.1755,3.6812,-1.598,-3.9575,-1.7733
1510479530,-3.2396,-1.2832,4.0771,-1.1788,3.6825,-1.5979,-3.9592,-1.7704
1510479532,-3.2395,-1.284,4.0765,-1.1706,3.6823,-1.5977,-3.9588,-1.777
