,fill,run,ls,nb,sec,msec,acqflag,step,beam,ip,scanstatus,plane,progress,nominal_separation,read_nominal_B1sepPlane,read_nominal_B1xingPlane,read_nominal_B2sepPlane,read_nominal_B2xingPlane,set_nominal_B1sepPlane,set_nominal_B1xingPlane,set_nominal_B2sepPlane,set_nominal_B2xingPlane,atlas_totInst,nominal_separation_plane,bpm_5LDOROS_B1Names,bpm_5LDOROS_B1hPos,bpm_5LDOROS_B1vPos,bpm_5LDOROS_B1hErr,bpm_5LDOROS_B1vErr,bpm_5RDOROS_B1Names,bpm_5RDOROS_B1hPos,bpm_5RDOROS_B1vPos,bpm_5RDOROS_B1hErr,bpm_5RDOROS_B1vErr,bpm_5LDOROS_B2Names,bpm_5LDOROS_B2hPos,bpm_5LDOROS_B2vPos,bpm_5LDOROS_B2hErr,bpm_5LDOROS_B2vErr,bpm_5RDOROS_B2Names,bpm_5RDOROS_B2hPos,bpm_5RDOROS_B2vPos,bpm_5RDOROS_B2hErr,bpm_5RDOROS_B2vErr,totsize,publishnnb,datasourceid,algoid,channelid,payloadtype,bstar5,xingHmurad
0,7483,327463,197,60,1543466391,883,1,1,3,32,ACQUIRING,CROSSING,10,-0.0802834406495,-0.0590795688331,0.00894089974463,0.0590795688331,-0.00894089974463,0.0,-0.0401417203248,-0.0,0.0401417203248,0,CROSSING,LHC.BPM.1L5.B1_D,-2806.28881836,-1495.50073242,1082.78955078,629.650939941,LHC.BPM.1R5.B1_D,3415.18603516,-1761.11584473,1376.88708496,614.529052734,LHC.BPM.1L5.B2_D,4125.65576172,-1449.0814209,1641.82641602,607.898254395,LHC.BPM.1R5.B2_D,-3719.14648438,-1935.52099609,1444.19335938,713.370361328,266,4,2,0,0,11,50,160
1,7483,327463,197,64,1543466393,295,1,1,3,32,ACQUIRING,CROSSING,8,-0.0802834406495,-0.0590795688331,0.00894089974463,0.0590795688331,-0.00894089974463,0.0,-0.0401417203248,-0.0,0.0401417203248,0,CROSSING,LHC.BPM.1L5.B1_D,-2806.02539062,-1495.88354492,1083.11694336,629.888122559,LHC.BPM.1R5.B1_D,3414.82055664,-1760.59619141,1377.26416016,614.313354492,LHC.BPM.1L5.B2_D,4128.95019531,-1448.57885742,1643.05969238,607.849060059,LHC.BPM.1R5.B2_D,-3722.58056641,-1935.8894043,1445.37731934,713.423156738,266,4,2,0,0,11,50,160
2,7483,327463,198,4,1543466394,814,1,1,3,32,ACQUIRING,CROSSING,7,-0.0802834406495,-0.0590795688331,0.00894089974463,0.0590795688331,-0.00894089974463,0.0,-0.0401417203248,-0.0,0.0401417203248,0,CROSSING,LHC.BPM.1L5.B1_D,-2808.32275391,-1495.75097656,1130.12414551,549.545410156,LHC.BPM.1R5.B1_D,3417.23510742,-1760.77490234,1322.10009766,777.023132324,LHC.BPM.1L5.B2_D,4126.66601562,-1449.04833984,1611.8762207,535.983093262,LHC.BPM.1R5.B2_D,-3720.25561523,-1935.44494629,1492.6998291,817.510192871,266,4,2,0,0,11,50,160
3,7483,327463,198,8,1543466396,228,1,1,3,32,ACQUIRING,CROSSING,6,-0.0802834406495,-0.0590795688331,0.00894089974463,0.0590795688331,-0.00894089974463,0.0,-0.0401417203248,-0.0,0.0401417203248,0,CROSSING,LHC.BPM.1L5.B1_D,-2811.78271484,-1495.11535645,1130.31530762,549.632202148,LHC.BPM.1R5.B1_D,3420.75024414,-1761.43859863,1322.23815918,776.899169922,LHC.BPM.1L5.B2_D,4123.38232422,-1449.8170166,1612.08776855,536.200012207,LHC.BPM.1R5.B2_D,-3716.81225586,-1934.921875,1492.88903809,817.410888672,266,4,2,0,0,11,50,160
4,7483,327463,198,12,1543466397,741,1,1,3,32,ACQUIRING,CROSSING,4,-0.0802834406495,-0.0590795688331,0.00894089974463,0.0590795688331,-0.00894089974463,0.0,-0.0401417203248,-0.0,0.0401417203248,0,CROSSING,LHC.BPM.1L5.B1_D,-2809.32421875,-1496.1854248,1083.72192383,630.155639648,LHC.BPM.1R5.B1_D,3418.15600586,-1760.30554199,1377.86254883,614.071289062,LHC.BPM.1L5.B2_D,4124.58398438,-1448.93774414,1641.21984863,607.543457031,LHC.BPM.1R5.B2_D,-3717.91113281,-1935.70654297,1443.33569336,713.733581543,266,4,2,0,0,11,50,160
5,7483,327463,198,16,1543466399,154,1,1,3,32,ACQUIRING,CROSSING,3,-0.0802834406495,-0.0590795688331,0.00894089974463,0.0590795688331,-0.00894089974463,0.0,-0.0401417203248,-0.0,0.0401417203248,0,CROSSING,LHC.BPM.1L5.B1_D,-2808.57226562,-1497.86291504,1083.96582031,630.87121582,LHC.BPM.1R5.B1_D,3417.55566406,-1758.63549805,1378.17248535,613.338195801,LHC.BPM.1L5.B2_D,4122.89746094,-1447.92858887,1641.05419922,607.257324219,LHC.BPM.1R5.B2_D,-3716.40991211,-1936.78515625,1443.12023926,714.154907227,266,4,2,0,0,11,50,160
6,7483,327463,198,20,1543466400,566,1,1,3,32,ACQUIRING,CROSSING,1,-0.0802834406495,-0.0590795688331,0.00894089974463,0.0590795688331,-0.00894089974463,0.0,-0.0401417203248,-0.0,0.0401417203248,0,CROSSING,LHC.BPM.1L5.B1_D,-2808.46679688,-1497.12243652,1129.40661621,549.66003418,LHC.BPM.1R5.B1_D,3417.29174805,-1759.34033203,1321.25341797,776.872741699,LHC.BPM.1L5.B2_D,4122.59765625,-1448.4140625,1610.7097168,536.079772949,LHC.BPM.1R5.B2_D,-3715.79150391,-1936.13964844,1491.44519043,817.338256836,266,4,2,0,0,11,50,160
7,7483,327463,198,40,1543466407,930,1,3,3,32,ACQUIRING,CROSSING,10,-0.0669028684497,-0.0590795688331,0.0156311877072,0.0590795688331,-0.0156311877072,0.0,-0.0334514342248,-0.0,0.0334514342248,0,CROSSING,LHC.BPM.1L5.B1_D,-2800.05419922,-1495.3067627,1079.96276855,629.807678223,LHC.BPM.1R5.B1_D,3421.29589844,-1761.05981445,1379.19689941,614.439819336,LHC.BPM.1L5.B2_D,4120.83154297,-1448.55725098,1640.15356445,607.752685547,LHC.BPM.1R5.B2_D,-3726.72412109,-1935.81945801,1447.5267334,713.559509277,266,4,2,0,0,11,50,160
8,7483,327463,198,44,1543466409,344,1,3,3,32,ACQUIRING,CROSSING,9,-0.0669028684497,-0.0590795688331,0.0156311877072,0.0590795688331,-0.0156311877072,0.0,-0.0334514342248,-0.0,0.0334514342248,0,CROSSING,LHC.BPM.1L5.B1_D,-2798.47705078,-1497.60205078,1079.76818848,630.673461914,LHC.BPM.1R5.B1_D,3420.17089844,-1758.58984375,1379.06738281,613.434814453,LHC.BPM.1L5.B2_D,4122.81005859,-1446.640625,1641.02929688,607.088195801,LHC.BPM.1R5.B2_D,-3729.13110352,-1938.02600098,1448.55883789,714.30065918,266,4,2,0,0,11,50,160
9,7483,327463,198,48,1543466410,755,1,3,3,32,ACQUIRING,CROSSING,8,-0.0669028684497,-0.0590795688331,0.0156311877072,0.0590795688331,-0.0156311877072,0.0,-0.0334514342248,-0.0,0.0334514342248,0,CROSSING,LHC.BPM.1L5.B1_D,-2798.80322266,-1496.36694336,1125.99438477,549.266296387,LHC.BPM.1R5.B1_D,3420.56665039,-1759.87219238,1322.953125,777.213562012,LHC.BPM.1L5.B2_D,4122.36376953,-1447.35437012,1610.58081055,535.422729492,LHC.BPM.1R5.B2_D,-3728.73461914,-1937.11279297,1496.24401855,817.985778809,266,4,2,0,0,11,50,160
10,7483,327463,198,52,1543466412,269,1,3,3,32,ACQUIRING,CROSSING,6,-0.0669028684497,-0.0590795688331,0.0156311877072,0.0590795688331,-0.0156311877072,0.0,-0.0334514342248,-0.0,0.0334514342248,0,CROSSING,LHC.BPM.1L5.B1_D,-2798.72631836,-1494.55566406,1125.55236816,549.168029785,LHC.BPM.1R5.B1_D,3420.3112793,-1761.7833252,1322.56445312,777.310241699,LHC.BPM.1L5.B2_D,4121.2578125,-1448.14404297,1610.61816406,535.409118652,LHC.BPM.1R5.B2_D,-3727.74804688,-1936.0847168,1496.4029541,817.844238281,266,4,2,0,0,11,50,160
11,7483,327463,198,56,1543466413,682,1,3,3,32,ACQUIRING,CROSSING,5,-0.0669028684497,-0.0590795688331,0.0156311877072,0.0590795688331,-0.0156311877072,0.0,-0.0334514342248,-0.0,0.0334514342248,0,CROSSING,LHC.BPM.1L5.B1_D,-2798.99975586,-1495.88305664,1080.36706543,630.395324707,LHC.BPM.1R5.B1_D,3420.60644531,-1760.51672363,1379.49658203,613.84576416,LHC.BPM.1L5.B2_D,4120.88916016,-1446.98022461,1639.85632324,606.812011719,LHC.BPM.1R5.B2_D,-3727.50439453,-1937.45959473,1447.45446777,714.726501465,266,4,2,0,0,11,50,160
12,7483,327463,198,60,1543466415,197,1,3,3,32,ACQUIRING,CROSSING,3,-0.0669028684497,-0.0590795688331,0.0156311877072,0.0590795688331,-0.0156311877072,0.0,-0.0334514342248,-0.0,0.0334514342248,0,CROSSING,LHC.BPM.1L5.B1_D,-2800.44067383,-1497.41784668,1081.10681152,630.63861084,LHC.BPM.1R5.B1_D,3421.92041016,-1758.94702148,1380.23193359,613.516296387,LHC.BPM.1L5.B2_D,4117.85009766,-1445.85961914,1638.76098633,606.636657715,LHC.BPM.1R5.B2_D,-3724.01196289,-1938.83422852,1446.24890137,714.99987793,266,4,2,0,0,11,50,160
13,7483,327463,198,64,1543466416,609,1,3,3,32,ACQUIRING,CROSSING,2,-0.0669028684497,-0.0590795688331,0.0156311877072,0.0590795688331,-0.0156311877072,0.0,-0.0334514342248,-0.0,0.0334514342248,0,CROSSING,LHC.BPM.1L5.B1_D,-2800.74755859,-1496.99572754,1126.20178223,549.80255127,LHC.BPM.1R5.B1_D,3422.2109375,-1759.36157227,1323.10473633,776.732971191,LHC.BPM.1L5.B2_D,4117.26757812,-1445.98352051,1608.85266113,534.791320801,LHC.BPM.1R5.B2_D,-3723.68139648,-1938.56176758,1494.58935547,818.438537598,266,4,2,0,0,11,50,160
14,7483,327463,199,24,1543466425,398,1,5,3,32,ACQUIRING,CROSSING,10,-0.0535222925246,-0.0590795688331,0.0223214738071,0.0590795688331,-0.0223214738071,0.0,-0.0267611462623,-0.0,0.0267611462623,0,CROSSING,LHC.BPM.1L5.B1_D,-2793.54907227,-1496.02905273,1078.21520996,630.45526123,LHC.BPM.1R5.B1_D,3427.99414062,-1760.29003906,1382.41491699,613.809936523,LHC.BPM.1L5.B2_D,4115.0546875,-1446.49145508,1637.53723145,607.015014648,LHC.BPM.1R5.B2_D,-3734.26733398,-1938.00317383,1450.00793457,714.434631348,266,4,2,0,0,11,50,160
15,7483,327463,199,28,1543466426,813,1,5,3,32,ACQUIRING,CROSSING,9,-0.0535222925246,-0.0590795688331,0.0223214738071,0.0590795688331,-0.0223214738071,0.0,-0.0267611462623,-0.0,0.0267611462623,0,CROSSING,LHC.BPM.1L5.B1_D,-2794.63842773,-1497.28466797,1124.29187012,550.216674805,LHC.BPM.1R5.B1_D,3428.9597168,-1758.85083008,1326.26647949,776.051025391,LHC.BPM.1L5.B2_D,4113.98339844,-1445.54052734,1607.515625,534.07208252,LHC.BPM.1R5.B2_D,-3733.41625977,-1938.86755371,1498.54589844,819.265991211,266,4,2,0,0,11,50,160
16,7483,327463,199,32,1543466428,329,1,5,3,32,ACQUIRING,CROSSING,7,-0.0535222925246,-0.0590795688331,0.0223214738071,0.0590795688331,-0.0223214738071,0.0,-0.0267611462623,-0.0,0.0267611462623,0,CROSSING,LHC.BPM.1L5.B1_D,-2795.89526367,-1496.94421387,1124.9642334,550.08001709,LHC.BPM.1R5.B1_D,3430.24243164,-1759.18896484,1326.97924805,776.234924316,LHC.BPM.1L5.B2_D,4111.13427734,-1446.8079834,1606.30761719,534.829284668,LHC.BPM.1R5.B2_D,-3730.16625977,-1937.62854004,1497.11071777,818.468261719,266,4,2,0,0,11,50,160
17,7483,327463,199,36,1543466429,741,1,5,3,32,ACQUIRING,CROSSING,6,-0.0535222925246,-0.0590795688331,0.0223214738071,0.0590795688331,-0.0223214738071,0.0,-0.0267611462623,-0.0,0.0267611462623,0,CROSSING,LHC.BPM.1L5.B1_D,-2797.20629883,-1497.2355957,1079.62084961,630.555480957,LHC.BPM.1R5.B1_D,3431.67285156,-1758.92858887,1383.90100098,613.683898926,LHC.BPM.1L5.B2_D,4109.23779297,-1446.39611816,1635.01403809,606.933288574,LHC.BPM.1R5.B2_D,-3728.29223633,-1938.05993652,1447.40380859,714.594665527,266,4,2,0,0,11,50,160
18,7483,327463,199,40,1543466431,161,1,5,3,32,ACQUIRING,CROSSING,4,-0.0535222925246,-0.0590795688331,0.0223214738071,0.0590795688331,-0.0223214738071,0.0,-0.0267611462623,-0.0,0.0267611462623,0,CROSSING,LHC.BPM.1L5.B1_D,-2797.91821289,-1497.98925781,1079.58166504,630.883300781,LHC.BPM.1R5.B1_D,3432.42333984,-1758.16601562,1383.88903809,613.381408691,LHC.BPM.1L5.B2_D,4110.32861328,-1447.05187988,1635.55651855,607.407165527,LHC.BPM.1R5.B2_D,-3729.5715332,-1937.39782715,1447.95715332,714.119140625,266,4,2,0,0,11,50,160
19,7483,327463,199,44,1543466432,675,1,5,3,32,ACQUIRING,CROSSING,3,-0.0535222925246,-0.0590795688331,0.0223214738071,0.0590795688331,-0.0223214738071,0.0,-0.0267611462623,-0.0,0.0267611462623,0,CROSSING,LHC.BPM.1L5.B1_D,-2797.58227539,-1497.18347168,1125.29333496,549.712524414,LHC.BPM.1R5.B1_D,3432.30297852,-1759.01342773,1327.48205566,776.61340332,LHC.BPM.1L5.B2_D,4109.18017578,-1447.93139648,1605.74084473,535.571411133,LHC.BPM.1R5.B2_D,-3728.25585938,-1936.56665039,1496.54711914,817.765319824,266,4,2,0,0,11,50,160
20,7483,327463,199,48,1543466434,87,1,5,3,32,ACQUIRING,CROSSING,1,-0.0535222925246,-0.0590795688331,0.0223214738071,0.0590795688331,-0.0223214738071,0.0,-0.0267611462623,-0.0,0.0267611462623,0,CROSSING,LHC.BPM.1L5.B1_D,-2799.01391602,-1497.33837891,1126.16809082,550.238220215,LHC.BPM.1R5.B1_D,3433.69726562,-1758.79382324,1328.3203125,776.098693848,LHC.BPM.1L5.B2_D,4108.87304688,-1448.04272461,1605.7520752,535.264648438,LHC.BPM.1R5.B2_D,-3728.03710938,-1936.31066895,1496.71008301,818.00970459,266,4,2,0,0,11,50,160
21,7483,327463,200,4,1543466441,366,1,7,3,32,ACQUIRING,CROSSING,10,-0.0401417203248,-0.0590795688331,0.0290117617697,0.0590795688331,-0.0290117617697,0.0,-0.0200708601624,-0.0,0.0200708601624,0,CROSSING,LHC.BPM.1L5.B1_D,-2791.31591797,-1498.17053223,1077.30480957,630.745666504,LHC.BPM.1R5.B1_D,3438.77148438,-1757.80871582,1386.67358398,613.291503906,LHC.BPM.1L5.B2_D,4103.31738281,-1446.23962402,1632.74572754,606.98828125,LHC.BPM.1R5.B2_D,-3735.41308594,-1938.18237305,1450.2166748,714.495666504,266,4,2,0,0,11,50,160
22,7483,327463,200,8,1543466442,880,1,7,3,32,ACQUIRING,CROSSING,9,-0.0401417203248,-0.0590795688331,0.0290117617697,0.0590795688331,-0.0290117617697,0.0,-0.0200708601624,-0.0,0.0200708601624,0,CROSSING,LHC.BPM.1L5.B1_D,-2791.65869141,-1497.81359863,1122.91162109,550.352722168,LHC.BPM.1R5.B1_D,3439.14160156,-1758.11853027,1330.11035156,776.011047363,LHC.BPM.1L5.B2_D,4102.00585938,-1446.53930664,1602.9440918,534.897338867,LHC.BPM.1R5.B2_D,-3734.06713867,-1937.85388184,1498.93334961,818.425170898,266,4,2,0,0,11,50,160
23,7483,327463,200,12,1543466444,298,1,7,3,32,ACQUIRING,CROSSING,7,-0.0401417203248,-0.0590795688331,0.0290117617697,0.0590795688331,-0.0290117617697,0.0,-0.0200708601624,-0.0,0.0200708601624,0,CROSSING,LHC.BPM.1L5.B1_D,-2792.14086914,-1497.81848145,1123.25268555,550.476928711,LHC.BPM.1R5.B1_D,3439.57495117,-1758.09716797,1330.4473877,775.845031738,LHC.BPM.1L5.B2_D,4100.42675781,-1446.55285645,1602.5645752,534.820678711,LHC.BPM.1R5.B2_D,-3732.42553711,-1938.06396484,1498.53051758,818.501403809,266,4,2,0,0,11,50,160
24,7483,327463,200,16,1543466445,816,1,7,3,32,ACQUIRING,CROSSING,6,-0.0401417203248,-0.0590795688331,0.0290117617697,0.0590795688331,-0.0290117617697,0.0,-0.0200708601624,-0.0,0.0200708601624,0,CROSSING,LHC.BPM.1L5.B1_D,-2791.99804688,-1498.05102539,1077.25219727,630.815979004,LHC.BPM.1R5.B1_D,3439.53686523,-1757.80114746,1386.67480469,613.211303711,LHC.BPM.1L5.B2_D,4100.23388672,-1446.54467773,1631.71679688,607.069152832,LHC.BPM.1R5.B2_D,-3732.17163086,-1938.08337402,1449.10595703,714.602600098,266,4,2,0,0,11,50,160
25,7483,327463,200,20,1543466447,228,1,7,3,32,ACQUIRING,CROSSING,4,-0.0401417203248,-0.0590795688331,0.0290117617697,0.0590795688331,-0.0290117617697,0.0,-0.0200708601624,-0.0,0.0200708601624,0,CROSSING,LHC.BPM.1L5.B1_D,-2791.61303711,-1498.46289062,1076.84912109,631.11907959,LHC.BPM.1R5.B1_D,3439.25390625,-1757.44104004,1386.38769531,612.974731445,LHC.BPM.1L5.B2_D,4098.9609375,-1446.60021973,1631.1986084,607.120483398,LHC.BPM.1R5.B2_D,-3730.88842773,-1937.88366699,1448.59277344,714.469543457,266,4,2,0,0,11,50,160
26,7483,327463,200,24,1543466448,641,1,7,3,32,ACQUIRING,CROSSING,3,-0.0401417203248,-0.0590795688331,0.0290117617697,0.0590795688331,-0.0290117617697,0.0,-0.0200708601624,-0.0,0.0200708601624,0,CROSSING,LHC.BPM.1L5.B1_D,-2791.59228516,-1498.31896973,1123.34350586,550.393737793,LHC.BPM.1R5.B1_D,3439.27270508,-1757.46533203,1330.53137207,775.830993652,LHC.BPM.1L5.B2_D,4099.58300781,-1446.63171387,1602.5592041,534.843322754,LHC.BPM.1R5.B2_D,-3731.44604492,-1938.10681152,1498.46179199,818.661865234,266,4,2,0,0,11,50,160
27,7483,327463,200,28,1543466450,157,1,7,3,32,ACQUIRING,CROSSING,2,-0.0401417203248,-0.0590795688331,0.0290117617697,0.0590795688331,-0.0290117617697,0.0,-0.0200708601624,-0.0,0.0200708601624,0,CROSSING,LHC.BPM.1L5.B1_D,-2792.00512695,-1498.19042969,1123.21411133,550.555358887,LHC.BPM.1R5.B1_D,3439.55175781,-1757.7487793,1330.38598633,775.763916016,LHC.BPM.1L5.B2_D,4100.69091797,-1446.8861084,1602.82885742,534.971435547,LHC.BPM.1R5.B2_D,-3732.7878418,-1937.88842773,1498.89807129,818.676757812,266,4,2,0,0,11,50,160
28,7483,327463,200,52,1543466458,835,1,9,3,32,ACQUIRING,CROSSING,9,-0.0267611462623,-0.0590795688331,0.0357020497322,0.0590795688331,-0.0357020497322,0.0,-0.0133805731311,-0.0,0.0133805731311,0,CROSSING,LHC.BPM.1L5.B1_D,-2789.84008789,-1498.72131348,1122.41931152,550.614501953,LHC.BPM.1R5.B1_D,3450.52880859,-1757.05041504,1334.76428223,775.76184082,LHC.BPM.1L5.B2_D,4091.31054688,-1447.77734375,1599.06213379,535.639526367,LHC.BPM.1R5.B2_D,-3736.53222656,-1936.61340332,1500.19726562,817.901245117,266,4,2,0,0,11,50,160
29,7483,327463,200,56,1543466460,348,1,9,3,32,ACQUIRING,CROSSING,8,-0.0267611462623,-0.0590795688331,0.0357020497322,0.0590795688331,-0.0357020497322,0.0,-0.0133805731311,-0.0,0.0133805731311,0,CROSSING,LHC.BPM.1L5.B1_D,-2789.72094727,-1498.99658203,1122.29394531,550.897155762,LHC.BPM.1R5.B1_D,3450.37304688,-1756.68200684,1334.62243652,775.451171875,LHC.BPM.1L5.B2_D,4091.51611328,-1447.83422852,1599.01184082,535.399597168,LHC.BPM.1R5.B2_D,-3736.74267578,-1936.67248535,1500.09680176,818.144042969,266,4,2,0,0,11,50,160
30,7483,327463,200,60,1543466461,759,1,9,3,32,ACQUIRING,CROSSING,7,-0.0267611462623,-0.0590795688331,0.0357020497322,0.0590795688331,-0.0357020497322,0.0,-0.0133805731311,-0.0,0.0133805731311,0,CROSSING,LHC.BPM.1L5.B1_D,-2789.22314453,-1498.83691406,1076.04138184,631.030639648,LHC.BPM.1R5.B1_D,3449.92431641,-1756.88024902,1390.72668457,612.905639648,LHC.BPM.1L5.B2_D,4091.70239258,-1448.3717041,1628.57434082,607.949279785,LHC.BPM.1R5.B2_D,-3737.03955078,-1936.12756348,1451.40625,713.441711426,266,4,2,0,0,11,50,160
31,7483,327463,200,64,1543466463,273,1,9,3,32,ACQUIRING,CROSSING,5,-0.0267611462623,-0.0590795688331,0.0357020497322,0.0590795688331,-0.0357020497322,0.0,-0.0133805731311,-0.0,0.0133805731311,0,CROSSING,LHC.BPM.1L5.B1_D,-2788.21337891,-1497.0826416,1075.44897461,630.249206543,LHC.BPM.1R5.B1_D,3449.04858398,-1758.58068848,1390.10168457,613.532226562,LHC.BPM.1L5.B2_D,4094.63305664,-1449.28955078,1629.61755371,608.149597168,LHC.BPM.1R5.B2_D,-3739.88525391,-1935.23815918,1452.46777344,713.348815918,266,4,2,0,0,11,50,160
32,7483,327463,201,4,1543466464,688,1,9,3,32,ACQUIRING,CROSSING,4,-0.0267611462623,-0.0590795688331,0.0357020497322,0.0590795688331,-0.0357020497322,0.0,-0.0133805731311,-0.0,0.0133805731311,0,CROSSING,LHC.BPM.1L5.B1_D,-2787.62255859,-1496.45678711,1121.61364746,549.803344727,LHC.BPM.1R5.B1_D,3448.33959961,-1759.15722656,1333.98840332,776.629272461,LHC.BPM.1L5.B2_D,4095.24194336,-1449.06152344,1600.77478027,535.746520996,LHC.BPM.1R5.B2_D,-3740.70751953,-1935.2845459,1501.94604492,817.583129883,266,4,2,0,0,11,50,160
33,7483,327463,201,8,1543466466,201,1,9,3,32,ACQUIRING,CROSSING,2,-0.0267611462623,-0.0590795688331,0.0357020497322,0.0590795688331,-0.0357020497322,0.0,-0.0133805731311,-0.0,0.0133805731311,0,CROSSING,LHC.BPM.1L5.B1_D,-2787.19018555,-1495.76806641,1121.45922852,549.704040527,LHC.BPM.1R5.B1_D,3447.85253906,-1759.99157715,1333.86694336,776.796020508,LHC.BPM.1L5.B2_D,4097.90527344,-1448.53967285,1601.40429688,535.544921875,LHC.BPM.1R5.B2_D,-3743.72851562,-1935.57397461,1503.04553223,817.662780762,266,4,2,0,0,11,50,160
34,7483,327463,201,12,1543466467,615,1,9,3,32,ACQUIRING,CROSSING,1,-0.0267611462623,-0.0590795688331,0.0357020497322,0.0590795688331,-0.0357020497322,0.0,-0.0133805731311,-0.0,0.0133805731311,0,CROSSING,LHC.BPM.1L5.B1_D,-2786.82861328,-1496.01062012,1075.00622559,630.004577637,LHC.BPM.1R5.B1_D,3447.38916016,-1759.81396484,1389.5065918,613.890380859,LHC.BPM.1L5.B2_D,4099.27929688,-1447.99255371,1632.17834473,607.515625,LHC.BPM.1R5.B2_D,-3745.06811523,-1936.1003418,1454.82470703,713.916748047,266,4,2,0,0,11,50,160
35,7483,327463,201,32,1543466474,885,1,11,3,32,ACQUIRING,CROSSING,10,-0.0133805731311,-0.0590795688331,0.0423923358321,0.0590795688331,-0.0423923358321,0.0,-0.00669028656557,-0.0,0.00669028656557,0,CROSSING,LHC.BPM.1L5.B1_D,-2778.03930664,-1494.58056641,1117.7121582,549.007202148,LHC.BPM.1R5.B1_D,3451.41210938,-1761.0880127,1335.00671387,777.353942871,LHC.BPM.1L5.B2_D,4096.62158203,-1444.01342773,1600.6262207,533.85559082,LHC.BPM.1R5.B2_D,-3756.15966797,-1940.17126465,1507.75378418,819.524230957,266,4,2,0,0,11,50,160
36,7483,327463,201,36,1543466476,403,1,11,3,32,ACQUIRING,CROSSING,8,-0.0133805731311,-0.0590795688331,0.0423923358321,0.0590795688331,-0.0423923358321,0.0,-0.00669028656557,-0.0,0.00669028656557,0,CROSSING,LHC.BPM.1L5.B1_D,-2782.09912109,-1493.44665527,1119.60961914,548.692871094,LHC.BPM.1R5.B1_D,3455.67651367,-1762.27832031,1337.0300293,777.732727051,LHC.BPM.1L5.B2_D,4092.89404297,-1444.31494141,1599.12976074,534.12298584,LHC.BPM.1R5.B2_D,-3752.43261719,-1940.02099609,1506.17871094,819.379638672,266,4,2,0,0,11,50,160
37,7483,327463,201,40,1543466477,816,1,11,3,32,ACQUIRING,CROSSING,7,-0.0133805731311,-0.0590795688331,0.0423923358321,0.0590795688331,-0.0423923358321,0.0,-0.00669028656557,-0.0,0.00669028656557,0,CROSSING,LHC.BPM.1L5.B1_D,-2783.76391602,-1493.12219238,1074.46325684,628.747558594,LHC.BPM.1R5.B1_D,3457.40966797,-1762.63586426,1394.28137207,615.197021484,LHC.BPM.1L5.B2_D,4092.77099609,-1444.58642578,1629.35974121,606.267089844,LHC.BPM.1R5.B2_D,-3752.19677734,-1939.89221191,1457.33813477,715.229858398,266,4,2,0,0,11,50,160
38,7483,327463,201,44,1543466479,330,1,11,3,32,ACQUIRING,CROSSING,6,-0.0133805731311,-0.0590795688331,0.0423923358321,0.0590795688331,-0.0423923358321,0.0,-0.00669028656557,-0.0,0.00669028656557,0,CROSSING,LHC.BPM.1L5.B1_D,-2778.51513672,-1492.47302246,1071.34008789,628.523681641,LHC.BPM.1R5.B1_D,3451.76757812,-1763.21911621,1390.89587402,615.437988281,LHC.BPM.1L5.B2_D,4097.73681641,-1444.06848145,1631.47839355,605.947265625,LHC.BPM.1R5.B2_D,-3757.29101562,-1940.13671875,1459.59741211,715.38470459,266,4,2,0,0,11,50,160
39,7483,327463,201,48,1543466480,742,1,11,3,32,ACQUIRING,CROSSING,4,-0.0133805731311,-0.0590795688331,0.0423923358321,0.0590795688331,-0.0423923358321,0.0,-0.00669028656557,-0.0,0.00669028656557,0,CROSSING,LHC.BPM.1L5.B1_D,-2776.23168945,-1492.17712402,1116.78393555,548.172424316,LHC.BPM.1R5.B1_D,3449.57495117,-1763.33337402,1334.21691895,778.052001953,LHC.BPM.1L5.B2_D,4099.29541016,-1444.0880127,1602.203125,534.04888916,LHC.BPM.1R5.B2_D,-3758.97998047,-1940.16101074,1509.3260498,819.448974609,266,4,2,0,0,11,50,160
40,7483,327463,201,52,1543466482,155,1,11,3,32,ACQUIRING,CROSSING,3,-0.0133805731311,-0.0590795688331,0.0423923358321,0.0590795688331,-0.0423923358321,0.0,-0.00669028656557,-0.0,0.00669028656557,0,CROSSING,LHC.BPM.1L5.B1_D,-2775.84960938,-1493.04589844,1117.03674316,548.313659668,LHC.BPM.1R5.B1_D,3449.20361328,-1762.53173828,1334.52709961,777.957458496,LHC.BPM.1L5.B2_D,4101.31542969,-1443.9588623,1602.58483887,534.098999023,LHC.BPM.1R5.B2_D,-3760.82275391,-1940.45092773,1509.61560059,819.558837891,266,4,2,0,0,11,50,160
41,7483,327463,201,56,1543466483,670,1,11,3,32,ACQUIRING,CROSSING,1,-0.0133805731311,-0.0590795688331,0.0423923358321,0.0590795688331,-0.0423923358321,0.0,-0.00669028656557,-0.0,0.00669028656557,0,CROSSING,LHC.BPM.1L5.B1_D,-2776.27880859,-1493.05664062,1071.14257812,629.081176758,LHC.BPM.1R5.B1_D,3449.5168457,-1762.46166992,1390.56298828,614.843933105,LHC.BPM.1L5.B2_D,4101.19140625,-1444.03271484,1632.5970459,605.862854004,LHC.BPM.1R5.B2_D,-3760.81835938,-1940.34863281,1460.75463867,715.426757812,266,4,2,0,0,11,50,160
