#timestamp_start,timestamp_end,correction_x,correction_y
1464336285.0,1464336313.0,-0.7813246234676007,0.06004967425569177
1464336324.0,1464336353.0,-0.8548824781085814,0.08368513222416812
1464336364.0,1464336393.0,-0.9293714448336252,0.1076197732049037
1464336404.0,1464336432.0,-1.002929299474606,0.13125523117338003
1464336444.0,1464336471.0,-1.0764871541155867,0.15489068914185639
1464336483.0,1464336512.0,-1.1509761208406304,0.17882533012259194
1464336522.0,1464336552.0,-1.2245339754816111,0.20246078809106832
1464336563.0,1464336591.0,-1.299022942206655,0.22639542907180388
1464336603.0,1464336630.0,-1.3725807968476358,0.2500308870402802
1464336643.0,1464336671.0,-1.4480008756567426,0.27426471103327493
1464336681.0,1464336710.0,-1.5196965061295973,0.2973018029772329
1464336723.0,1464336753.0,-1.5988410332749563,0.32273235901926445
1464336763.0,1464336792.0,-1.672398887915937,0.3463678169877408
1464336804.0,1464336831.0,-1.5758507219298246,0.36191261403508773
1464336843.0,1464336871.0,-1.4783714438596491,0.37715822807017546
1464336882.0,1464336911.0,-1.3808921657894737,0.3924038421052632
1464336922.0,1464336951.0,-1.2821789728070176,0.4078424385964912
1464336962.0,1464336990.0,-1.184699694736842,0.42308805263157895
1464337002.0,1464337029.0,-1.0872204166666666,0.4383336666666667
1464337041.0,1464337070.0,-0.9885072236842105,0.45377226315789476
1464337080.0,1464337110.0,-0.8910279456140351,0.4690178771929825
1464337121.0,1464337149.0,-0.7923147526315789,0.4844564736842105
1464337160.0,1464337190.0,-0.6936015596491228,0.49989507017543866
1464337200.0,1464337229.0,-0.5961222815789473,0.5151406842105264
1464337239.0,1464337268.0,-0.49987691842105253,0.5301933157894737
1464337522.0,1464337550.0,1.5228647982608696,1.3061377408695651
1464337561.0,1464337589.0,1.4277147686956522,1.2406369356521738
1464337601.0,1464337630.0,1.3289051226086956,1.1726168686956522
1464337641.0,1464337670.0,1.2313153486956523,1.105436555652174
1464337681.0,1464337710.0,1.1337255747826087,1.0382562426086956
1464337721.0,1464337749.0,1.037355673043478,0.971915683478261
1464337761.0,1464337790.0,0.9385460269565218,0.9038956165217392
1464337800.0,1464337829.0,0.8433959973913044,0.8383948113043478
1464337841.0,1464337870.0,0.7433664791304349,0.7695349904347827
1464337880.0,1464337909.0,0.6482164495652174,0.7040341852173914
1464337921.0,1464337949.0,0.5494068034782609,0.6360141182608696
1464337960.0,1464337988.0,0.4542567739130434,0.5705133130434783
1464338001.0,1464338029.0,0.3579086052173913,0.5074755339130435
1464338041.0,1464338068.0,0.4069520113043478,0.6711056234782609
1464338081.0,1464338109.0,0.45723702260869564,0.8388782469565217
1464338121.0,1464338150.0,0.5075220339130435,1.0066508704347825
1464338161.0,1464338189.0,0.55656544,1.17028096
1464338201.0,1464338228.0,0.6056088460869564,1.3339110495652173
1464338240.0,1464338269.0,0.6552730547826087,1.4996124060869565
1464338281.0,1464338309.0,0.7055580660869565,1.6673850295652175
1464338320.0,1464338349.0,0.7546014721739129,1.8310151191304347
1464338361.0,1464338389.0,0.8048864834782608,1.9987877426086957
1464338400.0,1464338430.0,0.854550692173913,2.164489099130435
1464338440.0,1464338469.0,0.9035940982608694,2.328119188695652
1464338479.0,1464338508.0,0.9520167017391303,2.4896780113043477
1464338769.0,1464338798.0,1.8089202173913044,2.669187391304348
1464338810.0,1464338839.0,1.8268710869565217,2.543976956521739
1464338851.0,1464338880.0,1.844821956521739,2.4187665217391308
1464338890.0,1464338919.0,1.8618971739130434,2.2996639130434784
1464338931.0,1464338960.0,1.8798480434782607,2.1744534782608698
1464338970.0,1464338999.0,1.8969232608695652,2.0553508695652174
1464339011.0,1464339039.0,1.9146552173913043,1.9316673913043478
1464339050.0,1464339078.0,1.9317304347826085,1.8125647826086957
1464339090.0,1464339119.0,1.9494623913043476,1.6888813043478261
1464339129.0,1464339158.0,1.966537608695652,1.5697786956521738
1464339170.0,1464339199.0,1.9844884782608694,1.4445682608695651
1464339209.0,1464339238.0,2.0015636956521736,1.325465652173913
1464339248.0,1464339277.0,2.0177326782608693,1.2096222695652172
1464339289.0,1464339317.0,1.9620596173913043,1.349936104347826
1464339328.0,1464339358.0,1.9070738782608694,1.4885176695652174
1464339369.0,1464339398.0,1.8514008173913044,1.628831504347826
1464339409.0,1464339438.0,1.7964150782608694,1.7674130695652175
1464339449.0,1464339479.0,1.7407420173913044,1.9077269043478262
1464339489.0,1464339518.0,1.6864435999999998,2.0445762
1464339530.0,1464339557.0,1.6314578608695651,2.1831577652173912
1464339569.0,1464339598.0,1.5764721217391304,2.3217393304347826
1464339610.0,1464339637.0,1.5214863826086957,2.460320895652174
1464339649.0,1464339678.0,1.4665006434782608,2.5989024608695654
1464339688.0,1464339717.0,1.412889547826087,2.7340194869565217
1464339728.0,1464339757.0,1.357903808695652,2.872601052173913
1464339948.0,1464339977.0,4.7583362521891415,3.829189360770578
1464339987.0,1464340016.0,4.407267950963222,3.7769833187390542
1464340028.0,1464340056.0,4.042697022767075,3.7227693520140104
1464340067.0,1464340096.0,3.687127845884413,3.6698940017513135
1464340108.0,1464340136.0,3.3225569176882663,3.6156800350262697
1464340147.0,1464340176.0,2.966987740805604,3.5628046847635724
1464340187.0,1464340216.0,2.6069176882661993,3.5092600262697022
1464340227.0,1464340255.0,2.2513485113835374,3.456384676007005
1464340267.0,1464340294.0,1.895779334500876,3.403509325744308
1464340306.0,1464340335.0,1.5357092819614708,3.349964667250438
1464340345.0,1464340375.0,1.1801401050788094,3.2970893169877407
1464340385.0,1464340414.0,0.8245709281961471,3.244213966725044
