#timestamp_start,timestamp_end,correction_x,correction_y
1440463385.0,1440463412.0,-0.8271260034602075,-0.29544450778546716
1440463425.0,1440463453.0,-0.514817750865052,-0.2878119394463668
1440463466.0,1440463494.0,-0.1986538408304499,-0.28008514186851213
1440463507.0,1440463535.0,0.11751006920415241,-0.2723583442906574
1440463548.0,1440463576.0,0.4336739792387545,-0.26463154671280276
1440463587.0,1440463616.0,0.7382709169550172,-0.2571874368512111
1440463628.0,1440463657.0,1.054434826989619,-0.24946063927335638
1440463669.0,1440463698.0,1.3705987370242214,-0.24173384169550172
1440463710.0,1440463737.0,1.679051332179931,-0.2341955025951557
1440463750.0,1440463778.0,1.9913595847750862,-0.22656293425605536
1440463790.0,1440463819.0,2.3036678373702424,-0.21893036591695503
1440463832.0,1440463860.0,2.6236874048442904,-0.21110933910034602
1440463871.0,1440463900.0,2.9282843425605534,-0.20366522923875433
1440463913.0,1440463941.0,3.2529724096385544,-0.16652280722891566
1440463953.0,1440463982.0,3.5698922289156627,-0.129926421686747
1440463994.0,1440464023.0,3.890724638554217,-0.09287822891566265
1440464034.0,1440464063.0,4.20373186746988,-0.056733650602409647
1440464075.0,1440464104.0,4.524564277108434,-0.019685457831325304
1440464117.0,1440464145.0,4.849309277108434,0.017814542168674702
1440464157.0,1440464186.0,5.166229096385543,0.05441092771084338
1440464198.0,1440464227.0,5.487061506024097,0.09145912048192772
1440464238.0,1440464268.0,5.803981325301205,0.12805550602409638
1440464279.0,1440464307.0,6.116988554216868,0.1642000843373494
1440464320.0,1440464348.0,6.4378209638554225,0.20124827710843374
1440464359.0,1440464388.0,6.74691560240964,0.23694104819277106
1440464725.0,1440464753.0,1.9487068965517242,-0.34892241379310346
1440464764.0,1440464793.0,1.9810560344827586,-0.4417133620689655
1440464805.0,1440464834.0,2.014633620689655,-0.5380280172413794
1440464846.0,1440464875.0,2.0482112068965517,-0.634342672413793
1440464887.0,1440464916.0,2.081788793103448,-0.7306573275862069
1440464927.0,1440464957.0,2.1149568965517243,-0.8257974137931035
1440464968.0,1440464997.0,2.1481250000000003,-0.9209375
1440465009.0,1440465038.0,2.181702586206897,-1.0172521551724139
1440465051.0,1440465079.0,2.215689655172414,-1.114741379310345
1440465091.0,1440465120.0,2.24885775862069,-1.2098814655172414
1440465133.0,1440465161.0,2.282844827586207,-1.3073706896551722
1440465172.0,1440465201.0,2.3151939655172415,-1.4001616379310344
1440465213.0,1440465242.0,2.348771551724138,-1.4964762931034483
1440465254.0,1440465283.0,2.4956144067796613,-1.2748834745762712
1440465295.0,1440465324.0,2.6467584745762713,-1.041218220338983
1440465335.0,1440465363.0,2.7923728813559325,-0.8161016949152542
1440465376.0,1440465405.0,2.9453601694915257,-0.5795868644067798
1440465417.0,1440465445.0,3.0946610169491526,-0.34877118644067817
1440465458.0,1440465487.0,3.247648305084746,-0.1122563559322034
1440465499.0,1440465528.0,3.3987923728813563,0.1214088983050845
1440465539.0,1440465569.0,3.5480932203389832,0.3522245762711864
1440465580.0,1440465609.0,3.69739406779661,0.5830402542372881
1440465622.0,1440465650.0,3.8503813559322038,0.8195550847457627
1440465663.0,1440465691.0,4.001525423728814,1.0532203389830506
1440465704.0,1440465732.0,4.152669491525424,1.2868855932203385
1440466016.0,1440466043.0,2.202796052631579,-6.005846774193548
1440466055.0,1440466084.0,2.373848684210526,-6.151008064516129
