#timestamp_start,timestamp_end,correction_x,correction_y
1510430481,1510430527,-1.8888506273062728,0.49964680885608853
1510430535,1510430580,-2.0793934501845017,0.44491459870848704
1510430588,1510430633,-2.2699362730627306,0.3901823885608856
1510430640,1510430687,-2.4604790959409595,0.3354501784132841
1510430694,1510430739,-2.651021918819188,0.2807179682656826
1510430747,1510430792,-2.841564741697417,0.22598575811808114
1510430800,1510430846,-3.035702712177122,0.17022086476014758
1510430853,1510430898,-3.2226503874538746,0.11652133782287821
1510430905,1510430952,-3.4131932103321034,0.06178912767527667
1510430959,1510431004,-3.5675102491103203,0.015197621886120997
1510431012,1510431057,-3.483772135231317,0.02210217330960854
1510431066,1510431111,-3.3984540569395016,0.029136999288256228
1510431118,1510431165,-3.314715943060498,0.03604155071174377
1510431172,1510431217,-3.230977829181495,0.04294610213523132
1510431224,1510431270,-3.1472397153024914,0.04985065355871886
1510431277,1510431324,-3.0635016014234875,0.0567552049822064
1510431331,1510431376,-2.979763487544484,0.06365975640569395
1510431383,1510431430,-2.8960253736654806,0.0705643078291815
1510431436,1510431482,-2.812287259786477,0.07746885925266904
1510431686,1510431733,-1.5481885483870967,-0.2855973387096774
1510431740,1510431785,-1.6924064874551972,-0.30343696774193546
1510431794,1510431839,-1.8393455197132615,-0.3216131935483871
1510431847,1510431893,-1.9862845519713264,-0.3397894193548387
1510431900,1510431946,-2.130502491039427,-0.35762904838709675
1510431954,1510431999,-2.274720430107527,-0.37546867741935486
1510432007,1510432053,-2.4216594623655916,-0.3936449032258065
1510432061,1510432106,-2.565877401433692,-0.4114845322580645
1510432113,1510432160,-2.710095340501792,-0.4293241612903226
1510432167,1510432212,-2.85350196460177,-0.4395576743362832
1510432220,1510432266,-2.9858373274336283,-0.3208238123893805
1510432273,1510432319,-3.11572203539823,-0.20428872566371684
1510432327,1510432372,-3.2456067433628317,-0.0877536389380531
1510432380,1510432426,-3.3779421061946904,0.030980223008849506
1510432434,1510432479,-3.507826814159292,0.14751530973451327
1510432488,1510432533,-3.6401621769911503,0.2662491716814159
1510432540,1510432585,-3.767596230088495,0.3805854831858407
1510432594,1510432639,-3.8999315929203537,0.4993193451327434
1510432646,1510432693,-4.0298163008849555,0.6158544318584072
1510433199,1510433245,0.13447571454545454,-0.22867571454545454
1510433252,1510433298,0.15647871272727273,-0.26127871272727277
1510433305,1510433352,0.1784817109090909,-0.29388171090909093
1510433359,1510433404,0.2004847090909091,-0.3264847090909091
1510433411,1510433458,0.22248770727272726,-0.3590877072727273
1510433465,1510433510,0.24449070545454543,-0.3916907054545455
1510433518,1510433564,0.26690885454545454,-0.4249088545454546
1510433572,1510433617,0.2889118527272727,-0.4575118527272728
1510433625,1510433671,0.3113300018181818,-0.4907300018181819
1510433678,1510433723,0.3329178490909091,-0.5227178490909092
1510433732,1510433777,-0.2571474486486486,-0.7443961909909911
1510433784,1510433829,-0.8364867567567568,-0.9612883783783783
1510433838,1510433883,-1.4381083459459458,-1.186522572972973
1510433891,1510433936,-2.028588794594594,-1.407585763963964
1510433945,1510433990,-2.6302103837837834,-1.6328199585585585
1510433997,1510434042,-3.2095496918918913,-1.8497121459459458
1510434051,1510434096,-3.8111712810810805,-2.0749463405405404
1510434103,1510434150,-4.401651729729729,-2.2960095315315314
1510434157,1510434202,-4.992132178378378,-2.5170727225225225
1510434351,1510434396,-6.00899401459854,-2.9116851459854014
1510434403,1510434449,-6.1382791970802915,-2.9138544708029195
1510434456,1510434503,-6.267564379562043,-2.916023795620438
1510434510,1510434555,-6.396849562043796,-2.918193120437956
1510434562,1510434607,-6.523695401459854,-2.92032151459854
1510434615,1510434661,-6.6554199270073,-2.9225317700729927
1510434669,1510434714,-6.784705109489051,-2.9247010948905108
1510434721,1510434766,-6.911550948905109,-2.926829489051095
1510434774,1510434820,-7.043275474452555,-2.9290397445255474
1510434827,1510434873,-7.172560656934307,-2.9312090693430655
1510434880,1510434927,-7.271566894075404,-3.071285906642729
1510434932,1510434979,-7.368133788150808,-3.211321813285458
1510434986,1510435031,-7.466557737881508,-3.3540507181328545
1510435039,1510435085,-7.566838743267504,-3.4994726211849194
1510435093,1510435138,-7.665262692998204,-3.642201526032316
1510435145,1510435190,-7.761829587073608,-3.782237432675045
1510435198,1510435244,-7.862110592459604,-3.9276593357271095
1510435251,1510435297,-7.960534542190305,-4.070388240574506
1510435304,1510435349,-8.05710143626571,-4.2104241472172355
1510435906,1510435933,-0.3329704347826087,0.18717391304347827
1510435941,1510435970,-0.5477526956521739,0.18247826086956523
1510435976,1510436005,-0.7565687826086955,0.17791304347826087
1510436012,1510436040,-0.9713510434782606,0.17321739130434782
1510436047,1510436076,-1.1801671304347825,0.1686521739130435
1510436082,1510436111,-1.3889832173913041,0.16408695652173913
1510436118,1510436146,-1.6037654782608697,0.15939130434782608
1510436153,1510436182,-1.812581565217391,0.15482608695652172
1510436190,1510436217,-2.0273638260869564,0.15013043478260868
1510436225,1510436254,-1.8744310115606935,0.22017702312138726
1510436260,1510436289,-1.715532023121387,0.29035404624277455
1510436296,1510436325,-1.5520930635838148,0.36253612716763006
1510436331,1510436360,-1.3931940751445087,0.43271315028901736
1510436367,1510436395,-1.2297551156069364,0.5048952312138728
1510436402,1510436432,-1.0663161560693641,0.5770773121387283
1510436439,1510436467,-0.9028771965317919,0.6492593930635838
1510436474,1510436503,-0.7439782080924853,0.7194364161849711
1510436695,1510436723,-0.6786309647058824,0.6630199764705883
1510436730,1510436759,-0.6604678176470589,0.5389462117647059
1510436767,1510436794,-0.6417857235294118,0.4113274823529412
1510436802,1510436831,-0.6231036294117647,0.2837087529411765
1510436837,1510436866,-0.6049404823529412,0.1596349882352942
1510436873,1510436901,-0.5862583882352941,0.03201625882352954
1510436908,1510436937,-0.5680952411764706,-0.09205750588235284
1510436943,1510436972,-0.5499320941176471,-0.2161312705882351
1510436979,1510437007,-0.53125,-0.34375
1510437014,1510437043,-0.5726496153846153,-0.09294857549857549
1510437051,1510437080,-0.616414923076923,0.17218435897435902
1510437087,1510437115,-0.6589973846153846,0.4301515384615384
1510437122,1510437151,-0.7003969999999999,0.6809529629629629
1510437157,1510437186,-0.7417966153846154,0.9317543874643874
1510437193,1510437223,-0.7855619230769231,1.196887321937322
1510437230,1510437258,-0.8281443846153846,1.4548545014245013
1510437265,1510437294,-0.869544,1.7056559259259259
