#timestamp_start,timestamp_end,correction_x,correction_y
1464336285.0,1464336313.0,-0.7300382276422763,0.18598937398373983
1464336324.0,1464336353.0,-0.8000723699186991,0.26889810772357725
1464336364.0,1464336393.0,-0.8709930203252032,0.35285631910569104
1464336404.0,1464336432.0,-0.941027162601626,0.43576505284552847
1464336444.0,1464336471.0,-1.0110613048780488,0.5186737865853659
1464336483.0,1464336512.0,-1.0819819552845529,0.6026319979674797
1464336522.0,1464336552.0,-1.1520160975609754,0.685540731707317
1464336563.0,1464336591.0,-1.2229367479674798,0.7694989430894308
1464336603.0,1464336630.0,-1.2929708902439025,0.8524076768292682
1464336643.0,1464336671.0,-1.3647780487804877,0.9374153658536586
1464336681.0,1464336710.0,-1.433039174796748,1.0182251443089432
1464336723.0,1464336753.0,-1.5083923658536587,1.1074307439024391
1464336763.0,1464336792.0,-1.5771724541751526,1.1891390936863544
1464336804.0,1464336831.0,-1.5477687881873727,1.1770665885947047
1464336843.0,1464336871.0,-1.51873266802444,1.1651449898167006
1464336882.0,1464336911.0,-1.4896965478615072,1.1532233910386964
1464336922.0,1464336951.0,-1.460292881873727,1.1411508859470467
1464336962.0,1464336990.0,-1.4312567617107943,1.1292292871690428
1464337002.0,1464337029.0,-1.4022206415478615,1.1173076883910387
1464337041.0,1464337070.0,-1.3728169755600814,1.105235183299389
1464337080.0,1464337110.0,-1.3437808553971486,1.0933135845213848
1464337121.0,1464337149.0,-1.3143771894093685,1.0812410794297351
1464337160.0,1464337190.0,-1.2849735234215887,1.0691685743380854
1464337200.0,1464337229.0,-1.2559374032586557,1.0572469755600813
1464337239.0,1464337268.0,-1.2272688289205702,1.045476283095723
1464337522.0,1464337550.0,0.8659494430894308,1.2236790081300815
1464337561.0,1464337589.0,0.7557645345528454,1.1623069593495936
1464337601.0,1464337630.0,0.6413417449186991,1.0985744471544716
1464337641.0,1464337670.0,0.5283315823170731,1.035628756097561
1464337681.0,1464337710.0,0.41532141971544706,0.9726830650406505
1464337721.0,1464337749.0,0.3037238841463413,0.9105241951219514
1464337761.0,1464337790.0,0.189301094512195,0.8467916829268294
1464337800.0,1464337829.0,0.07911618597560965,0.7854196341463415
1464337841.0,1464337870.0,-0.03671923069105709,0.7209003008130083
1464337880.0,1464337909.0,-0.14690413922764245,0.6595282520325204
1464337921.0,1464337949.0,-0.26132692886178877,0.5957957398373985
1464337960.0,1464337988.0,-0.3715118373983739,0.5344236910569106
1464338001.0,1464338029.0,-0.48266017004048584,0.47495537246963565
1464338041.0,1464338068.0,-0.40911788663967613,0.612311585020243
1464338081.0,1464338109.0,-0.33371377327935225,0.7531451700404859
1464338121.0,1464338150.0,-0.2583096599190283,0.8939787550607288
1464338161.0,1464338189.0,-0.18476737651821862,1.031334967611336
1464338201.0,1464338228.0,-0.11122509311740891,1.1686911801619433
1464338240.0,1464338269.0,-0.036751894736842095,1.3077860789473683
1464338281.0,1464338309.0,0.03865221862348178,1.4486196639676112
1464338320.0,1464338349.0,0.1121945020242916,1.5859758765182186
1464338361.0,1464338389.0,0.1875986153846153,1.7268094615384613
1464338400.0,1464338430.0,0.2620718137651822,1.8659043603238865
1464338440.0,1464338469.0,0.335614097165992,2.0032605728744937
1464338479.0,1464338508.0,0.40822546558704453,2.138878099190283
1464338769.0,1464338798.0,1.4775588235294117,2.286455323529412
1464338810.0,1464338839.0,1.482051359026369,2.141754514198783
1464338851.0,1464338880.0,1.4865438945233265,1.997053704868154
1464338890.0,1464338919.0,1.4908172819472616,1.859411471602434
1464338931.0,1464338960.0,1.495309817444219,1.7147106622718051
1464338970.0,1464338999.0,1.499583204868154,1.577068429006085
1464339011.0,1464339039.0,1.504020953346856,1.4341322636916836
1464339050.0,1464339078.0,1.508294340770791,1.2964900304259632
1464339090.0,1464339119.0,1.5127320892494929,1.1535538651115618
1464339129.0,1464339158.0,1.517005476673428,1.0159116318458417
1464339170.0,1464339199.0,1.5214980121703854,0.8712108225152129
1464339209.0,1464339238.0,1.5257713995943205,0.733568589249493
1464339248.0,1464339277.0,1.5290588494949495,0.5996612212121212
1464339289.0,1464339317.0,1.4536356585858585,0.7592491393939393
1464339328.0,1464339358.0,1.3791436181818182,0.9168668363636363
1464339369.0,1464339398.0,1.3037204272727272,1.0764547545454546
1464339409.0,1464339438.0,1.2292283868686869,1.2340724515151515
1464339449.0,1464339479.0,1.1538051959595959,1.3936603696969696
1464339489.0,1464339518.0,1.0802443060606062,1.5493078454545455
1464339530.0,1464339557.0,1.0057522656565656,1.7069255424242424
1464339569.0,1464339598.0,0.9312602252525252,1.8645432393939394
1464339610.0,1464339637.0,0.8567681848484848,2.0221609363636364
1464339649.0,1464339678.0,0.7822761444444444,2.179778633333333
1464339688.0,1464339717.0,0.7096464050505051,2.333455887878788
1464339728.0,1464339757.0,0.6351543646464647,2.491073584848485
1464339948.0,1464339977.0,4.174495295315682,3.460774399185336
1464339987.0,1464340016.0,3.8543060896130346,3.3755510590631363
1464340028.0,1464340056.0,3.5218019144602852,3.287049898167006
1464340067.0,1464340096.0,3.197507718940937,3.2007339511201627
1464340108.0,1464340136.0,2.8650035437881876,3.1122327902240325
1464340147.0,1464340176.0,2.540709348268839,3.0259168431771895
1464340187.0,1464340216.0,2.2123101629327904,2.9385082892057026
1464340227.0,1464340255.0,1.888015967413442,2.8521923421588595
1464340267.0,1464340294.0,1.5637217718940937,2.7658763951120164
1464340306.0,1464340335.0,1.2353225865580444,2.6784678411405296
1464340345.0,1464340375.0,0.9110283910386965,2.592151894093686
