#timestamp_start,timestamp_end,correction_x,correction_y
1510430481,1510430527,-0.0007100084747835345,0.0
1510430535,1510430580,-0.0007933681048680055,0.0
1510430588,1510430633,-0.0008891055346883014,0.0
1510430640,1510430687,-0.0009885213032112912,0.0
1510430694,1510430739,-0.0010698314764640649,0.0
1510430747,1510430792,-0.0010951680469344297,0.0
1510430800,1510430846,-0.001017406920734916,0.0
1510430853,1510430898,-0.0008002593903330743,0.0
1510430905,1510430952,-0.0004441240229570599,0.0
1510430959,1510431004,0.0,0.0
1510431012,1510431057,0.0004440954569075527,0.0
1510431066,1510431111,0.0008001328293714892,0.0
1510431118,1510431165,0.001017166084678583,0.0
1510431172,1510431217,0.0010948320642719534,0.0
1510431224,1510431270,0.0010694550715243196,0.0
1510431277,1510431324,0.0009881321296449782,0.0
1510431331,1510431376,0.0008887398033112015,0.0
1510431383,1510431430,0.000793025867508795,0.0
1510431436,1510431482,0.0007096739058298426,0.0
1510431686,1510431733,0.0,-0.0006593936077885355
1510431740,1510431785,0.0,-0.0007366272708015746
1510431794,1510431839,0.0,-0.0008259480180105032
1510431847,1510431893,0.0,-0.0009200087027680205
1510431900,1510431946,0.0,-0.0009990266243123966
1510431954,1510431999,0.0,-0.0010272587563598566
1510432007,1510432053,0.0,-0.0009589837076558525
1510432061,1510432106,0.0,-0.0007575569106554328
1510432113,1510432160,0.0,-0.0004216694940429531
1510432167,1510432212,0.0,0.0
1510432220,1510432266,0.0,0.0004216523589044611
1510432273,1510432319,0.0,0.0007574550315848568
1510432327,1510432372,0.0,0.0009587633854250265
1510432380,1510432426,0.0,0.0010269574184795206
1510432434,1510432479,0.0,0.0009986600733549657
1510432488,1510432533,0.0,0.0009196816369192981
1510432540,1510432585,0.0,0.000825605806304114
1510432594,1510432639,0.0,0.000736292401473628
1510432646,1510432693,0.0,0.0006590635949920082
1510433199,1510433245,0.0007075673408372537,0.0
1510433252,1510433298,0.0007901685156129298,0.0
1510433305,1510433352,0.0008847340978010861,0.0
1510433359,1510433404,0.0009825559092650267,0.0
1510433411,1510433458,0.0010618944972468486,0.0
1510433465,1510433510,0.0010853985427788592,0.0
1510433518,1510433564,0.0010069013657767996,0.0
1510433572,1510433617,0.0007910805908443623,0.0
1510433625,1510433671,0.0004387070468172836,0.0
1510433678,1510433723,0.0,0.0
1510433732,1510433777,-0.0004386842155539136,0.0
1510433784,1510433829,-0.0007909858103482864,0.0
1510433838,1510433883,-0.0010067071195135238,0.0
1510433891,1510433936,-0.0010851335605372955,0.0
1510433945,1510433990,-0.0010615795263403376,0.0
1510433997,1510434042,-0.0009822065614948057,0.0
1510434051,1510434096,-0.0008843831024331878,0.0
1510434103,1510434150,-0.0007898172856289365,0.0
1510434157,1510434202,-0.0007072419742697355,0.0
1510434351,1510434396,0.0,0.0006591706050928397
1510434403,1510434449,0.0,0.0007360591711421103
1510434456,1510434503,0.0,0.0008243266966657859
1510434510,1510434555,0.0,0.0009160804641789345
1510434562,1510434607,0.0,0.0009912178898840197
1510434615,1510434661,0.0,0.0010147245694172246
1510434669,1510434714,0.0,0.0009429265451037648
1510434721,1510434766,0.0,0.0007419153268183421
1510434774,1510434820,0.0,0.00041185319338906854
1510434827,1510434873,0.0,0.0
1510434880,1510434927,0.0,-0.000411839308226926
1510434932,1510434979,0.0,-0.0007418283178396279
1510434986,1510435031,0.0,-0.0009427608536256277
1510435039,1510435085,0.0,-0.0010144945571202236
1510435093,1510435138,0.0,-0.0009909343543723194
1510435145,1510435190,0.0,-0.0009157647174203664
1510435198,1510435244,0.0,-0.0008240223151157015
1510435251,1510435297,0.0,-0.0007357697434791907
1510435304,1510435349,0.0,-0.0006588927937699747
1510435906,1510435933,-0.0005318434693007438,0.0
1510435941,1510435970,-0.0006077853973559135,0.0
1510435976,1510436005,-0.0007070969965197568,0.0
1510436012,1510436040,-0.0008344117790187032,0.0
1510436047,1510436076,-0.0009760339394788015,0.0
1510436082,1510436111,-0.001068018258248886,0.0
1510436118,1510436146,-0.0009836133558910676,0.0
1510436153,1510436182,-0.0006110613644836643,0.0
1510436190,1510436217,0.0,0.0
1510436225,1510436254,0.0006110343399099886,0.0
1510436260,1510436289,0.0009835441141656028,0.0
1510436296,1510436325,0.001067868392246759,0.0
1510436331,1510436360,0.0009758643208231201,0.0
1510436367,1510436395,0.0008342553039164261,0.0
1510436402,1510436432,0.0007069571878747868,0.0
1510436439,1510436467,0.0006076558322764742,0.0
1510436474,1510436503,0.0005317103508909354,0.0
1510436695,1510436723,0.0,-0.0004950787785433004
1510436730,1510436759,0.0,-0.0005653335618859354
1510436767,1510436794,0.0,-0.0006572079727379198
1510436802,1510436831,0.0,-0.0007755236499648314
1510436837,1510436866,0.0,-0.0009090070546725354
1510436873,1510436901,0.0,-0.000999267541588741
1510436908,1510436937,0.0,-0.0009257284070323176
1510436943,1510436972,0.0,-0.0005778679001916516
1510436979,1510437007,0.0,0.0
1510437014,1510437043,0.0,0.0005778466557720103
1510437051,1510437080,0.0,0.0009256517228509384
1510437087,1510437115,0.0,0.0009991332206890514
1510437122,1510437151,0.0,0.0009088699788629592
1510437157,1510437186,0.0,0.0007754072901902559
1510437193,1510437223,0.0,0.000657079541089331
1510437230,1510437258,0.0,0.000565208877208159
1510437265,1510437294,0.0,0.0004949496945916786
