sec,LHC.BPM.1L5.B1_DOROS:POS_H,LHC.BPM.1L5.B1_DOROS:POS_V,LHC.BPM.1L5.B2_DOROS:POS_H,LHC.BPM.1L5.B2_DOROS:POS_V,LHC.BPM.1R5.B1_DOROS:POS_H,LHC.BPM.1R5.B1_DOROS:POS_V,LHC.BPM.1R5.B2_DOROS:POS_H,LHC.BPM.1R5.B2_DOROS:POS_V
1543463775,-2.8284,-1.5244,4.0363,-1.4788,3.5114,-1.7597,-3.71,-1.9167
1543463776,-2.8281,-1.5247,4.0366,-1.4785,3.5113,-1.7593,-3.7103,-1.917
1543463777,-2.8286,-1.5248,4.0362,-1.4784,3.5116,-1.7594,-3.7102,-1.9168
1543463778,-2.8286,-1.5244,4.0361,-1.4785,3.5118,-1.7597,-3.71,-1.9168
1543463779,-2.8288,-1.5242,4.0356,-1.478,3.5117,-1.7598,-3.7094,-1.9173
1543463780,-2.8287,-1.5243,4.0358,-1.478,3.5116,-1.7598,-3.7096,-1.9173
1543463781,-2.8284,-1.5244,4.0358,-1.4779,3.5113,-1.7597,-3.7099,-1.9172
1543463782,-2.8298,-1.5239,4.0342,-1.4785,3.5128,-1.7603,-3.708,-1.9167
1543463783,-2.8326,-1.5238,4.0317,-1.4795,3.5157,-1.7603,-3.7057,-1.9158
1543463784,-2.8347,-1.5237,4.0296,-1.4795,3.518,-1.7603,-3.7034,-1.9159
1543463785,-2.8334,-1.5234,4.0305,-1.4793,3.5165,-1.7606,-3.7044,-1.916
1543463786,-2.8301,-1.5234,4.0334,-1.4784,3.5132,-1.7607,-3.7072,-1.9168
1543463787,-2.8285,-1.5234,4.0346,-1.4782,3.5116,-1.7606,-3.7085,-1.9171
1543463788,-2.8282,-1.5233,4.0359,-1.4785,3.5113,-1.7606,-3.7097,-1.9166
1543463789,-2.8275,-1.5231,4.0368,-1.4789,3.5107,-1.7608,-3.7106,-1.9161
1543463790,-2.8272,-1.5233,4.0369,-1.4789,3.5103,-1.7607,-3.7109,-1.9162
1543463791,-2.8275,-1.5236,4.0374,-1.4786,3.5104,-1.7603,-3.7113,-1.9165
1543463792,-2.8275,-1.5235,4.0365,-1.4784,3.5106,-1.7604,-3.7105,-1.9167
1543463793,-2.8283,-1.5235,4.0357,-1.4781,3.5114,-1.7605,-3.7096,-1.9171
1543463794,-2.828,-1.5234,4.0365,-1.4784,3.5112,-1.7605,-3.7103,-1.9168
1543463795,-2.8279,-1.5235,4.0367,-1.4782,3.511,-1.7604,-3.7105,-1.9169
1543463796,-2.8282,-1.5236,4.0363,-1.4783,3.5113,-1.7604,-3.7102,-1.9169
1543463797,-2.8279,-1.5238,4.0359,-1.4781,3.511,-1.7602,-3.7097,-1.9171
1543463798,-2.8282,-1.5239,4.0357,-1.4779,3.5113,-1.76,-3.7096,-1.9172
1543463799,-2.8287,-1.5238,4.0361,-1.4786,3.5118,-1.76,-3.7098,-1.9169
1543463800,-2.8278,-1.5237,4.0365,-1.4787,3.5108,-1.76,-3.7101,-1.9166
1543463801,-2.8269,-1.524,4.0364,-1.4787,3.5099,-1.7599,-3.7102,-1.9166
1543463802,-2.8269,-1.5239,4.0362,-1.4792,3.5098,-1.76,-3.7099,-1.9163
1543463803,-2.8269,-1.5232,4.037,-1.4794,3.5098,-1.7605,-3.7106,-1.9158
1543463804,-2.8268,-1.5229,4.037,-1.4791,3.5099,-1.7609,-3.7106,-1.9162
1543463805,-2.8264,-1.5229,4.0367,-1.4789,3.5096,-1.7609,-3.7103,-1.9164
1543463806,-2.8263,-1.5232,4.0367,-1.4787,3.5093,-1.7606,-3.7102,-1.9166
1543463807,-2.8263,-1.5228,4.0362,-1.4794,3.5093,-1.761,-3.7101,-1.9159
1543463808,-2.8263,-1.5225,4.0358,-1.48,3.5094,-1.7614,-3.7096,-1.9153
1543463809,-2.8259,-1.5225,4.0359,-1.4799,3.509,-1.7613,-3.7098,-1.9154
1543463810,-2.8257,-1.5221,4.0364,-1.4801,3.5087,-1.7616,-3.7101,-1.9152
1543463811,-2.8256,-1.5219,4.0363,-1.48,3.5086,-1.7618,-3.7101,-1.9152
1543463812,-2.8256,-1.522,4.0361,-1.4797,3.5086,-1.7616,-3.7098,-1.9156
1543463813,-2.8258,-1.5221,4.0362,-1.4797,3.5088,-1.7616,-3.7098,-1.9155
1543463814,-2.8252,-1.5219,4.0363,-1.48,3.5081,-1.7618,-3.71,-1.9153
1543463815,-2.8247,-1.5219,4.0361,-1.4799,3.5078,-1.7618,-3.7097,-1.9154
1543463816,-2.825,-1.5219,4.036,-1.4801,3.5079,-1.7618,-3.7097,-1.915
1543463817,-2.8252,-1.5219,4.0352,-1.4797,3.5082,-1.7618,-3.7091,-1.9155
1543463818,-2.8252,-1.5219,4.0337,-1.4795,3.5083,-1.7618,-3.7076,-1.9156
1543463819,-2.8246,-1.5219,4.0341,-1.4796,3.5076,-1.7617,-3.708,-1.9155
1543463820,-2.824,-1.5217,4.0351,-1.4799,3.507,-1.762,-3.7089,-1.9154
1543463821,-2.8244,-1.5214,4.0348,-1.4805,3.5074,-1.7622,-3.7084,-1.9148
1543463822,-2.8253,-1.522,4.0344,-1.4802,3.5082,-1.7615,-3.708,-1.915
1543463823,-2.8266,-1.5221,4.0335,-1.4805,3.5095,-1.7614,-3.7071,-1.9147
1543463824,-2.8301,-1.5218,4.0309,-1.4805,3.5132,-1.7617,-3.7045,-1.9149
1543463825,-2.8327,-1.5215,4.0286,-1.4806,3.516,-1.762,-3.7022,-1.9149
1543463826,-2.831,-1.5217,4.0304,-1.4805,3.5143,-1.7618,-3.7039,-1.9148
1543463827,-2.8279,-1.5221,4.0331,-1.4805,3.511,-1.7615,-3.7066,-1.9148
1543463828,-2.8264,-1.5222,4.0343,-1.4808,3.5095,-1.7614,-3.708,-1.9144
1543463829,-2.8261,-1.5224,4.0352,-1.481,3.5091,-1.761,-3.7088,-1.9143
1543463830,-2.826,-1.5225,4.0353,-1.4813,3.509,-1.761,-3.7089,-1.914
1543463831,-2.826,-1.5225,4.035,-1.481,3.5091,-1.7609,-3.7088,-1.9142
1543463832,-2.8257,-1.5228,4.0347,-1.4809,3.5087,-1.7605,-3.7086,-1.9141
1543463833,-2.8254,-1.523,4.0356,-1.4811,3.5085,-1.7604,-3.7092,-1.914
1543463834,-2.8253,-1.5227,4.0364,-1.4818,3.5084,-1.7607,-3.71,-1.9134
1543463835,-2.8259,-1.5225,4.0353,-1.4819,3.509,-1.7608,-3.7092,-1.9131
1543463836,-2.8257,-1.5231,4.0346,-1.4821,3.509,-1.7602,-3.7086,-1.913
1543463837,-2.8257,-1.5232,4.0352,-1.4826,3.5088,-1.7601,-3.7087,-1.9127
1543463838,-2.8261,-1.5232,4.0352,-1.4825,3.5091,-1.76,-3.7088,-1.9127
1543463839,-2.8262,-1.5233,4.0348,-1.4822,3.5095,-1.7599,-3.7086,-1.913
1543463840,-2.8263,-1.5233,4.0349,-1.4824,3.5094,-1.7601,-3.7088,-1.9126
1543463841,-2.8263,-1.5236,4.0349,-1.4826,3.5094,-1.7598,-3.7087,-1.9126
1543463842,-2.8267,-1.5237,4.0346,-1.482,3.5099,-1.7595,-3.7081,-1.9132
1543463843,-2.8269,-1.5241,4.0342,-1.4818,3.51,-1.7592,-3.7081,-1.9135
1543463844,-2.8276,-1.5239,4.0341,-1.4821,3.5108,-1.7594,-3.7078,-1.9132
1543463845,-2.8278,-1.5239,4.0345,-1.4828,3.511,-1.7593,-3.7081,-1.9125
1543463846,-2.828,-1.5242,4.0346,-1.4831,3.5111,-1.7589,-3.7084,-1.9122
1543463847,-2.8281,-1.5242,4.034,-1.483,3.5114,-1.759,-3.7079,-1.912
1543463848,-2.828,-1.5241,4.0345,-1.4826,3.5111,-1.7589,-3.7084,-1.9127
1543463849,-2.8272,-1.524,4.0352,-1.4822,3.5102,-1.7591,-3.7089,-1.9129
1543463850,-2.8272,-1.5241,4.0345,-1.4823,3.5105,-1.759,-3.7084,-1.913
1543463851,-2.8281,-1.5242,4.034,-1.4824,3.5113,-1.7588,-3.7079,-1.9127
1543463852,-2.8282,-1.5244,4.0341,-1.4825,3.5113,-1.7586,-3.708,-1.9126
1543463853,-2.8281,-1.5247,4.0344,-1.4823,3.5113,-1.7584,-3.7081,-1.913
1543463854,-2.828,-1.5245,4.0343,-1.4826,3.5112,-1.7585,-3.7079,-1.9127
1543463855,-2.8279,-1.5244,4.0341,-1.4823,3.5111,-1.7585,-3.7079,-1.9128
1543463856,-2.8279,-1.5245,4.0341,-1.4822,3.5112,-1.7586,-3.7079,-1.9128
1543463857,-2.8284,-1.5247,4.0337,-1.4826,3.5117,-1.7584,-3.7073,-1.9128
1543463858,-2.8282,-1.5248,4.0337,-1.4825,3.5115,-1.7582,-3.7072,-1.9128
1543463859,-2.8281,-1.5246,4.0332,-1.4826,3.5115,-1.7582,-3.7071,-1.9126
1543463860,-2.8282,-1.5247,4.0331,-1.4826,3.5116,-1.7581,-3.707,-1.9125
1543463861,-2.828,-1.5247,4.0333,-1.4832,3.5113,-1.7583,-3.7073,-1.912
1543463862,-2.8278,-1.5244,4.0331,-1.483,3.5112,-1.7586,-3.707,-1.9121
1543463863,-2.8281,-1.5243,4.032,-1.4833,3.5116,-1.7586,-3.7059,-1.9118
1543463864,-2.8305,-1.5246,4.03,-1.4836,3.5139,-1.7582,-3.704,-1.9118
1543463865,-2.8338,-1.5249,4.0277,-1.4842,3.5175,-1.7579,-3.7016,-1.911
1543463866,-2.8352,-1.5246,4.0271,-1.4849,3.5189,-1.7582,-3.701,-1.9103
1543463867,-2.8339,-1.5245,4.0287,-1.485,3.5174,-1.7583,-3.7026,-1.9102
1543463868,-2.8316,-1.5246,4.0305,-1.4846,3.5151,-1.7582,-3.7043,-1.9104
1543463869,-2.8302,-1.5249,4.0317,-1.484,3.5136,-1.758,-3.7054,-1.9111
1543463870,-2.8299,-1.525,4.032,-1.484,3.5132,-1.7578,-3.7056,-1.9111
1543463871,-2.8296,-1.525,4.0319,-1.4842,3.513,-1.7579,-3.7054,-1.9111
1543463872,-2.829,-1.5246,4.0321,-1.4852,3.5124,-1.7583,-3.7055,-1.91
1543463873,-2.8288,-1.5245,4.0319,-1.4854,3.5124,-1.7583,-3.7054,-1.9099
1543463874,-2.8288,-1.5249,4.0317,-1.4853,3.5124,-1.758,-3.7053,-1.9101
1543463875,-2.8293,-1.5244,4.0324,-1.4852,3.5128,-1.7583,-3.7062,-1.9098
1543463876,-2.8291,-1.5243,4.0322,-1.4852,3.5125,-1.7584,-3.706,-1.9099
1543463877,-2.8284,-1.5244,4.0324,-1.4854,3.5118,-1.7583,-3.706,-1.9099
1543463878,-2.8282,-1.5244,4.0323,-1.4852,3.5116,-1.7584,-3.7058,-1.9101
1543463879,-2.828,-1.5242,4.0316,-1.4845,3.5115,-1.7586,-3.7052,-1.9105
1543463880,-2.828,-1.5244,4.0322,-1.484,3.5113,-1.7585,-3.706,-1.9112
1543463881,-2.8278,-1.5245,4.0328,-1.4834,3.5109,-1.7582,-3.7064,-1.9117
1543463882,-2.828,-1.5238,4.0323,-1.4839,3.5113,-1.7589,-3.7061,-1.9113
1543463883,-2.8278,-1.5236,4.0327,-1.4843,3.5111,-1.7592,-3.7064,-1.9108
1543463884,-2.8277,-1.5239,4.0327,-1.4842,3.5111,-1.759,-3.7066,-1.911
1543463885,-2.8268,-1.5237,4.0329,-1.4844,3.5103,-1.7592,-3.7065,-1.9108
1543463886,-2.8263,-1.5235,4.0336,-1.484,3.5095,-1.7593,-3.7071,-1.9112
1543463887,-2.8262,-1.5231,4.0344,-1.4841,3.5094,-1.7596,-3.7079,-1.9113
1543463888,-2.8264,-1.5227,4.0337,-1.4843,3.5095,-1.7601,-3.7072,-1.9109
1543463889,-2.8265,-1.5228,4.0331,-1.4844,3.5097,-1.7599,-3.7069,-1.9105
1543463890,-2.8259,-1.5231,4.0337,-1.4843,3.5092,-1.7594,-3.7076,-1.9107
1543463891,-2.8261,-1.5233,4.0341,-1.4844,3.5094,-1.7595,-3.7077,-1.9107
1543463892,-2.8262,-1.5229,4.0339,-1.4849,3.5793,-1.5547,-3.7075,-1.9102
1543463893,-2.8258,-1.5228,4.0339,-1.4854,3.5147,-1.7496,-3.7076,-1.9097
1543463894,-2.8251,-1.523,4.0341,-1.4854,3.511,-1.7618,-3.7077,-1.9097
1543463895,-2.8252,-1.523,4.0336,-1.485,3.5111,-1.7616,-3.7071,-1.9103
1543463896,-2.8251,-1.5232,4.0337,-1.4851,3.5108,-1.7615,-3.7072,-1.91
1543463897,-2.8247,-1.523,4.0334,-1.4852,3.5105,-1.7615,-3.7071,-1.9098
1543463898,-2.825,-1.5227,4.0329,-1.4855,3.5108,-1.7617,-3.7066,-1.9095
1543463899,-2.8257,-1.5226,4.0333,-1.4861,3.5116,-1.7619,-3.7068,-1.9089
1543463900,-2.8266,-1.5229,4.0338,-1.4862,3.5124,-1.7616,-3.7073,-1.9089
1543463901,-2.8267,-1.5233,4.0339,-1.4864,3.5124,-1.7612,-3.7074,-1.9089
1543463902,-2.8265,-1.523,4.0338,-1.4861,3.5122,-1.7615,-3.7074,-1.9092
1543463903,-2.8265,-1.5228,4.0331,-1.4857,3.5122,-1.7617,-3.7067,-1.9093
1543463904,-2.8279,-1.5229,4.0324,-1.4859,3.5136,-1.7615,-3.706,-1.9092
1543463905,-2.8306,-1.5231,4.03,-1.4865,3.5164,-1.7614,-3.7036,-1.9088
1543463906,-2.8338,-1.5233,4.027,-1.4868,3.5199,-1.7613,-3.7004,-1.9086
1543463907,-2.8343,-1.5233,4.0267,-1.4867,3.5205,-1.7612,-3.7004,-1.9086
1543463908,-2.8311,-1.5234,4.0289,-1.4866,3.5172,-1.761,-3.7027,-1.9085
1543463909,-2.8282,-1.5232,4.0309,-1.4868,3.5142,-1.7611,-3.7047,-1.9083
1543463910,-2.8272,-1.5234,4.0322,-1.4867,3.5132,-1.761,-3.706,-1.9085
1543463911,-2.8272,-1.5234,4.0324,-1.4865,3.5132,-1.761,-3.7062,-1.9085
1543463912,-2.8267,-1.5228,4.0321,-1.4867,3.5126,-1.7615,-3.706,-1.9084
1543463913,-2.8264,-1.5229,4.032,-1.4868,3.5122,-1.7614,-3.7055,-1.9084
1543463914,-2.8261,-1.523,4.0317,-1.4872,3.512,-1.7614,-3.7052,-1.908
1543463915,-2.826,-1.5232,4.032,-1.4873,3.512,-1.7612,-3.7057,-1.9079
1543463916,-2.8255,-1.5228,4.0321,-1.4878,3.5114,-1.7617,-3.7057,-1.9074
1543463917,-2.8255,-1.5227,4.0317,-1.4874,3.5114,-1.7617,-3.7056,-1.9076
1543463918,-2.8258,-1.5227,4.0319,-1.4865,3.5115,-1.7616,-3.7056,-1.9086
1543463919,-2.8249,-1.522,4.0324,-1.4866,3.5106,-1.7623,-3.7059,-1.9085
1543463920,-2.8246,-1.5221,4.0323,-1.4861,3.5105,-1.7623,-3.7058,-1.9091
1543463921,-2.8245,-1.5218,4.0322,-1.4862,3.5103,-1.7626,-3.7059,-1.909
1543463922,-2.8247,-1.5215,4.0324,-1.4867,3.5106,-1.7629,-3.706,-1.9084
1543463923,-2.8248,-1.5215,4.0321,-1.4871,3.5107,-1.7628,-3.7057,-1.908
1543463924,-2.8245,-1.5214,4.0321,-1.487,3.5105,-1.7629,-3.7058,-1.908
1543463925,-2.8247,-1.5215,4.0328,-1.4866,3.5105,-1.7628,-3.7062,-1.9084
1543463926,-2.8253,-1.5213,4.0324,-1.4864,3.5112,-1.7628,-3.7058,-1.9087
1543463927,-2.8252,-1.5213,4.0327,-1.4862,3.5111,-1.7628,-3.706,-1.9088
1543463928,-2.8251,-1.5214,4.0326,-1.4863,3.511,-1.7628,-3.706,-1.9088
1543463929,-2.8253,-1.5216,4.0322,-1.486,3.5113,-1.7626,-3.7054,-1.9091
1543463930,-2.8253,-1.5217,4.0324,-1.4862,3.5112,-1.7625,-3.7058,-1.9088
1543463931,-2.8256,-1.5216,4.0325,-1.4865,3.5114,-1.7626,-3.7059,-1.9085
1543463932,-2.8254,-1.5215,4.0325,-1.4867,3.5113,-1.7626,-3.7058,-1.9083
1543463933,-2.8253,-1.5215,4.0322,-1.4865,3.5112,-1.7625,-3.7058,-1.9084
1543463934,-2.8257,-1.5215,4.0321,-1.4865,3.5115,-1.7626,-3.7058,-1.9084
1543463935,-2.8258,-1.5216,4.0327,-1.4869,3.5116,-1.7625,-3.706,-1.9081
1543463936,-2.8254,-1.5216,4.0331,-1.4874,3.5113,-1.7624,-3.7066,-1.9077
1543463937,-2.826,-1.5216,4.0335,-1.4873,3.511,-1.7624,-3.7061,-1.9076
1543463938,-2.8277,-1.5213,4.0354,-1.488,3.5092,-1.7627,-3.7046,-1.9069
1543463939,-2.8301,-1.5216,4.0395,-1.4885,3.5061,-1.7624,-3.7032,-1.9064
1543463940,-2.8324,-1.5218,4.0424,-1.4882,3.5042,-1.7622,-3.7017,-1.9066
1543463941,-2.8334,-1.5214,4.0435,-1.4887,3.5034,-1.7627,-3.7008,-1.9064
1543463942,-2.8335,-1.5213,4.0436,-1.4882,3.5033,-1.7628,-3.7007,-1.9068
1543463943,-2.834,-1.5214,4.0432,-1.488,3.504,-1.7627,-3.7003,-1.9071
1543463944,-2.834,-1.5217,4.0433,-1.488,3.5039,-1.7626,-3.7004,-1.9071
1543463945,-2.8352,-1.5217,4.042,-1.4882,3.505,-1.7625,-3.6992,-1.9069
1543463946,-2.8389,-1.522,4.0389,-1.4881,3.5089,-1.762,-3.6961,-1.907
1543463947,-2.8424,-1.5221,4.0364,-1.4876,3.5124,-1.7619,-3.6938,-1.9073
1543463948,-2.8416,-1.5215,4.0373,-1.4877,3.5115,-1.7625,-3.6947,-1.9074
1543463949,-2.8381,-1.5216,4.0409,-1.4876,3.508,-1.7623,-3.6981,-1.9075
1543463950,-2.8358,-1.522,4.0425,-1.4875,3.5059,-1.7621,-3.6996,-1.9075
1543463951,-2.8349,-1.5217,4.0421,-1.4873,3.505,-1.7622,-3.6995,-1.9077
1543463952,-2.835,-1.5217,4.0421,-1.487,3.5048,-1.7624,-3.6995,-1.9078
1543463953,-2.8346,-1.5215,4.043,-1.487,3.5045,-1.7625,-3.7002,-1.908
1543463954,-2.8342,-1.5211,4.043,-1.4872,3.5042,-1.7627,-3.7001,-1.9079
1543463955,-2.8341,-1.5212,4.0421,-1.4866,3.5042,-1.7628,-3.6995,-1.9083
1543463956,-2.8333,-1.5214,4.0407,-1.4858,3.5051,-1.7625,-3.7001,-1.9091
1543463957,-2.8316,-1.5215,4.0384,-1.4855,3.5078,-1.7623,-3.7023,-1.9094
1543463958,-2.8283,-1.5211,4.0363,-1.4842,3.5098,-1.7628,-3.7055,-1.9108
1543463959,-2.8265,-1.5203,4.0369,-1.4824,3.5113,-1.7636,-3.7091,-1.9125
1543463960,-2.8299,-1.5202,4.0361,-1.4798,3.5154,-1.7637,-3.7092,-1.9152
1543463961,-2.8318,-1.52,4.035,-1.4789,3.5173,-1.7639,-3.7083,-1.916
1543463962,-2.8302,-1.52,4.0355,-1.4788,3.5159,-1.7639,-3.7089,-1.9162
1543463963,-2.8312,-1.5208,4.0347,-1.4779,3.5168,-1.763,-3.7077,-1.9172
1543463964,-2.8334,-1.5207,4.0348,-1.4773,3.5186,-1.7631,-3.7078,-1.9179
1543463965,-2.8334,-1.5201,4.0356,-1.4776,3.5187,-1.7635,-3.7086,-1.9174
1543463966,-2.8325,-1.5204,4.0354,-1.4782,3.5181,-1.7634,-3.7084,-1.9168
1543463967,-2.8315,-1.521,4.0352,-1.4783,3.517,-1.7627,-3.7083,-1.9168
1543463968,-2.83,-1.5208,4.0349,-1.4793,3.5157,-1.763,-3.708,-1.9157
1543463969,-2.8304,-1.5204,4.0334,-1.4797,3.5161,-1.7634,-3.7066,-1.9153
1543463970,-2.8308,-1.5205,4.0339,-1.4795,3.5165,-1.7632,-3.707,-1.9156
