Timestamp,B1_H_L,B1_H_R,B1_V_L,B1_V_R,B2_H_L,B2_H_R,B2_V_L,B2_V_R
1530355701,-5.07279,-4.69867,-0.80868,-3.49951,-6.30702,-6.8029,2.78588,3.47121
1530355703,-5.38175,-4.42489,-0.128316,-3.59903,-6.44039,-6.84946,2.21023,3.098
1530355705,-5.17809,-4.29687,0.167158,-2.97105,-6.03697,-7.10714,2.67743,3.38608
1530355707,-5.87904,-4.63019,-0.098006,-3.47645,-6.19933,-6.85565,2.48728,3.44576
1530355709,-5.62528,-4.4337,-0.00981666,-3.44331,-6.03757,-6.76741,2.08351,3.33081
1530355711,-4.62534,-4.19723,-0.0486449,-3.2722,-6.57167,-6.77402,1.84013,2.85465
1530355713,-4.98445,-4.73153,-0.102544,-3.82307,-6.28851,-6.9032,1.48274,2.58379
1530355715,-4.67964,-4.93026,0.174568,-3.62979,-6.39434,-6.93757,1.53472,3.21113
1530355717,-5.29404,-4.7909,-0.139624,-3.43261,-6.41496,-7.1692,1.55225,2.80756
1530355719,-5.00299,-4.77311,-0.117433,-3.54005,-6.78306,-6.90868,2.29566,3.19309
1530355721,-4.71113,-4.41371,0.435361,-3.70811,-6.40183,-7.06204,1.37448,3.02288
1530355723,-5.00847,-4.68833,-0.0177663,-4.24423,-5.92594,-6.74559,1.65538,3.03821
1530355725,-4.43363,-4.47988,0.182873,-3.35387,-6.11316,-7.06217,2.56571,3.3642
1530355727,-4.4403,-4.64097,-0.0091105,-2.96735,-6.33058,-7.13893,1.33715,3.45208
1530355729,-4.24863,-4.4199,-0.373787,-3.1446,-6.83969,-7.30884,1.92407,3.11976
1530355731,-4.9614,-4.2658,-0.226113,-3.06009,-6.91211,-7.13957,1.56917,3.6756
1530355733,-5.2367,-4.49216,-0.167529,-3.31593,-6.37271,-6.89742,1.33941,3.30204
1530355735,-4.74503,-4.17602,-0.822172,-3.55778,-5.65626,-6.83343,2.30918,3.0862
1530355737,-4.81695,-4.41216,-1.00948,-4.00966,-5.71557,-6.72793,2.54174,2.81407
1530355739,-4.73083,-4.52339,-0.246597,-3.27186,-6.04292,-7.1087,2.03021,3.25827
1530355741,-5.2605,-4.23941,-1.29266,-3.85556,-5.91412,-7.11488,1.31323,3.14254
1530355743,-5.37922,-4.81432,-0.540841,-4.16169,-6.53693,-7.19149,1.653,3.19575
1530355745,-4.89125,-4.69536,0.103683,-3.65447,-6.0461,-7.187,1.27898,4.33547
1530355747,-5.13178,-4.54782,-0.31805,-2.98665,-6.13752,-7.04662,1.60085,3.29661
