Timestamp,B1_H_L,B1_H_R,B1_V_L,B1_V_R,B2_H_L,B2_H_R,B2_V_L,B2_V_R
1440462964,-22.1749,-21.4997,-0.676796,-6.47809,15.6374,12.6162,-9.19615,-9.11669
1440462969,-22.9981,-21.7561,-1.27484,-6.96997,16.0746,12.5071,-11.1867,-9.80434
1440462974,-22.6909,-21.8696,-0.798206,-6.57075,15.8163,12.7091,-15.0367,-14.3091
1440462979,-22.1385,-22.3229,-1.60168,-7.10063,16.0393,13.251,-19.6348,-18.8558
1440462984,-22.8812,-22.4662,-1.86179,-7.15419,16.2162,13.0927,-20.9796,-19.0022
1440462989,-22.7458,-21.8289,-1.3079,-6.46861,15.7508,12.6103,-20.8708,-19.8024
1440462994,-22.4423,-22.1501,-0.810124,-6.31848,16.2341,13.1207,-20.5552,-20.1602
1440462999,-22.9202,-22.6198,-1.28169,-6.51998,16.4593,13.0208,-20.0569,-19.41
1440463004,-22.5774,-22.0853,-1.53803,-7.52923,15.9741,13.6515,-20.5456,-20.3302
1440463009,-23.6959,-22.657,-1.49114,-6.87121,15.9559,13.9906,-20.4893,-18.7391
1440463014,-23.1486,-22.9043,-1.54475,-6.04159,16.1596,14.4372,-20.5999,-20.1083
1440463019,-23.0688,-22.7566,-1.92264,-5.949,16.4432,14.815,-21.1691,-20.0982
1440463024,-22.8848,-22.1854,-1.26405,-5.69748,16.2775,15.6066,-20.5885,-20.1253
1440463029,-22.7479,-22.2383,-1.37042,-5.26222,16.2787,15.7568,-20.8563,-19.2769
1440463034,-22.7037,-22.0948,-1.654,-4.8894,15.8236,15.5601,-20.0408,-18.6266
1440463039,-23.4031,-22.3608,-1.8561,-4.59898,15.7959,15.5444,-20.0795,-18.4418
1440463044,-23.4717,-22.5871,-1.48144,-5.11206,15.4883,15.2596,-20.2366,-18.4383
1440463049,-23.1518,-22.4057,-1.80273,-4.67145,15.9866,14.9943,-20.4878,-19.0399
1440463054,-22.5199,-22.1357,-2.06969,-4.68612,15.9715,14.9449,-20.2101,-18.2663
1440463059,-23.6822,-22.4326,-0.926864,-3.73094,15.691,14.3708,-19.4844,-17.4828
1440463064,-23.3069,-21.984,-2.06724,-4.18242,15.4915,14.3333,-20.2703,-19.1973
1440463069,-22.6214,-22.126,-2.30765,-3.91873,15.4447,13.9812,-19.5646,-18.3961
1440463074,-22.0664,-22.304,-1.9173,-4.13238,15.8347,14.0437,-19.9509,-18.6089
1440463079,-22.5704,-21.9486,-1.92263,-3.82195,15.2414,13.5664,-19.9666,-18.5616
1440463084,-22.3414,-22.1661,-1.32176,-3.9797,15.3575,13.2923,-19.7523,-18.4737
1440463089,-22.9378,-22.7095,-1.26462,-3.31247,15.3281,13.3486,-20.2571,-18.897
1440463094,-22.7818,-22.6549,-2.35763,-3.42192,15.6207,13.2269,-19.878,-19.1392
1440463099,-22.4722,-22.6019,-0.833334,-2.47516,15.4802,13.3534,-20.3561,-18.5548
1440463104,-22.247,-22.6552,-1.11098,-2.07454,15.6178,12.3545,-20.2153,-18.6874
1440463109,-23.4305,-22.9563,-1.03663,-2.74944,15.6981,12.9805,-19.9827,-18.4831
1440463114,-23.0045,-23.0885,-1.58432,-2.96842,15.5122,13.3053,-19.8078,-18.2748
1440463119,-23.1051,-22.8258,-2.08145,-2.83605,15.5047,12.7324,-19.6673,-18.3526
1440463124,-22.0083,-22.566,-2.18627,-2.61267,15.5762,12.4732,-19.9687,-18.2293
1440463129,-22.7161,-22.6193,-0.796434,-2.57332,15.9571,12.7793,-19.0127,-18.4765
1440463134,-21.8186,-22.226,-2.23728,-2.33631,15.7467,12.6792,-19.8694,-19.287
1440463139,-20.6737,-21.6533,-1.9144,-2.72289,15.2072,11.5651,-20.3374,-18.7303
1440463144,-21.1533,-22.3466,-1.08535,-2.90857,15.0879,11.0511,-19.9998,-19.4861
1440463149,-22.4215,-22.4415,-2.25502,-3.17332,15.4794,11.6346,-19.8294,-19.5545
1440463154,-21.8432,-22.0619,-1.31679,-2.9621,15.3947,11.9237,-20.2438,-18.9462
1440463159,-21.5504,-22.1789,-1.29555,-2.54033,15.4231,11.5536,-19.6523,-19.2071
1440463164,-21.7164,-21.9037,-1.81969,-1.99799,15.3294,11.5153,-20.0276,-19.9793
1440463169,-21.7024,-22.4017,-1.92705,-2.01881,15.1989,12.1284,-19.7934,-19.2248
1440463174,-21.9586,-22.1774,-2.28519,-1.87706,15.4956,11.9144,-19.6585,-19.0961
1440463179,-21.3478,-21.92,-1.44929,-2.05702,14.6447,11.349,-19.5822,-19.4447
1440463184,-21.4109,-21.8132,-1.54278,-2.40308,15.2066,11.6407,-19.8524,-19.3474
1440463189,-21.2844,-21.2341,-2.37224,-1.39618,15.3858,11.8549,-20.0348,-19.0272
1440463194,-20.9216,-20.5813,-2.83159,-3.10613,15.1939,11.5262,-19.5038,-18.8304
1440463199,-20.9336,-21.5203,-2.44437,-3.81041,15.5817,11.5879,-19.3695,-19.5927
1440463204,-20.8041,-21.238,-1.1764,-3.71134,15.8332,11.2816,-18.9925,-19.0836
1440463209,-21.0816,-20.9495,-1.36061,-4.20821,15.3948,11.2244,-18.7584,-18.6287
1440463214,-21.0648,-20.9631,-1.78269,-4.39307,16.0096,11.3025,-18.7313,-18.6851
1440463219,-21.0693,-20.6473,-0.594564,-3.54078,15.3792,11.38,-19.7561,-18.5937
1440463224,-21.058,-20.4387,-1.95134,-4.22677,15.035,11.2412,-19.4551,-19.2778
1440463229,-21.4108,-20.5268,-1.13327,-5.11209,15.2664,11.365,-19.4795,-19.1765
1440463234,-21.1748,-20.6509,-1.0881,-5.33061,15.3193,11.2516,-19.6749,-19.358
1440463239,-20.6408,-19.6959,-0.693116,-5.71303,15.2264,11.5952,-19.9605,-20.0672
1440463244,-21.73,-19.6945,-0.248823,-6.41748,14.5945,11.9416,-20.0514,-20.2402
1440463249,-21.0645,-19.5773,-1.17221,-6.74378,14.7047,12.2926,-19.8541,-20.6717
1440463254,-21.0635,-19.962,-2.24406,-7.70664,14.8665,12.6958,-20.0188,-20.4966
1440463259,-21.1394,-19.893,-2.29205,-8.39068,15.0213,12.7492,-20.1782,-19.8568
1440463264,-21.6495,-19.8628,-2.14513,-7.95314,14.7662,13.1947,-20.0457,-19.7601
1440463269,-21.6558,-20.5122,-2.70672,-8.27982,14.9653,13.8661,-20.0684,-18.7588
1440463274,-21.4435,-20.2949,-1.72876,-8.13443,14.9492,13.9451,-19.9737,-19.3844
1440463279,-21.6085,-20.4231,-1.53042,-7.2213,14.9174,13.5934,-19.5072,-19.1679
1440463284,-21.5035,-20.8502,-0.277857,-7.43514,14.5323,13.6664,-19.5313,-19.6035
1440463289,-21.8783,-20.381,-0.622864,-7.37706,14.1292,12.7448,-19.6512,-18.5632
1440463294,-21.2519,-20.9047,-1.10489,-6.68481,14.5491,14.3471,-19.5184,-17.8171
1440463299,-21.6629,-21.1647,-1.66166,-6.25312,16.3798,14.9731,-19.6582,-18.8413
1440463304,-22.6996,-22.3058,-1.16149,-6.25321,17.2583,15.918,-19.5386,-18.1056
1440463309,-22.2981,-21.7648,-0.985434,-5.63996,16.8258,15.6484,-19.0551,-18.9174
1440463314,-21.1363,-21.6548,-0.611173,-5.72551,16.4186,14.8816,-19.9085,-17.5254
1440463319,-21.195,-21.966,-1.26438,-6.15334,15.6832,13.4527,-19.8032,-18.8392
1440463324,-22.1113,-21.8615,-0.658328,-5.94417,15.6843,13.508,-20.007,-18.1617
1440463329,-22.5904,-21.7483,-0.639963,-5.48157,15.1637,13.4565,-19.9717,-18.7718
1440463334,-22.814,-21.7679,-0.672679,-4.83925,15.456,13.2023,-19.6778,-19.1542
1440463339,-22.9896,-22.5561,-1.25913,-5.32267,15.7674,13.1682,-19.9158,-19.1698
1440463344,-22.9521,-22.1695,-1.24866,-3.65257,15.06,13.1226,-19.7258,-19.3698
1440463349,-22.4861,-21.725,-1.10419,-4.07563,14.8352,13.1497,-19.526,-19.6689
1440463354,-22.3811,-21.5961,-1.04079,-4.21969,15.1959,13.4598,-19.6019,-19.7703
1440463359,-22.2943,-21.5034,-1.21175,-3.98845,14.9058,13.3316,-19.6509,-20.3667
1440463364,-22.1381,-21.2255,-1.31897,-3.82672,14.6774,12.4673,-19.2602,-20.1255
1440463369,-22.3264,-21.8854,-1.58679,-3.76193,14.9246,12.6405,-19.4182,-20.4573
1440463374,-21.9777,-21.4632,-2.19454,-3.2725,14.6598,12.633,-19.3168,-20.3825
1440463379,-21.5398,-22.1126,-1.96653,-2.29097,14.3813,12.8641,-20.3586,-20.6365
1440463384,-21.7349,-21.539,-1.4388,-2.76975,14.2701,12.4561,-20.5002,-19.7803
1440463389,-21.4825,-21.7376,-0.68149,-2.78592,14.1371,11.9596,-19.6849,-19.7487
1440463394,-21.4713,-21.3284,-1.41321,-2.8633,14.3708,11.8548,-19.3726,-19.683
1440463399,-21.2282,-20.4637,-1.72739,-2.44831,14.8459,12.4752,-19.2869,-20.6777
1440463404,-20.9843,-20.6232,-1.45918,-2.85776,14.2468,12.1516,-19.792,-20.6241
1440463409,-20.9323,-20.7652,-0.691371,-2.22812,14.1583,11.7186,-19.406,-20.9147
1440463414,-21.3685,-21.2031,-0.266556,-2.62255,14.6463,12.1351,-19.613,-20.9992
1440463419,-21.7636,-21.9229,0.0209975,-2.17195,14.7199,12.1854,-19.4906,-20.1517
1440463424,-21.0277,-21.612,-0.786837,-2.30913,14.9212,11.9897,-19.1131,-19.4437
1440463429,-22.0343,-21.9278,-0.150989,-1.66214,15.0205,12.0129,-19.6472,-20.4627
1440463434,-20.9918,-21.2631,-0.378385,-1.924,15.467,12.5429,-19.2297,-20.141
1440463439,-21.4772,-21.2553,-0.79225,-1.63416,15.4943,12.2183,-19.3468,-20.3396
1440463444,-21.2376,-21.3435,-0.652537,-1.96611,14.2695,11.8146,-19.6438,-19.9244
1440463449,-21.1989,-21.771,-1.00561,-1.66677,14.3879,11.9337,-19.2369,-20.3666
1440463454,-21.2204,-21.5471,-1.18819,-1.51742,14.4656,12.3933,-18.8474,-20.7335
1440463459,-21.8536,-21.3515,-0.444091,-1.14758,14.5494,13.3393,-19.2828,-19.883
1440463464,-21.6498,-22.2828,-0.625431,-1.23945,14.4765,12.7046,-20.0709,-20.4656
1440463469,-21.2607,-22.2245,-0.484991,-1.58688,14.2877,12.7793,-19.2615,-19.9705
1440463474,-21.9185,-21.9014,-1.53726,-1.94089,15.4109,13.4434,-19.6552,-20.055
1440463479,-21.857,-21.4592,-1.51478,-1.80395,14.1965,12.6736,-19.7194,-20.1873
1440463484,-20.8009,-22.129,-0.824523,-0.677053,13.6867,12.4067,-19.0194,-19.8772
1440463489,-20.2591,-22.2468,-1.53475,-1.00525,12.9891,10.6415,-19.4172,-19.8188
1440463494,-20.2217,-21.5567,-0.604666,-0.581892,12.3012,9.7686,-19.7714,-19.9156
1440463499,-19.876,-21.5881,-1.52816,-1.33421,11.0131,8.58359,-19.5338,-19.9393
1440463504,-20.9433,-22.5618,-0.993607,-0.594313,11.2413,8.68627,-20.1987,-20.2453
1440463509,-21.0636,-21.6664,-1.62045,-1.17906,12.7111,9.84605,-20.0261,-20.9684
1440463514,-21.1474,-22.5529,-1.22867,-0.727229,13.2491,10.804,-20.5679,-20.5619
1440463519,-21.082,-21.9888,-0.464551,-1.29897,13.1752,11.4843,-19.8277,-19.6997
1440463524,-21.1957,-21.6692,-2.63138,-2.13343,13.7392,12.7325,-19.8006,-20.3303
1440463529,-21.4689,-21.2117,-1.459,-2.31405,14.3889,12.8595,-19.3344,-19.9527
1440463534,-20.9648,-20.7808,-1.14699,-2.44176,14.093,12.7637,-19.6134,-20.7708
1440463539,-21.1432,-20.4019,-1.14628,-2.7603,14.1765,13.2399,-19.1883,-19.312
1440463544,-21.1898,-21.0252,-0.0706219,-2.604,14.1428,12.5422,-19.199,-19.4779
1440463549,-20.6131,-20.5389,-0.948275,-3.23352,13.8693,12.2737,-19.4855,-19.5327
1440463554,-20.8012,-20.5425,-1.24565,-4.25246,14.159,11.9065,-18.9413,-19.8235
1440463559,-20.624,-20.387,-1.12256,-4.84726,13.4676,11.8531,-19.0576,-19.4211
1440463564,-20.8894,-20.6614,-1.39885,-5.18347,13.8594,11.383,-20.1034,-19.2506
1440463569,-20.8055,-20.879,-1.82844,-5.18884,13.5381,11.7136,-19.8643,-19.5774
1440463574,-20.4804,-21.0076,-1.57852,-5.99825,13.5367,11.612,-19.5205,-19.2547
1440463579,-20.7445,-21.0544,-1.31836,-5.31272,14.4658,11.0291,-19.4374,-19.1868
1440463584,-20.6566,-21.5541,-1.21856,-5.84534,13.808,10.7142,-19.7064,-19.436
1440463589,-20.2551,-21.3958,-1.74249,-5.44185,14.4388,10.8564,-19.5435,-19.9293
1440463594,-19.9953,-21.4212,-1.87338,-5.29657,13.516,10.1766,-18.7939,-18.9502
1440463599,-20.0862,-21.327,-1.94758,-4.95328,13.7739,10.8656,-19.5575,-19.3731
1440463604,-19.7099,-21.1316,-1.44259,-4.95393,13.6147,10.1579,-20.2236,-19.0867
1440463609,-19.9648,-21.7519,-0.683744,-4.53045,14.4387,10.2393,-19.5757,-19.6809
1440463614,-19.7952,-21.9898,-0.69076,-4.61342,14.6173,10.2549,-19.3661,-19.0886
1440463619,-19.7471,-21.4629,-1.81111,-4.5274,14.3786,9.88375,-19.6894,-19.2221
1440463624,-19.6209,-21.6215,0.32886,-4.55789,14.4927,10.4251,-19.8877,-19.0371
1440463629,-19.8565,-22.055,-0.367755,-4.92791,14.333,9.86513,-19.9857,-18.5826
1440463634,-20.0303,-21.4536,0.332231,-4.48945,14.1632,10.8388,-19.7795,-18.9034
1440463639,-19.8563,-21.5024,-0.380335,-4.23981,14.3059,10.231,-19.792,-18.8804
1440463644,-20.0036,-21.9587,0.184952,-3.87154,14.5151,10.8764,-19.7536,-18.859
1440463649,-20.2827,-22.2829,-0.661579,-3.90341,14.3723,10.2927,-19.2086,-18.713
1440463654,-20.3093,-21.6845,-0.0644232,-3.7221,14.602,9.90644,-19.4147,-19.3816
1440463659,-20.4051,-21.7273,0.398711,-3.50309,14.4952,9.54362,-19.9148,-18.7202
1440463664,-20.5192,-22.1029,-0.558469,-2.99383,13.638,9.35208,-20.1236,-18.3234
1440463669,-21.5046,-21.8392,0.437028,-3.51813,13.5782,9.41941,-19.3441,-19.8742
1440463674,-21.0144,-22.0809,-0.0150993,-3.76397,13.6583,9.66129,-20.0787,-19.7608
1440463679,-21.2914,-22.2477,-0.105121,-3.07392,13.7879,9.5221,-19.3077,-17.7578
1440463684,-21.35,-22.4166,-0.22343,-3.19272,14.3546,9.68603,-18.9878,-19.2252
1440463689,-20.7344,-22.477,-0.120944,-2.9204,14.2896,9.87117,-19.8655,-18.0913
1440463694,-20.9382,-21.9195,-0.150651,-3.01018,14.0234,9.58945,-19.4295,-18.3797
1440463699,-20.6846,-21.3806,-0.941301,-3.22063,14.2594,9.84454,-19.4263,-19.6009
1440463704,-20.0923,-21.6907,-0.373072,-3.29116,14.2751,9.36457,-19.3691,-19.4245
1440463709,-20.3799,-21.3595,-1.48469,-3.83178,14.383,9.14974,-19.2335,-18.7922
1440463714,-20.2476,-21.84,0.0419978,-3.3346,14.4502,10.1321,-19.2367,-18.0887
1440463719,-21.9997,-22.4966,0.299243,-2.96151,13.9772,10.0726,-19.9821,-18.793
1440463724,-21.1262,-22.3903,0.337786,-2.78031,13.9188,9.25657,-19.8951,-19.4834
1440463729,-21.4685,-23.1009,0.112882,-2.79714,13.4918,9.04696,-19.5895,-18.8464
1440463734,-20.982,-22.9105,-1.01749,-3.329,13.7903,9.09983,-19.9794,-19.785
1440463739,-20.3537,-22.2366,-0.75679,-3.17782,13.8994,9.03192,-19.503,-19.7141
1440463744,-20.5155,-22.447,-0.772303,-3.16118,14.0434,9.19175,-19.326,-18.9129
1440463749,-20.8298,-22.3509,-1.11102,-2.33297,13.9404,9.13423,-20.0562,-19.2957
1440463754,-21.0747,-22.2432,-1.52538,-2.68176,13.6693,8.80953,-20.3004,-19.3513
1440463759,-20.961,-23.1203,-1.57176,-2.21153,14.3027,9.15442,-19.824,-19.4396
1440463764,-20.6398,-22.6282,-1.87245,-1.37641,13.4456,8.98967,-20.1197,-19.1647
1440463769,-21.8125,-22.2752,-1.65562,-2.29697,13.5566,8.47611,-19.0872,-19.2847
1440463774,-21.6771,-22.4738,-1.31248,-3.01914,13.4807,8.64234,-18.7941,-19.9502
1440463779,-21.5718,-22.2716,-0.903061,-2.04039,13.4198,8.62983,-19.3728,-20.4031
1440463784,-20.5792,-22.2747,-1.77937,-2.48055,13.0048,8.30878,-19.6091,-19.459
1440463789,-21.1283,-22.432,-0.624538,-3.44575,12.4176,8.94513,-19.465,-19.5435
1440463794,-21.4481,-21.7937,-1.95403,-3.44627,13.1837,9.21538,-19.292,-19.5461
1440463799,-20.7812,-21.3552,-0.997773,-3.0678,13.7028,10.1486,-20.0421,-20.0103
1440463804,-20.8492,-21.0607,-1.00519,-3.74004,12.9655,10.6141,-20.4061,-20.5713
1440463809,-20.722,-21.1403,-1.32959,-4.33962,12.6281,11.394,-20.7273,-20.1201
1440463814,-20.3904,-20.5904,-0.806901,-4.40388,12.917,11.7298,-20.1624,-19.8728
1440463819,-20.9532,-21.1511,-1.75533,-4.57696,12.3891,11.9172,-19.7347,-19.7544
1440463824,-20.5905,-20.5668,-0.94619,-5.28056,12.7251,11.9666,-19.2366,-19.2413
1440463829,-20.1525,-19.4848,-0.669775,-6.20768,9.22972,9.12997,-19.692,-18.8705
1440463834,-18.969,-19.0053,-0.492313,-6.35699,9.41958,8.37826,-19.6978,-18.2257
1440463839,-20.35,-20.4542,-1.06443,-6.7449,10.8302,9.72787,-20.2345,-18.2432
1440463844,-20.9464,-21.0196,-0.413751,-6.48219,12.0743,10.2804,-19.7049,-18.5492
1440463849,-20.4039,-21.1123,-1.60353,-6.07964,11.567,9.3267,-19.5621,-17.8049
1440463854,-20.5122,-20.4297,-0.334556,-6.11405,11.4034,9.09918,-19.7731,-17.8401
1440463859,-19.1318,-19.8408,-1.028,-6.79883,11.8773,9.47486,-19.1147,-18.2066
1440463864,-19.3135,-19.9966,-0.295904,-6.48906,11.7995,8.72973,-19.6569,-18.6793
1440463869,-19.3967,-20.1351,-0.369679,-5.77126,11.4379,8.40903,-20.0809,-18.6353
1440463874,-19.9814,-20.1151,-0.407786,-6.39199,10.6719,8.72446,-19.9174,-18.4489
1440463879,-20.3226,-20.599,-1.57918,-6.14971,13.6772,12.062,-19.4363,-17.687
1440463884,-21.0951,-21.8658,-0.293544,-5.71569,16.2913,14.6448,-20.0578,-18.0738
1440463889,-20.6445,-21.4186,-0.465657,-5.56657,17.2493,13.0491,-18.7991,-18.2108
1440463894,-18.9862,-19.8013,-0.902431,-5.925,10.5612,8.67307,-19.0219,-18.6274
1440463899,-18.7977,-19.0501,-0.680225,-6.4912,11.5177,7.9774,-19.5536,-18.1927
1440463904,-19.7218,-20.5948,-2.02189,-6.36029,12.0509,8.92354,-20.1303,-18.6834
1440463909,-19.87,-19.9871,-1.88012,-5.70355,11.8172,8.66098,-20.1764,-18.7327
1440463914,-20.4693,-20.7209,-0.948229,-5.97304,10.6516,7.755,-19.9328,-17.9979
1440463919,-20.3533,-21.6693,-0.942758,-5.01917,10.9872,7.57195,-19.8057,-18.5009
1440463924,-19.4743,-21.4513,-1.10625,-5.11554,12.0617,7.95457,-19.7998,-17.6282
1440463929,-18.6498,-20.7491,-0.954189,-4.30088,11.9619,7.291,-20.0467,-19.3473
1440463934,-18.2149,-20.5752,-0.272233,-4.48023,12.4746,7.91578,-20.4735,-17.8932
1440463939,-18.9727,-20.532,-0.272461,-4.62199,11.662,7.89369,-19.6101,-17.8489
1440463944,-18.8493,-20.7631,-0.342337,-5.1379,11.7667,7.81787,-19.4734,-18.3057
1440463949,-19.0208,-20.7281,0.0378939,-4.061,11.8442,7.55785,-19.6024,-19.3995
1440463954,-19.2957,-20.7799,-0.410215,-3.98127,12.0218,8.12686,-19.9181,-19.6039
1440463959,-19.1401,-20.5804,-0.842202,-4.36024,11.1801,8.25616,-19.6117,-18.8209
1440463964,-19.2515,-20.659,0.479347,-3.87538,11.5922,8.07284,-20.2498,-18.4849
1440463969,-19.0545,-20.9588,-0.579234,-3.81678,11.6224,9.04708,-19.4944,-19.6968
1440463974,-19.3814,-20.802,-0.0473548,-3.63889,11.9593,8.82537,-20.0138,-19.4349
1440463979,-19.3569,-20.6062,-0.443395,-4.03918,11.7565,9.51644,-19.6637,-19.3321
1440463984,-18.6247,-21.3905,-1.11574,-3.22312,12.1527,10.3745,-19.0403,-19.0165
1440463989,-18.1197,-21.0641,-1.12428,-3.78209,11.2173,10.6018,-20.0069,-18.8191
1440463994,-18.6529,-20.5659,-1.22635,-3.46442,12.0305,11.1648,-19.1313,-18.0621
1440463999,-19.2797,-20.6502,-1.793,-3.2958,11.8558,11.9462,-19.8737,-19.229
1440464004,-18.9734,-20.9661,-0.616157,-3.36211,11.1438,11.6188,-19.3996,-17.9534
1440464009,-19.3026,-20.6532,-0.3379,-3.46259,11.289,11.4467,-19.9543,-17.7601
1440464014,-18.3544,-20.8877,-0.275672,-3.54284,11.0298,10.7835,-19.7564,-16.9591
1440464019,-18.4713,-20.7268,0.179005,-2.91353,10.8435,10.2343,-20.0992,-18.0324
1440464024,-18.6845,-20.9009,0.116217,-3.0545,10.9592,9.98703,-20.092,-18.2249
1440464029,-18.5971,-20.8227,-0.185734,-3.20238,10.8092,8.87945,-21.2055,-18.6013
1440464034,-18.3267,-20.9143,0.705006,-2.79364,9.51138,6.26186,-20.8801,-18.7203
1440464039,-17.8,-20.3151,-0.317222,-2.50166,7.96371,5.35576,-20.2015,-18.1706
1440464044,-17.6993,-19.8945,-0.249626,-3.12629,8.1363,5.02314,-20.0325,-18.2767
1440464049,-18.7718,-20.4707,-0.264373,-2.72594,9.97616,6.483,-20.7627,-18.1156
1440464054,-19.2169,-20.5978,0.735568,-3.10249,10.413,7.26559,-20.1607,-18.38
1440464059,-20.1181,-20.5363,-0.657799,-3.61696,10.8408,7.91065,-20.0973,-18.3928
1440464064,-20.4429,-20.3836,0.461774,-3.9306,11.8884,8.43029,-19.9278,-18.7338
1440464069,-19.2887,-19.8272,-0.177476,-3.70016,11.9489,7.76553,-19.8299,-18.5593
1440464074,-20.1512,-19.8027,-0.801764,-4.12204,11.3729,8.11026,-19.7492,-18.7782
1440464079,-19.9392,-19.3631,-0.480529,-4.41902,11.7437,7.44606,-20.0287,-17.4322
1440464084,-19.8403,-19.8875,0.0825744,-4.62505,10.8952,7.16016,-19.2207,-18.0115
1440464089,-20.9011,-19.9409,-0.0416721,-4.60205,10.5426,6.75582,-19.7743,-17.4117
1440464094,-20.7596,-19.5521,0.266191,-5.36332,10.7649,6.85175,-20.1974,-17.8422
1440464099,-19.806,-19.5177,-0.169794,-5.38935,11.1291,6.69141,-19.747,-18.6401
1440464104,-19.5783,-19.0544,-0.221933,-6.14523,11.2144,6.81466,-19.9605,-19.0724
1440464109,-19.9997,-18.9493,-0.69948,-7.24263,11.2659,7.13611,-21.0838,-19.0656
1440464114,-19.6397,-18.6728,-0.895158,-7.3167,11.5556,7.49465,-19.927,-17.5756
1440464119,-20.3694,-18.9269,-0.919076,-8.46661,11.531,8.22674,-20.2195,-18.3772
1440464124,-20.3161,-18.2779,-1.3878,-9.31251,11.3514,8.15979,-20.0335,-18.9524
1440464129,-20.8112,-18.8861,-1.56797,-9.17481,11.2524,8.8992,-20.1747,-19.3339
1440464134,-20.5122,-18.5984,-0.742864,-9.16871,11.4012,8.74322,-19.6469,-17.8982
1440464139,-20.433,-18.7831,-0.279854,-8.93597,11.6371,8.78825,-19.8573,-18.9067
1440464144,-20.5252,-19.0312,-0.46026,-8.6159,11.8691,9.21388,-19.1084,-18.3148
1440464149,-20.2084,-19.0426,-0.412016,-8.76659,11.6749,9.97263,-19.7618,-18.2402
1440464154,-20.1036,-18.5598,-0.841122,-8.73705,12.0634,10.2522,-19.9122,-18.8111
1440464159,-19.5644,-18.0597,-0.978991,-8.68687,13.7974,11.5075,-20.1364,-17.4586
1440464164,-19.832,-18.4232,0.345626,-8.27417,13.1827,11.0656,-20.3771,-17.526
1440464169,-19.9335,-18.8533,-0.29513,-8.82848,12.8352,10.8433,-19.7261,-17.1633
1440464174,-19.6093,-19.2722,-0.810007,-8.45368,12.8653,10.7321,-20.076,-17.9481
1440464179,-19.6382,-19.1202,-0.640226,-7.62377,12.8685,10.7929,-20.3054,-16.6042
1440464184,-20.1542,-19.3341,-0.114651,-7.76496,11.9949,9.85555,-19.7812,-17.4576
1440464189,-20.0455,-20.111,-2.13598,-7.46313,11.4829,9.06258,-20.397,-18.0299
1440464194,-19.895,-19.4447,-0.897416,-7.67897,11.5601,9.50167,-20.445,-17.241
1440464199,-19.5881,-19.3063,-0.986087,-7.62479,11.6222,9.30454,-20.4526,-18.4076
1440464204,-19.1821,-19.7632,-1.79629,-7.23706,12.902,9.52906,-20.4376,-18.6517
1440464209,-20.7082,-21.2099,-1.63425,-6.7183,11.941,8.93561,-20.162,-17.1293
1440464214,-20.5753,-20.6523,-0.814924,-6.75454,12.6675,9.09876,-18.9153,-17.5861
1440464219,-20.5322,-20.701,-1.84242,-6.37183,12.9357,8.71647,-19.7738,-18.0275
1440464224,-19.8535,-21.0792,-0.293718,-6.1858,12.0938,8.24922,-20.1896,-18.3542
1440464229,-19.8772,-21.0597,-0.893373,-6.11043,12.6974,7.78242,-20.3822,-17.5684
