Timestamp,B1_H_L,B1_H_R,B1_V_L,B1_V_R,B2_H_L,B2_H_R,B2_V_L,B2_V_R
1542135084,-0.0494725,0.825909,0.0994535,-0.113806,-0.184297,-0.600829,-0.0615266,0.127582
1542135085,0.0134366,0.884278,0.230593,-0.122046,-0.188825,-0.677886,0.0370446,0.200213
1542135086,-0.0688979,0.859057,0.270542,-0.126003,-0.163317,-0.600709,0.013085,0.118058
1542135087,-0.0316989,0.929093,0.0939256,-0.18673,-0.200138,-0.614479,0.0204989,0.292991
1542135088,0.0230196,0.878978,0.0676945,-0.127062,-0.15865,-0.571046,-0.0035664,0.222635
1542135089,0.0805509,1.02251,-0.00172566,-0.026702,-0.152329,-0.60335,0.069671,0.345863
1542135090,0.0512563,1.01366,0.0382576,-0.0357596,-0.0930505,-0.548337,0.00245979,0.281887
1542135091,0.030988,0.914019,0.267223,0.048273,-0.0875107,-0.51875,0.0825255,0.189596
1542135092,-0.0546592,0.88207,0.15367,0.0585178,-0.0471087,-0.523408,0.158157,0.183397
1542135093,-0.00169185,0.901355,0.119298,0.0273733,-0.116002,-0.546269,0.0579952,0.250481
1542135094,-0.0626636,0.865473,0.278317,0.1227,-0.0490709,-0.490881,-0.00326003,0.259771
1542135095,-0.0260072,0.917904,0.293753,-0.00302806,-0.0505239,-0.534667,-0.0101203,0.194634
1542135096,0.0239859,0.852871,0.253519,0.0524221,-0.0275594,-0.437865,-0.0475561,0.138845
1542135097,0.071971,0.963372,0.161297,-0.0524099,-0.0681636,-0.417643,0.00959631,0.183204
1542135098,-0.0476624,0.839323,0.177525,-0.0332749,-0.04248,-0.453859,0.0391443,0.248585
1542135099,-0.0458002,0.821663,0.151959,-0.028575,-0.0350043,-0.457474,-0.0407536,0.279214
1542135100,0.0336852,0.887517,0.254162,-0.017521,-0.0659811,-0.51937,-0.114589,0.230299
1542135101,-0.0948671,0.764771,0.272404,0.0486363,-0.0379485,-0.505512,0.0156018,0.346985
1542135102,0.0595687,0.807189,0.246593,-0.012925,-0.0684335,-0.472713,-0.0868173,0.298261
1542135103,0.047261,0.866713,0.21171,-0.0482245,-0.00677783,-0.513924,0.0067776,0.247119
1542135104,0.0793844,0.9145,0.265455,-0.0808341,-0.0720169,-0.496685,0.0737627,0.217127
1542135105,0.00850166,0.888405,0.168093,-0.0464073,-0.0579603,-0.494264,0.0829411,0.199464
1542135106,-0.0283631,0.852153,0.216789,-0.0128217,-0.0630639,-0.573331,0.146913,0.227893
1542135107,-0.0352409,0.754662,0.159183,0.0532007,-0.0745319,-0.580076,0.0729074,0.437213
1542135108,0.0901008,0.820736,0.122264,0.0568015,-0.00442165,-0.525771,0.0565868,0.436998
1542135109,0.0318454,0.902923,0.151492,0.0163817,0.00823005,-0.479754,0.133827,0.477982
1542135110,0.0616218,0.818782,0.0487715,-0.0648522,0.00887851,-0.493587,0.0739894,0.450778
1542135111,0.0538671,0.916863,0.123467,-0.0488741,-0.0165694,-0.54473,0.136146,0.395638
1542135112,0.0337457,0.879802,0.148329,-0.0662807,-0.0318922,-0.517016,0.0846512,0.397367
1542135113,0.102856,0.949872,0.0796787,-0.147893,-0.0499142,-0.576077,0.0874109,0.365328
1542135114,0.0355136,0.818623,0.103691,-0.0810889,-0.0414981,-0.533114,0.104422,0.193175
1542135115,0.0771397,0.85359,0.234173,-0.0762452,-0.028979,-0.468731,0.078173,0.413326
1542135116,0.0392235,0.821519,0.213107,-0.0765124,-0.0792253,-0.457829,0.0452709,0.441719
1542135117,0.0453275,0.850219,0.149652,-0.112886,-0.0567868,-0.48709,0.0220607,0.477827
1542135118,0.00967014,0.916665,0.0564356,-0.107722,-0.0388049,-0.495925,0.0348408,0.565724
1542135119,0.0320077,0.935563,0.147644,-0.135071,-0.0506384,-0.566573,0.0545723,0.634728
1542135120,0.242757,1.06605,0.0334028,-0.0036559,-0.106536,-0.544536,-0.0381746,0.566096
1542135121,0.135642,0.979474,-0.000104782,0.0211594,-0.105145,-0.501303,-0.0229701,0.518312
1542135122,0.176269,1.08554,0.0837899,0.0487702,-0.113876,-0.578299,-0.015382,0.469843
1542135123,0.0807481,1.06257,0.213756,0.0989454,-0.0862341,-0.507382,0.0105708,0.42823
1542135124,0.144565,1.02489,0.269161,0.0613252,-0.137597,-0.52821,0.0537128,0.409398
1542135125,0.135325,1.04159,0.300215,-0.0152063,-0.102795,-0.46335,0.0701422,0.427189
1542135126,0.102301,1.11065,0.259151,0.0308615,-0.133207,-0.511937,0.0712953,0.429943
1542135127,-0.00209468,0.930863,0.271276,0.0131628,-0.129822,-0.522063,0.0840098,0.364308
1542135128,0.031844,0.983354,0.179004,0.0754933,-0.103855,-0.464031,0.0329988,0.36267
1542135129,-0.0236332,1.02788,0.0830702,0.00899059,-0.0624256,-0.517019,-0.0553436,0.450225
1542135130,-0.000883809,1.15617,0.0893917,-0.0455075,-0.0948507,-0.532953,0.078146,0.41137
1542135131,-0.0260681,1.00462,0.0293451,0.00606107,-0.0358065,-0.408911,0.0271783,0.342023
1542135132,0.001167,0.940096,0.00747506,-0.0744099,-0.0682088,-0.3845,-0.105844,0.351265
1542135133,-0.121184,0.917841,0.0320297,0.00154222,-0.0530351,-0.465657,-0.0863952,0.372354
1542135134,-0.09242,0.916602,0.151693,-0.000786079,-0.0223592,-0.448536,-0.068706,0.43909
1542135135,-0.0869958,0.835643,0.0944992,0.0466981,-0.0116593,-0.517925,-0.0670607,0.418929
1542135136,-0.0235445,0.934196,0.0695087,0.0519299,0.113299,-0.507653,-0.0754588,0.485764
1542135137,-0.116924,0.949842,0.0621939,0.0737751,0.121415,-0.549399,0.000352995,0.35226
1542135138,-0.105233,0.992313,0.133355,-0.0403195,0.185611,-0.609718,0.0604508,0.358776
1542135139,-0.122471,0.985245,0.174497,0.0147645,0.215032,-0.620613,-0.0744742,0.292485
1542135140,-0.0722759,1.04257,0.250029,0.0489689,0.220971,-0.576705,0.0333107,0.226939
1542135141,0.00989129,1.12901,0.208043,0.0514605,0.233469,-0.587005,0.0120548,0.191507
1542135142,-0.0267705,1.03766,0.115506,0.143842,0.248275,-0.584263,0.113877,0.233941
1542135143,-0.0404726,1.04666,0.196825,0.0763018,0.363552,-0.788363,0.124139,0.177823
1542135144,-0.0382666,1.06368,0.290818,0.116975,0.384309,-0.801645,0.074787,0.124574
1542135145,0.0326231,1.07382,0.276628,0.0568966,0.337048,-0.739084,0.0777064,0.123192
1542135146,0.0100723,1.14648,0.17798,0.0583347,0.354117,-0.807822,0.126286,0.069429
1542135147,-0.0558868,1.10211,0.186806,0.121179,0.379515,-0.712634,0.0668622,0.0453796
1542135148,-0.0552743,1.08244,0.209855,0.0362528,0.296025,-0.667568,0.0556651,0.0723973
1542135149,-0.0481875,1.11092,0.227068,0.112868,0.38933,-0.670684,0.0476775,0.120909
1542135150,-0.0396468,1.13187,0.347651,0.0570014,0.396379,-0.72409,0.0643268,0.101581
1542135151,-0.0921215,1.08262,0.203221,0.162482,0.419139,-0.682053,0.0258192,0.0959321
1542135152,-0.149474,1.14322,0.0874613,0.0977619,0.394867,-0.669948,-0.0341372,0.102952
1542135153,-0.0609911,1.09014,0.0409224,0.0515111,0.346906,-0.655578,0.0337402,0.210191
1542135154,-0.137125,1.00952,0.011471,0.1337,0.338877,-0.652545,0.109008,0.0545632
1542135155,-0.0940084,1.04424,0.127559,0.129592,0.422814,-0.599776,0.0883325,0.0628486
1542135156,-0.0625792,1.00207,0.137637,0.201348,0.352095,-0.668102,0.0455551,0.0439688
1542135157,-0.109447,0.952591,0.0707747,0.202782,0.317099,-0.594538,0.0676247,0.110348
1542135158,-0.0804193,1.00563,0.220217,0.176962,0.348444,-0.588021,0.0968987,0.0835312
1542135159,-0.191547,0.939779,0.335189,0.205792,0.351826,-0.560818,0.153614,-0.104067
1542135160,-0.18571,1.02739,0.24172,0.12865,0.37088,-0.524876,0.0795761,0.00357909
1542135161,-0.165273,1.01252,0.265458,0.0711055,0.377866,-0.583486,-0.00743797,0.0680518
1542135162,-0.187025,0.977683,0.413514,0.000767983,0.322776,-0.541909,-0.0613137,0.310782
1542135163,-0.219521,0.947408,0.470463,0.0408517,0.272659,-0.544964,0.0605709,0.341929
1542135164,-0.237383,0.91168,0.484608,0.129167,0.284558,-0.490477,0.066083,0.366763
1542135165,-0.11095,1.00208,0.521891,0.0768814,0.234771,-0.412181,-0.0393983,0.211297
1542135166,-0.148252,0.973869,0.488458,0.20886,0.149932,-0.47717,-0.00506888,0.188596
1542135167,-0.167469,0.922394,0.332025,0.129272,0.147722,-0.322266,0.0395441,0.207977
1542135168,-0.241106,0.819188,0.296326,0.0963323,0.0658344,-0.381631,0.0664718,0.234749
1542135169,-0.157373,0.815419,0.382384,0.0802798,0.0845351,-0.398612,0.0415255,0.282679
1542135170,-0.265085,0.785037,0.452497,0.0646214,0.108503,-0.451147,-0.00400839,0.317113
1542135171,-0.133409,0.879542,0.397761,0.12179,0.106363,-0.414321,0.11188,0.293556
1542135172,-0.121329,0.851642,0.30063,0.0587635,0.0969532,-0.448191,0.0916539,0.34672
1542135173,-0.147398,0.871919,0.289695,-0.00823863,0.121763,-0.462357,0.104227,0.518918
1542135174,-0.0919325,0.893836,0.165739,0.037305,0.0882574,-0.450154,0.0866285,0.336143
1542135175,-0.151392,0.831225,0.408191,0.133585,0.105609,-0.497372,0.0175829,0.377049
1542135176,-0.141478,0.813932,0.306932,0.117987,0.132089,-0.440031,0.0593042,0.316359
1542135177,-0.149656,0.870315,0.200934,0.195453,0.0564533,-0.498286,0.042553,0.195519
1542135178,-0.117788,0.906166,0.375056,0.186605,0.113527,-0.438657,0.0696764,0.202141
1542135179,-0.102432,0.852597,0.0895898,0.202886,0.102924,-0.478815,0.0831212,0.194131
1542135180,-0.0760987,0.821531,0.276644,0.214622,0.0730801,-0.510753,0.122026,0.151406
1542135181,-0.12152,0.825003,0.339934,0.153358,0.0792103,-0.517695,0.045588,0.507613
1542135182,-0.139285,0.850255,0.37364,0.122149,0.0388642,-0.565526,0.0881622,0.292222
1542135183,-0.0279497,0.894833,0.25312,0.220348,0.0556235,-0.586821,0.108909,0.562482
1542135184,-0.0825124,0.85112,0.215411,0.21301,0.0608916,-0.545278,0.0907052,0.47526
1542135185,-0.0162082,0.935304,0.187888,0.150631,0.0409841,-0.592857,0.11086,0.447637
1542135186,0.0416725,1.02748,0.202694,0.0649738,0.0233563,-0.611114,0.0279631,0.431492
1542135187,0.0524938,1.00566,0.269503,0.179523,0.0207798,-0.566017,0.0173659,0.348355
1542135188,0.0613979,1.08622,0.142382,0.184981,0.0163886,-0.65947,0.0378644,0.366246
1542135189,-0.00890131,1.00224,0.330782,0.129427,-0.0122544,-0.692018,0.0816443,0.446568
1542135190,0.059886,1.05949,0.303865,0.0845814,0.0779779,-0.759653,0.0498742,0.460464
1542135191,0.103214,1.13398,0.322426,0.0205072,0.0784892,-0.757849,0.0376393,0.50555
1542135192,0.0745889,1.09465,0.339423,-0.038326,0.0819533,-0.698748,-0.0342991,0.427671
1542135193,0.0718317,1.03908,0.183312,-0.0561832,0.0671874,-0.716358,0.00793118,0.293051
1542135194,0.059966,0.998681,0.235281,0.0516216,0.0606087,-0.68878,0.0474866,0.27146
1542135195,0.139834,1.0095,0.357406,0.108821,0.0657378,-0.638905,0.068427,0.353154
1542135196,0.0872072,0.95066,0.102987,0.0134011,0.0998188,-0.651163,0.0261115,0.311504
1542135197,0.200544,1.05351,0.258922,0.0897147,0.172961,-0.617836,-0.0431723,0.0859609
1542135198,0.143636,1.01092,0.149431,0.0599711,0.137668,-0.659833,-0.0681866,0.288322
1542135199,0.146999,1.04056,0.205608,0.100508,0.155461,-0.63082,-0.100777,0.387345
1542135200,0.083324,1.08857,0.275792,0.123522,0.127949,-0.621997,-0.133302,0.32142
1542135201,0.122378,1.07247,0.348516,0.0553999,0.127472,-0.544604,-0.0951401,0.220016
1542135202,0.0641616,0.928992,0.224942,0.000109193,0.255116,-0.467956,-0.125778,0.394831
1542135203,0.0541336,0.987496,0.281094,0.0373922,0.227171,-0.466096,-0.123804,0.297247
1542135204,0.015471,1.00551,0.29921,-0.00416436,0.280181,-0.407607,-0.180824,0.255375
1542135205,-0.021966,1.01785,0.360926,0.0981609,0.265771,-0.463598,-0.112995,0.391453
1542135206,-0.0237903,0.930044,0.0908421,0.149653,0.248141,-0.399839,-0.126591,0.29752
1542135207,0.124092,1.01189,-0.117744,0.150118,0.189128,-0.419394,-0.130949,0.390883
1542135208,0.148273,1.02317,-0.00804286,0.145055,0.159596,-0.431792,-0.103892,0.381552
1542135209,0.113701,0.96105,0.162422,0.132525,0.147352,-0.445984,-0.0339372,0.431332
1542135210,0.0744298,1.02201,0.222636,0.100886,0.145693,-0.42532,-0.0532909,0.433777
1542135211,0.036168,1.00437,0.081417,0.14076,0.127025,-0.479259,-0.0883922,0.366355
1542135212,0.0215512,0.986122,0.0497508,0.0760868,0.136374,-0.41142,0.0312073,0.314216
1542135213,0.119972,1.10217,0.127195,0.0205956,0.108076,-0.401998,0.0410276,0.387343
1542135214,0.029951,0.987268,0.244512,0.0643608,0.16685,-0.427682,-0.03717,0.262132
1542135215,-0.000699892,0.964428,0.212408,0.0797029,0.163757,-0.44683,0.0486649,0.198335
1542135216,0.138485,0.910353,0.069061,0.0127296,0.134301,-0.476528,0.0236234,0.226769
1542135217,0.111302,0.904111,0.216153,0.0276736,0.153687,-0.499679,0.0264886,0.300649
1542135218,0.0218784,0.881639,0.307591,0.00132879,0.149668,-0.588897,0.0775982,0.33391
1542135219,-0.070372,0.86662,0.371168,-0.0252744,0.135884,-0.568049,0.0689265,0.333954
1542135220,0.0177322,0.951579,0.301145,-0.040188,0.152062,-0.541656,0.0571708,0.309367
1542135221,0.032471,0.971274,0.261763,-0.0194196,0.110003,-0.501664,0.104693,0.320936
1542135222,-0.00658337,0.981589,0.216468,0.0950906,0.0803115,-0.577795,0.122036,0.262032
1542135223,-0.0471534,0.877989,0.0938532,0.081537,0.082768,-0.643524,-0.00660902,0.18296
1542135224,-8.17198e-05,0.949205,0.116508,0.0491409,0.0323433,-0.605778,0.0557397,0.204028
1542135225,0.11139,0.974138,0.213813,0.000429115,0.077781,-0.585534,0.0768566,0.266143
1542135226,0.100851,0.986594,0.0983806,-0.0412654,0.110032,-0.632461,0.0528291,0.24398
1542135227,0.0929841,1.00284,0.0973515,-0.140519,0.0611068,-0.654481,-0.095163,0.232997
1542135228,0.143546,0.994836,0.0575234,-0.171669,0.0542137,-0.662539,-0.0964417,0.36107
1542135229,0.0607465,1.00678,0.193296,-0.139928,0.0733364,-0.71983,-0.0850309,0.442501
1542135230,0.0879461,1.01227,0.226022,-0.138859,0.0750171,-0.740814,-0.0822174,0.493421
1542135231,0.0397859,0.958275,0.376849,-0.15803,0.0788722,-0.73213,-0.0763383,0.507202
1542135232,0.0454014,1.00941,0.378122,-0.182991,0.060965,-0.750435,-0.0890446,0.60312
1542135233,-0.0628025,0.948803,0.271828,-0.192095,0.09153,-0.675182,-0.13354,0.461851
1542135234,-0.0668101,0.891845,0.183395,-0.274225,0.125729,-0.635574,-0.0751641,0.350464
1542135235,-0.00540755,0.910663,0.17212,-0.207976,0.110193,-0.625299,-0.0926761,0.202869
1542135236,0.0279342,0.970759,0.205427,-0.115366,0.135923,-0.598566,-0.0648959,0.290208
1542135237,-0.0141623,0.97301,0.274904,-0.0531929,0.104269,-0.567872,-0.0918269,0.347964
1542135238,0.0714565,0.981834,0.439981,-0.102007,0.13848,-0.581179,-0.134055,0.53933
1542135239,-0.0926166,0.957925,0.333376,-0.182047,0.16437,-0.517599,-0.0480234,0.637052
1542135240,-0.0427412,1.00231,0.0162343,-0.195733,0.175827,-0.457341,-0.114306,0.451557
1542135241,0.0212922,1.04781,0.0678156,-0.104768,0.187664,-0.491816,-0.105067,0.329599
1542135242,-0.0841884,0.997456,0.104984,-0.138545,0.146768,-0.48829,-0.170758,0.380816
1542135243,-0.0860452,0.964194,0.317314,-0.103033,0.197366,-0.47503,-0.13086,0.40889
1542135244,-0.128272,0.965696,0.247209,-0.15128,0.176915,-0.528765,-0.0646115,0.413148
1542135245,-0.10307,0.967309,0.0684866,-0.0849882,0.1757,-0.525131,-0.056008,0.590868
1542135246,-0.120201,0.904208,0.0991886,-0.0767572,0.222709,-0.473781,-0.0789946,0.353785
1542135247,-0.0376186,0.999279,0.343798,-0.0994831,0.218728,-0.517184,-0.153048,0.586422
1542135248,-0.262168,0.9224,0.385381,-0.0735805,0.236701,-0.472902,-0.12703,0.359765
1542135249,-0.181507,0.929555,0.434042,-0.0640526,0.238089,-0.447812,-0.106513,0.315368
1542135250,-0.180556,0.94733,0.181439,-0.199096,0.315443,-0.489642,-0.112573,0.250525
1542135251,-0.152617,0.943094,0.13505,-0.179618,0.307318,-0.450294,-0.0373463,0.325272
1542135252,-0.0597286,0.923083,0.0778222,-0.124324,0.319107,-0.461888,-0.0548293,0.293228
1542135253,-0.0429442,0.939611,0.11795,-0.182787,0.267425,-0.526564,-0.148269,0.322831
1542135254,-0.0987004,0.948804,0.193858,-0.234382,0.279369,-0.497573,-0.12403,0.496768
1542135255,-0.0782315,0.946406,0.216888,-0.106431,0.259481,-0.591164,-0.210443,0.365119
1542135256,-0.132724,0.864745,0.208263,-0.153753,0.288994,-0.536389,-0.094018,0.425985
1542135257,-0.105709,0.952236,0.158767,-0.177504,0.260922,-0.563896,-0.144877,0.639234
1542135258,-0.125538,0.90698,0.2192,-0.138264,0.188179,-0.573058,-0.160213,0.405755
1542135259,-0.0620068,0.968927,0.235238,-0.140077,0.263333,-0.6596,-0.0666008,0.56182
1542135260,-0.0958403,0.955106,0.364904,-0.0597914,0.241606,-0.675661,-0.0827837,0.512956
1542135261,-0.15853,0.871491,0.295093,-0.105714,0.279253,-0.638969,-0.110161,0.541678
1542135262,-0.11103,0.889321,0.333578,-0.0484379,0.210506,-0.661291,-0.0927576,0.536123
1542135263,-0.0604927,0.947679,0.325977,0.0864684,0.234626,-0.620657,-0.088575,0.516559
1542135264,-0.206109,0.85972,0.533455,-0.102728,0.241474,-0.721126,-0.183889,0.479333
1542135265,-0.0402265,0.942569,0.54222,-0.136235,0.235822,-0.699194,-0.179494,0.493997
1542135266,-0.0514668,1.02189,0.48726,-0.197198,0.2318,-0.627908,-0.155207,0.468124
1542135267,-0.060004,0.943972,0.226435,-0.118527,0.204209,-0.585316,-0.114778,0.530292
1542135268,0.0474142,1.02771,0.0679925,-0.186654,0.240707,-0.60259,-0.102865,0.581629
1542135269,-0.0149392,0.959164,0.0989092,-0.188378,0.259893,-0.644004,-0.0471769,0.58381
1542135270,0.0492116,0.972675,0.17623,-0.132213,0.221373,-0.650683,-0.0863607,0.550753
1542135271,0.0222954,0.882692,0.118077,-0.150862,0.231143,-0.634119,-0.131048,0.535548
1542135272,-0.0200278,0.90296,0.166645,-0.142657,0.281888,-0.544015,-0.0159847,0.547756
1542135273,0.0248475,1.00898,0.11756,-0.130416,0.213752,-0.65126,-0.0909154,0.580098
1542135274,0.0407976,0.965925,0.156937,-0.107172,0.213382,-0.65583,0.0126862,0.623064
