Timestamp, IP5-H:Pos, IP5-H:Residuals, IP5-V:Pos, IP5-V:Residuals
NUMBER-POINTS 664
1.449129885845E12,-0.18278450458734702,1.8213753625258393,0.06038251816891926,3.083594406575805
1.449129890845E12,-0.3375107830791171,3.77104637936753,0.29132848484760143,3.571094536852903
1.449129895845E12,-0.4349769160517449,3.8550326235188903,0.2172612191499461,3.1674671367038
1.449129900845E12,-0.3537792514387771,4.608568109580627,0.3094390597526605,3.4416054650497734
1.449129905845E12,-0.40106910982555166,4.5684593244260565,0.19546558075433018,3.6219150004805436
1.449129910845E12,-0.4688131966034337,5.12579609368063,0.3274302564448336,4.441804518559923
1.449129915845E12,-0.3698668137161261,5.414664194907673,0.1476484946856067,4.615639571173463
1.449129920845E12,-0.3662030035925328,4.726124336074018,0.42312676257823345,5.37893608470909
1.449129925845E12,-0.35497963321307024,5.506261627753855,0.3399476758176919,4.1957876035703885
1.449129930845E12,-0.1868443271398174,4.536137743509752,0.2117467287630903,2.324277474624932
1.449129935845E12,-0.1435149697853878,5.466478628116292,0.30416592170631346,4.063280473056757
1.449129940848E12,0.0677718110922053,6.730930411167092,-0.038180957735769544,2.8391322106000034
1.449129945845E12,-0.024164466445635257,7.473707049198676,0.14523569714181586,3.009451294816997
1.449129950845E12,0.15400112845204267,8.150774071647433,0.057185453165945956,4.162483214298624
1.449129955845E12,0.3024140286050614,8.080202766824065,0.1811586526566643,3.861968422129219
1.449129960845E12,0.04812284212628044,7.8332573826483065,0.09798014787497986,3.1574789440987683
1.449129965845E12,-0.11581975713331201,7.75161901130007,0.2494974912181064,4.464773401526067
1.449129970845E12,-0.0405315366023454,7.995367166601622,0.10756180693583889,4.100027283617132
1.449129975845E12,-0.026290028469931906,8.256084945432931,0.06603734881367958,4.959638495371106
1.449129980845E12,-0.013998364067891915,8.147931783081253,0.13565424724296293,4.9518613059572125
1.449129985845E12,-0.07975766195172736,8.216972628552288,0.17185182695701354,4.6441329171776236
1.449129990845E12,-0.05235911687136249,7.444377721164835,0.07985801241665065,4.772132507933405
1.449129995845E12,0.04016492746119118,6.455038792813837,0.075117157533217,5.162865985048767
1.449130000925E12,-0.21261497664908013,7.325119234771229,0.02834790635740289,4.50232031017006
1.449130005845E12,-0.3709721496546478,7.312563822947749,0.001479653370551602,4.526400677632095
1.449130010845E12,-0.15864523454884596,7.431027878246993,-0.2523948526009123,5.857261147504517
1.449130015845E12,-0.052912819847183316,6.459307193752862,-0.05112559473124017,4.875709192781669
1.449130020845E12,-0.08563409988785045,6.513508924880183,0.05526518316044889,6.59334057907963
1.449130025845E12,0.14408133746829607,5.828077131885646,-0.14499754759576783,3.2759390387311
1.449130030845E12,0.080887928667811,7.042172485844143,0.30720286404584524,4.290827117158545
1.449130035845E12,0.013244875078032882,8.070595907436966,0.37874249077125816,3.8835062722670335
1.449130040845E12,0.16863550306496988,8.27967242376493,0.3226054824628275,3.570868410552374
1.449130045845E12,0.197252731509877,8.391771825811333,0.22112726393460036,4.224043719750106
1.449130050845E12,0.07021021923598371,8.792730030337998,-0.028587803615150835,3.85104674644894
1.449130055845E12,0.005077240260012166,9.506946393956877,0.014937637494085367,4.501184973685286
1.449130060845E12,0.025399759199148615,10.139194243238016,0.0030184521261796614,5.539557564472241
1.449130065845E12,0.02129178026834112,10.262771300514466,0.1487918138077289,5.711255988090034
1.449130070885E12,0.12807805780416792,11.250165296268113,-0.16522005249332106,6.327926826343344
1.449130075845E12,0.1893844892816836,10.666157228282168,0.03063609528490588,5.888147100067742
1.449130080845E12,0.08908411528258585,11.225734499012846,0.16570163794646067,3.6549785451596173
1.449130085885E12,-0.03583734329103453,11.842692863409146,0.0688434552601873,5.188070052558224
1.449130090885E12,-0.3796684330282298,12.14775578694019,0.4393586956639383,5.706653830862665
1.449130095885E12,-0.3992650411899339,12.514639941580077,0.5008079423648442,6.468968611824447
1.449130100845E12,-0.14046858636976442,12.989007413225202,0.40165625194516236,5.706144794519326
1.449130105845E12,0.0818394654574151,13.7605627325354,0.4564975138687546,5.561700313700489
1.449130110885E12,-0.19509414431108826,13.957296013549641,0.9959607106775166,5.932141711096545
1.449130115885E12,-0.29535914424484855,14.854867998445544,0.9132454074461342,5.91672650442891
1.449130120885E12,-0.20438488201558477,15.076100293449038,0.8282741419379663,6.042654320349349
1.449130125885E12,-0.380520990189501,15.583877625707188,1.0651137697360373,7.095177678692639
1.449130130885E12,-0.5798466320231624,16.278130523515355,0.7061489087421623,5.98363730538482
1.449130135885E12,-0.6515114869928702,15.775464058964252,0.6510877764147257,5.655319792047231
1.449130140885E12,-0.2894054813939811,16.01106772658016,0.618521647686929,4.84000084856872
