VARIABLE: LHC.BPM.1L5.B1_DOROS:POS_H

Timestamp (UTC_TIME),Value
2017-11-11 19:30:01.042,-3.2587
2017-11-11 19:30:02.041,-3.2588
2017-11-11 19:30:03.041,-3.2596
2017-11-11 19:30:04.042,-3.2597
2017-11-11 19:30:06.041,-3.2598
2017-11-11 19:30:07.041,-3.2601
2017-11-11 19:30:08.041,-3.2603
2017-11-11 19:30:09.041,-3.2606
2017-11-11 19:30:10.041,-3.2607
2017-11-11 19:30:11.041,-3.2609
2017-11-11 19:30:12.041,-3.261
2017-11-11 19:30:13.041,-3.2606
2017-11-11 19:30:14.041,-3.2603
2017-11-11 19:30:15.041,-3.2608
2017-11-11 19:30:16.041,-3.2607
2017-11-11 19:30:17.041,-3.2609
2017-11-11 19:30:18.041,-3.2611
2017-11-11 19:30:19.041,-3.261
2017-11-11 19:30:20.041,-3.2605
2017-11-11 19:30:21.041,-3.2597
2017-11-11 19:30:22.045,-3.2596
2017-11-11 19:30:23.041,-3.2605
2017-11-11 19:30:24.041,-3.2617
2017-11-11 19:30:25.041,-3.2615
2017-11-11 19:30:26.042,-3.261
2017-11-11 19:30:27.041,-3.2611
2017-11-11 19:30:28.041,-3.2613
2017-11-11 19:30:29.041,-3.2611
2017-11-11 19:30:30.041,-3.261
2017-11-11 19:30:31.041,-3.2615
2017-11-11 19:30:32.041,-3.2611
2017-11-11 19:30:33.041,-3.26
2017-11-11 19:30:34.041,-3.2594
2017-11-11 19:30:35.041,-3.2591
2017-11-11 19:30:36.042,-3.2592
2017-11-11 19:30:37.041,-3.2593
2017-11-11 19:30:38.041,-3.2595
2017-11-11 19:30:39.041,-3.2594
2017-11-11 19:30:40.041,-3.2592
2017-11-11 19:30:42.041,-3.2591
2017-11-11 19:30:43.041,-3.2593
2017-11-11 19:30:44.042,-3.2594
2017-11-11 19:30:45.041,-3.2591
2017-11-11 19:30:46.041,-3.2588
2017-11-11 19:30:48.041,-3.2587
2017-11-11 19:30:49.041,-3.2589
2017-11-11 19:30:50.041,-3.2593
2017-11-11 19:30:51.041,-3.2589
2017-11-11 19:30:52.041,-3.2588
2017-11-11 19:30:54.041,-3.2594
2017-11-11 19:30:55.041,-3.2596
2017-11-11 19:30:56.041,-3.259
2017-11-11 19:30:57.041,-3.2587
2017-11-11 19:30:58.041,-3.2588
2017-11-11 19:30:59.041,-3.2586
2017-11-11 19:31:00.041,-3.2583
2017-11-11 19:31:01.041,-3.2581
2017-11-11 19:31:02.041,-3.2585
2017-11-11 19:31:03.041,-3.2591
2017-11-11 19:31:04.041,-3.2593
2017-11-11 19:31:05.041,-3.2588
2017-11-11 19:31:06.041,-3.2589
2017-11-11 19:31:07.041,-3.2594
2017-11-11 19:31:08.041,-3.2596
2017-11-11 19:31:09.041,-3.2595
2017-11-11 19:31:10.042,-3.2598
2017-11-11 19:31:11.041,-3.2599
2017-11-11 19:31:12.042,-3.2595
2017-11-11 19:31:13.041,-3.2593
2017-11-11 19:31:14.041,-3.2592
2017-11-11 19:31:15.042,-3.2591
2017-11-11 19:31:16.042,-3.2593
2017-11-11 19:31:17.042,-3.2598
2017-11-11 19:31:20.042,-3.2596
2017-11-11 19:31:21.042,-3.2593
2017-11-11 19:31:22.042,-3.2591
2017-11-11 19:31:24.041,-3.2592
2017-11-11 19:31:25.042,-3.2594
2017-11-11 19:31:26.042,-3.2601
2017-11-11 19:31:27.041,-3.2613
2017-11-11 19:31:28.042,-3.2618
2017-11-11 19:31:29.041,-3.2617
2017-11-11 19:31:30.042,-3.2616
2017-11-11 19:31:31.041,-3.2618
2017-11-11 19:31:32.042,-3.2621
2017-11-11 19:31:33.041,-3.2615
2017-11-11 19:31:34.042,-3.2603
2017-11-11 19:31:35.041,-3.26
2017-11-11 19:31:36.042,-3.2603
2017-11-11 19:31:37.041,-3.2605
2017-11-11 19:31:38.041,-3.2604
2017-11-11 19:31:39.041,-3.2614
2017-11-11 19:31:40.041,-3.2623
2017-11-11 19:31:41.041,-3.2626
2017-11-11 19:31:42.041,-3.2628
2017-11-11 19:31:43.041,-3.2629
2017-11-11 19:31:46.042,-3.2626
2017-11-11 19:31:47.041,-3.2622
2017-11-11 19:31:48.041,-3.2624
2017-11-11 19:31:49.041,-3.2621
2017-11-11 19:31:50.041,-3.262
2017-11-11 19:31:51.041,-3.2618
2017-11-11 19:31:52.041,-3.2617
2017-11-11 19:31:53.041,-3.2619
2017-11-11 19:31:54.041,-3.262
2017-11-11 19:31:55.041,-3.2617
2017-11-11 19:31:56.041,-3.2616
2017-11-11 19:31:57.041,-3.2618
2017-11-11 19:32:00.041,-3.2616
2017-11-11 19:32:01.041,-3.2613
2017-11-11 19:32:02.041,-3.2612
2017-11-11 19:32:03.041,-3.2613
2017-11-11 19:32:04.041,-3.261
2017-11-11 19:32:05.041,-3.2602
2017-11-11 19:32:06.041,-3.2595
2017-11-11 19:32:08.041,-3.2596
2017-11-11 19:32:10.041,-3.2594
2017-11-11 19:32:11.042,-3.2592
2017-11-11 19:32:12.041,-3.259
2017-11-11 19:32:14.041,-3.2586
2017-11-11 19:32:15.041,-3.2582
2017-11-11 19:32:16.041,-3.2579
2017-11-11 19:32:17.041,-3.2577
2017-11-11 19:32:18.041,-3.2576
2017-11-11 19:32:19.041,-3.2575
2017-11-11 19:32:20.042,-3.2578
2017-11-11 19:32:22.041,-3.2581
2017-11-11 19:32:23.041,-3.2577
2017-11-11 19:32:24.041,-3.2575
2017-11-11 19:32:25.041,-3.2578
2017-11-11 19:32:27.042,-3.2579
2017-11-11 19:32:28.041,-3.2577
2017-11-11 19:32:29.041,-3.2578
2017-11-11 19:32:30.041,-3.2577
2017-11-11 19:32:31.041,-3.2575
2017-11-11 19:32:33.041,-3.2576
2017-11-11 19:32:34.041,-3.2575
2017-11-11 19:32:36.042,-3.2584
2017-11-11 19:32:37.041,-3.2586
2017-11-11 19:32:38.042,-3.2587
2017-11-11 19:32:39.042,-3.2584
2017-11-11 19:32:40.042,-3.2581
2017-11-11 19:32:41.042,-3.2582
2017-11-11 19:32:42.042,-3.2574
2017-11-11 19:32:43.042,-3.2563
2017-11-11 19:32:44.042,-3.2558
